,Fold selected features,Fold nb of features
Fold 0,"['STAT5', 'CREB', 'p38', 'STAT3', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 1,[],0
Fold 2,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 3,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 4,[],0
Fold 5,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 6,[],0
Fold 7,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 8,[],0
Fold 9,[],0
Fold 10,[],0
Fold 11,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 12,['IkB'],1
Fold 13,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 14,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 15,[],0
Fold 16,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",7
Fold 17,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 18,[],0
Fold 19,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 20,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 21,[],0
Fold 22,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 23,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 24,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 25,[],0
Fold 26,[],0
Fold 27,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",7
Fold 28,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 29,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 30,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 31,['IkB'],1
Fold 32,[],0
Fold 33,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 34,[],0
Fold 35,[],0
Fold 36,[],0
Fold 37,[],0
Fold 38,"['STAT5', 'CREB', 'p38', 'STAT3', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 39,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 40,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 41,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",7
Fold 42,"['STAT5', 'CREB', 'p38', 'STAT3', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 43,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 44,"['STAT5', 'CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 45,[],0
Fold 46,[],0
Fold 47,[],0
