,Max Proba
artificial.6,0.503
artificial.30,0.441
artificial.10,0.385
artificial.12,0.307
artificial.1,0.27
artificial.2,0.243
artificial.19,0.221
artificial.22,0.203
artificial.36,0.179
artificial.41,0.174
artificial.43,0.173
artificial.45,0.14
artificial.23,0.125
artificial.18,0.121
artificial.38,0.115
artificial.29,0.105
artificial.11,0.097
artificial.25,0.082
artificial.20,0.065
artificial.17,0.062
artificial.26,0.059
artificial.44,0.053
artificial.37,0.052
artificial.24,0.051
artificial.15,0.046
artificial.42,0.044
artificial.21,0.041
artificial.28,0.041
artificial.35,0.041
artificial.27,0.04
artificial.3,0.033
artificial.33,0.031
artificial.31,0.028
artificial.8,0.027
artificial.5,0.022
artificial.34,0.02
artificial.46,0.018
artificial.9,0.015
artificial.7,0.015
artificial.16,0.013
artificial.32,0.005
artificial.4,0.005
artificial.39,0.003
artificial.40,0.003
artificial.14,0.003
artificial.13,0.002
