,Fold selected features,Fold nb of features
Fold 0,"['p38', 'MAPKAPK2']",2
Fold 1,"['p38', 'MAPKAPK2']",2
Fold 2,"['p38', 'MAPKAPK2']",2
Fold 3,[],0
Fold 4,[],0
Fold 5,[],0
Fold 6,[],0
Fold 7,[],0
Fold 8,['p38'],1
Fold 9,"['p38', 'MAPKAPK2']",2
Fold 10,"['p38', 'MAPKAPK2']",2
Fold 11,"['p38', 'MAPKAPK2']",2
Fold 12,['p38'],1
Fold 13,[],0
Fold 14,"['p38', 'MAPKAPK2']",2
Fold 15,[],0
Fold 16,"['p38', 'MAPKAPK2']",2
Fold 17,[],0
Fold 18,['p38'],1
Fold 19,[],0
Fold 20,[],0
Fold 21,"['p38', 'MAPKAPK2']",2
Fold 22,"['p38', 'MAPKAPK2']",2
Fold 23,[],0
Fold 24,"['p38', 'MAPKAPK2']",2
Fold 25,[],0
Fold 26,['p38'],1
Fold 27,"['p38', 'MAPKAPK2']",2
Fold 28,[],0
Fold 29,[],0
Fold 30,"['p38', 'MAPKAPK2']",2
Fold 31,['p38'],1
Fold 32,"['p38', 'MAPKAPK2']",2
Fold 33,[],0
Fold 34,['p38'],1
Fold 35,[],0
Fold 36,"['p38', 'MAPKAPK2']",2
Fold 37,[],0
Fold 38,"['p38', 'MAPKAPK2']",2
Fold 39,[],0
Fold 40,[],0
Fold 41,"['p38', 'MAPKAPK2']",2
Fold 42,"['p38', 'MAPKAPK2']",2
Fold 43,"['p38', 'MAPKAPK2']",2
Fold 44,[],0
Fold 45,['p38'],1
Fold 46,"['p38', 'MAPKAPK2']",2
Fold 47,[],0
Fold 48,"['p38', 'MAPKAPK2']",2
Fold 49,['p38'],1
Fold 50,"['p38', 'MAPKAPK2']",2
Fold 51,['p38'],1
Fold 52,[],0
Fold 53,"['p38', 'MAPKAPK2']",2
Fold 54,[],0
Fold 55,[],0
Fold 56,[],0
Fold 57,"['p38', 'MAPKAPK2']",2
Fold 58,[],0
Fold 59,[],0
Fold 60,"['p38', 'MAPKAPK2']",2
Fold 61,['p38'],1
Fold 62,[],0
Fold 63,[],0
Fold 64,"['p38', 'MAPKAPK2']",2
Fold 65,[],0
Fold 66,"['p38', 'MAPKAPK2']",2
Fold 67,['p38'],1
Fold 68,[],0
Fold 69,[],0
Fold 70,[],0
Fold 71,[],0
Fold 72,"['p38', 'MAPKAPK2']",2
Fold 73,"['p38', 'MAPKAPK2']",2
Fold 74,[],0
Fold 75,[],0
Fold 76,"['p38', 'MAPKAPK2']",2
Fold 77,"['p38', 'MAPKAPK2']",2
Fold 78,"['p38', 'MAPKAPK2']",2
Fold 79,['p38'],1
Fold 80,[],0
Fold 81,"['p38', 'MAPKAPK2']",2
Fold 82,[],0
Fold 83,[],0
Fold 84,"['p38', 'MAPKAPK2']",2
Fold 85,[],0
Fold 86,['p38'],1
Fold 87,"['p38', 'MAPKAPK2']",2
Fold 88,[],0
Fold 89,"['p38', 'MAPKAPK2']",2
Fold 90,"['p38', 'MAPKAPK2']",2
Fold 91,[],0
Fold 92,[],0
Fold 93,[],0
Fold 94,['p38'],1
Fold 95,"['p38', 'MAPKAPK2']",2
Fold 96,['p38'],1
Fold 97,"['p38', 'MAPKAPK2']",2
Fold 98,"['p38', 'MAPKAPK2']",2
Fold 99,[],0
Fold 100,[],0
Fold 101,[],0
Fold 102,"['p38', 'MAPKAPK2']",2
Fold 103,[],0
Fold 104,"['p38', 'MAPKAPK2']",2
Fold 105,"['p38', 'MAPKAPK2']",2
Fold 106,['p38'],1
Fold 107,[],0
Fold 108,"['p38', 'MAPKAPK2']",2
Fold 109,"['p38', 'MAPKAPK2']",2
Fold 110,['p38'],1
Fold 111,[],0
Fold 112,[],0
Fold 113,"['p38', 'MAPKAPK2']",2
Fold 114,"['p38', 'MAPKAPK2']",2
Fold 115,[],0
Fold 116,[],0
Fold 117,"['p38', 'MAPKAPK2']",2
Fold 118,[],0
Fold 119,['p38'],1
Fold 120,"['p38', 'MAPKAPK2']",2
Fold 121,[],0
Fold 122,[],0
Fold 123,"['p38', 'MAPKAPK2']",2
Fold 124,['p38'],1
Fold 125,[],0
Fold 126,[],0
Fold 127,"['p38', 'MAPKAPK2']",2
Fold 128,"['p38', 'MAPKAPK2']",2
Fold 129,"['p38', 'MAPKAPK2']",2
Fold 130,['p38'],1
Fold 131,"['p38', 'MAPKAPK2']",2
Fold 132,"['p38', 'MAPKAPK2']",2
Fold 133,[],0
Fold 134,[],0
Fold 135,"['p38', 'MAPKAPK2']",2
Fold 136,['p38'],1
Fold 137,[],0
Fold 138,[],0
Fold 139,[],0
Fold 140,"['p38', 'MAPKAPK2']",2
Fold 141,['p38'],1
Fold 142,[],0
Fold 143,[],0
Fold 144,[],0
