,Spearman corr,pvalue
S6,0.4682393835430248,0.0373249528982674
STAT3,-0.34169687847089963,0.14033951782893983
MAPKAPK2,-0.3121595890286832,0.18027688594970007
STAT5,-0.2774751902477184,0.2362383786543498
p38,0.22941573387056172,0.3305649312781844
IkB,-0.17342199390482396,0.4646587776970642
Frequency,0.1560797945143416,0.5111092083782216
NFkB,0.1213953957333768,0.6101689948464966
STAT6,0.052026598171447204,0.827557337051562
CREB,0.0,1.0
ERK,0.0,1.0
STAT1,,
