,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.098,0.136,0.154,0.175,0.189,0.208,0.214,0.231,0.246
artificial.2,0.0,0.028,0.035,0.046,0.053,0.058,0.065,0.069,0.071,0.077
artificial.3,0.0,0.033,0.048,0.055,0.066,0.074,0.086,0.093,0.099,0.104
artificial.4,0.0,0.073,0.118,0.141,0.171,0.191,0.209,0.225,0.243,0.259
artificial.5,0.0,0.012,0.022,0.027,0.029,0.034,0.036,0.039,0.039,0.046
artificial.6,0.0,0.013,0.019,0.023,0.028,0.029,0.034,0.041,0.046,0.049
artificial.7,0.0,0.023,0.04,0.047,0.055,0.063,0.069,0.077,0.084,0.088
artificial.8,0.0,0.013,0.022,0.026,0.032,0.035,0.038,0.042,0.052,0.059
artificial.9,0.0,0.159,0.207,0.24,0.268,0.282,0.295,0.315,0.331,0.345
artificial.10,0.0,0.011,0.014,0.015,0.019,0.028,0.035,0.044,0.048,0.059
artificial.11,0.0,0.126,0.16,0.185,0.196,0.214,0.232,0.244,0.257,0.268
artificial.12,0.0,0.005,0.006,0.007,0.007,0.007,0.008,0.009,0.013,0.014
artificial.13,0.0,0.007,0.02,0.026,0.035,0.041,0.046,0.054,0.062,0.071
artificial.14,0.0,0.382,0.434,0.468,0.501,0.526,0.538,0.554,0.569,0.593
artificial.15,0.0,0.02,0.037,0.049,0.056,0.062,0.071,0.078,0.087,0.098
artificial.16,0.0,0.042,0.064,0.079,0.091,0.103,0.111,0.123,0.129,0.136
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
artificial.18,0.0,0.212,0.286,0.336,0.367,0.394,0.408,0.423,0.439,0.446
artificial.19,0.0,0.041,0.061,0.085,0.101,0.117,0.139,0.158,0.179,0.194
artificial.20,0.0,0.176,0.225,0.252,0.271,0.283,0.294,0.308,0.321,0.331
artificial.21,0.0,0.0,0.002,0.006,0.008,0.01,0.011,0.013,0.017,0.019
artificial.22,0.0,0.074,0.12,0.162,0.182,0.206,0.222,0.24,0.258,0.268
artificial.23,0.0,0.004,0.009,0.009,0.012,0.013,0.013,0.013,0.013,0.014
artificial.24,0.0,0.044,0.058,0.078,0.092,0.108,0.122,0.134,0.146,0.155
artificial.25,0.0,0.122,0.171,0.197,0.223,0.24,0.257,0.268,0.28,0.285
artificial.26,0.0,0.14,0.186,0.204,0.216,0.229,0.247,0.263,0.275,0.285
artificial.27,0.0,0.006,0.011,0.015,0.019,0.026,0.035,0.045,0.049,0.062
artificial.28,0.0,0.009,0.011,0.014,0.015,0.015,0.014,0.014,0.015,0.017
artificial.29,0.0,0.049,0.085,0.112,0.135,0.158,0.186,0.196,0.215,0.234
artificial.30,0.0,0.19,0.264,0.298,0.328,0.349,0.375,0.388,0.398,0.41
artificial.31,0.0,0.046,0.06,0.069,0.074,0.083,0.089,0.098,0.106,0.116
artificial.32,0.0,0.015,0.023,0.028,0.032,0.041,0.041,0.042,0.048,0.054
artificial.33,0.0,0.015,0.022,0.025,0.028,0.03,0.031,0.034,0.034,0.04
artificial.34,0.0,0.032,0.045,0.052,0.057,0.067,0.079,0.096,0.11,0.126
artificial.35,0.0,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002
artificial.36,0.0,0.063,0.094,0.118,0.148,0.166,0.181,0.199,0.212,0.226
artificial.37,0.0,0.08,0.101,0.116,0.135,0.149,0.161,0.169,0.178,0.185
artificial.38,0.0,0.081,0.121,0.151,0.175,0.193,0.208,0.228,0.238,0.249
artificial.39,0.0,0.002,0.005,0.007,0.01,0.012,0.017,0.019,0.019,0.021
artificial.40,0.0,0.026,0.04,0.046,0.057,0.068,0.079,0.084,0.091,0.098
artificial.41,0.0,0.07,0.096,0.104,0.12,0.132,0.144,0.154,0.163,0.177
artificial.42,0.0,0.169,0.212,0.245,0.271,0.287,0.301,0.316,0.325,0.334
artificial.43,0.0,0.013,0.017,0.02,0.023,0.027,0.034,0.038,0.042,0.047
artificial.44,0.0,0.008,0.014,0.021,0.025,0.027,0.031,0.036,0.04,0.043
artificial.45,0.0,0.108,0.135,0.152,0.159,0.167,0.185,0.197,0.208,0.22
artificial.46,0.0,0.144,0.19,0.213,0.229,0.25,0.257,0.272,0.286,0.293
artificial.47,0.0,0.086,0.126,0.144,0.161,0.174,0.188,0.2,0.21,0.224
artificial.48,0.0,0.168,0.214,0.246,0.276,0.294,0.311,0.327,0.338,0.351
artificial.49,0.0,0.081,0.124,0.159,0.196,0.218,0.244,0.27,0.285,0.307
artificial.50,0.0,0.008,0.011,0.018,0.021,0.025,0.03,0.03,0.031,0.033
artificial.51,0.0,0.08,0.111,0.126,0.147,0.169,0.184,0.2,0.209,0.219
artificial.52,0.0,0.081,0.098,0.115,0.128,0.14,0.151,0.161,0.171,0.179
artificial.53,0.0,0.124,0.159,0.182,0.202,0.219,0.242,0.258,0.268,0.279
artificial.54,0.0,0.1,0.143,0.174,0.198,0.221,0.232,0.242,0.256,0.267
artificial.55,0.0,0.014,0.021,0.026,0.033,0.039,0.045,0.048,0.06,0.065
artificial.56,0.0,0.016,0.022,0.029,0.035,0.039,0.044,0.048,0.053,0.058
artificial.57,0.0,0.099,0.163,0.2,0.23,0.257,0.279,0.294,0.311,0.327
artificial.58,0.0,0.016,0.021,0.027,0.03,0.033,0.036,0.044,0.049,0.054
artificial.59,0.0,0.019,0.032,0.043,0.051,0.059,0.064,0.071,0.073,0.077
artificial.60,0.0,0.029,0.044,0.058,0.069,0.081,0.084,0.093,0.104,0.111
artificial.61,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.003,0.004,0.006
artificial.62,0.0,0.01,0.013,0.015,0.019,0.021,0.023,0.026,0.029,0.034
artificial.63,0.0,0.014,0.023,0.026,0.031,0.035,0.035,0.041,0.043,0.053
artificial.64,0.0,0.017,0.027,0.035,0.04,0.047,0.056,0.06,0.069,0.076
artificial.65,0.0,0.02,0.035,0.039,0.042,0.046,0.048,0.056,0.061,0.069
artificial.66,0.0,0.0,0.002,0.003,0.005,0.011,0.012,0.016,0.019,0.023
artificial.67,0.0,0.036,0.07,0.098,0.134,0.15,0.165,0.183,0.201,0.214
artificial.68,0.0,0.05,0.067,0.087,0.104,0.11,0.125,0.13,0.139,0.147
artificial.69,0.0,0.01,0.013,0.016,0.017,0.021,0.028,0.033,0.036,0.042
artificial.70,0.0,0.029,0.047,0.055,0.074,0.091,0.111,0.121,0.143,0.161
artificial.71,0.0,0.009,0.016,0.021,0.027,0.031,0.033,0.037,0.038,0.049
artificial.72,0.0,0.006,0.012,0.015,0.019,0.022,0.024,0.026,0.032,0.042
artificial.73,0.0,0.07,0.101,0.123,0.139,0.156,0.17,0.18,0.194,0.21
artificial.74,0.0,0.141,0.185,0.222,0.245,0.263,0.283,0.295,0.311,0.331
artificial.75,0.0,0.009,0.015,0.017,0.02,0.021,0.024,0.032,0.035,0.039
artificial.76,0.0,0.064,0.087,0.101,0.114,0.121,0.13,0.139,0.147,0.154
artificial.77,0.0,0.015,0.018,0.02,0.025,0.027,0.031,0.041,0.046,0.051
artificial.78,0.0,0.028,0.056,0.072,0.083,0.09,0.096,0.103,0.116,0.125
artificial.79,0.0,0.039,0.062,0.072,0.086,0.093,0.103,0.111,0.119,0.122
artificial.80,0.0,0.048,0.066,0.079,0.085,0.1,0.104,0.11,0.115,0.118
artificial.81,0.0,0.005,0.006,0.009,0.01,0.011,0.012,0.013,0.015,0.018
artificial.82,0.0,0.011,0.013,0.015,0.017,0.017,0.021,0.023,0.026,0.033
artificial.83,0.0,0.182,0.238,0.276,0.298,0.322,0.345,0.37,0.385,0.406
artificial.84,0.0,0.025,0.033,0.036,0.038,0.04,0.046,0.051,0.057,0.062
artificial.85,0.0,0.022,0.034,0.038,0.043,0.052,0.06,0.067,0.069,0.079
artificial.86,0.0,0.32,0.38,0.422,0.453,0.481,0.509,0.53,0.551,0.572
artificial.87,0.0,0.001,0.002,0.004,0.004,0.004,0.003,0.003,0.003,0.003
artificial.88,0.0,0.001,0.004,0.005,0.005,0.007,0.011,0.012,0.014,0.02
artificial.89,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.004,0.007,0.009
artificial.90,0.0,0.031,0.046,0.066,0.078,0.099,0.116,0.132,0.147,0.162
artificial.91,0.0,0.028,0.045,0.054,0.061,0.069,0.076,0.089,0.097,0.105
artificial.92,0.0,0.264,0.335,0.378,0.411,0.442,0.457,0.481,0.502,0.52
artificial.93,0.0,0.04,0.067,0.081,0.095,0.113,0.129,0.14,0.155,0.172
artificial.94,0.0,0.006,0.008,0.012,0.015,0.015,0.017,0.02,0.021,0.023
artificial.95,0.0,0.033,0.055,0.067,0.084,0.096,0.108,0.119,0.126,0.139
artificial.96,0.0,0.008,0.015,0.015,0.019,0.023,0.029,0.033,0.038,0.04
artificial.97,0.0,0.166,0.227,0.257,0.279,0.303,0.312,0.324,0.343,0.368
artificial.98,0.0,0.04,0.07,0.089,0.107,0.128,0.149,0.171,0.195,0.214
artificial.99,0.0,0.058,0.079,0.101,0.117,0.13,0.142,0.152,0.16,0.168
artificial.100,0.0,0.053,0.072,0.085,0.093,0.106,0.117,0.125,0.13,0.137
artificial.101,0.0,0.009,0.011,0.016,0.019,0.02,0.024,0.028,0.031,0.036
artificial.102,0.0,0.211,0.293,0.327,0.354,0.381,0.399,0.413,0.423,0.437
artificial.103,0.0,0.166,0.216,0.242,0.275,0.306,0.327,0.344,0.362,0.38
artificial.104,0.0,0.002,0.011,0.014,0.019,0.023,0.028,0.036,0.039,0.049
artificial.105,0.0,0.011,0.024,0.032,0.039,0.045,0.05,0.054,0.061,0.066
artificial.106,0.0,0.021,0.03,0.039,0.048,0.061,0.071,0.082,0.091,0.099
artificial.107,0.0,0.011,0.025,0.034,0.045,0.047,0.049,0.052,0.059,0.066
artificial.108,0.0,0.01,0.015,0.019,0.022,0.031,0.036,0.04,0.043,0.046
artificial.109,0.0,0.004,0.003,0.003,0.004,0.005,0.006,0.006,0.007,0.007
artificial.110,0.0,0.209,0.269,0.31,0.342,0.355,0.373,0.393,0.413,0.43
artificial.111,0.0,0.104,0.143,0.162,0.179,0.195,0.209,0.222,0.236,0.254
artificial.112,0.0,0.022,0.032,0.038,0.04,0.048,0.053,0.057,0.059,0.06
artificial.113,0.0,0.01,0.019,0.023,0.032,0.037,0.042,0.051,0.055,0.062
artificial.114,0.0,0.09,0.173,0.227,0.275,0.318,0.346,0.373,0.394,0.41
artificial.115,0.0,0.03,0.052,0.065,0.076,0.087,0.094,0.101,0.11,0.115
artificial.116,0.0,0.0,0.0,0.004,0.006,0.01,0.011,0.027,0.03,0.036
artificial.117,0.0,0.031,0.042,0.047,0.053,0.062,0.068,0.071,0.075,0.08
artificial.118,0.0,0.018,0.027,0.035,0.046,0.049,0.054,0.059,0.065,0.068
artificial.119,0.0,0.007,0.014,0.018,0.027,0.032,0.038,0.043,0.054,0.057
artificial.120,0.0,0.033,0.052,0.056,0.062,0.069,0.079,0.09,0.093,0.1
artificial.121,0.0,0.001,0.003,0.003,0.003,0.005,0.006,0.006,0.007,0.011
artificial.122,0.0,0.04,0.06,0.073,0.086,0.098,0.11,0.113,0.119,0.128
artificial.123,0.0,0.023,0.034,0.042,0.052,0.06,0.065,0.069,0.07,0.076
artificial.124,0.0,0.041,0.057,0.067,0.079,0.088,0.094,0.099,0.102,0.11
artificial.125,0.0,0.063,0.09,0.108,0.123,0.133,0.147,0.157,0.166,0.172
artificial.126,0.0,0.063,0.098,0.113,0.124,0.143,0.155,0.172,0.183,0.203
artificial.127,0.0,0.161,0.222,0.252,0.271,0.296,0.312,0.323,0.343,0.349
artificial.128,0.0,0.053,0.067,0.087,0.097,0.11,0.115,0.124,0.131,0.138
artificial.129,0.0,0.062,0.098,0.124,0.152,0.171,0.19,0.209,0.228,0.245
artificial.130,0.0,0.026,0.042,0.051,0.061,0.075,0.088,0.097,0.114,0.133
artificial.131,0.0,0.062,0.087,0.113,0.135,0.142,0.153,0.159,0.168,0.18
artificial.132,0.0,0.005,0.006,0.005,0.005,0.007,0.009,0.014,0.015,0.019
artificial.133,0.0,0.045,0.068,0.09,0.1,0.122,0.13,0.141,0.157,0.173
artificial.134,0.0,0.249,0.307,0.342,0.367,0.386,0.404,0.417,0.427,0.444
artificial.135,0.0,0.023,0.031,0.037,0.044,0.048,0.057,0.066,0.076,0.087
artificial.136,0.0,0.112,0.146,0.171,0.193,0.21,0.229,0.235,0.251,0.263
artificial.137,0.0,0.02,0.022,0.026,0.03,0.035,0.04,0.042,0.051,0.056
artificial.138,0.0,0.073,0.107,0.128,0.149,0.16,0.177,0.197,0.208,0.215
artificial.139,0.0,0.029,0.045,0.061,0.067,0.082,0.091,0.103,0.113,0.122
artificial.140,0.0,0.039,0.057,0.073,0.084,0.093,0.111,0.124,0.131,0.14
artificial.141,0.0,0.07,0.099,0.11,0.122,0.134,0.142,0.151,0.165,0.176
artificial.142,0.0,0.038,0.065,0.075,0.087,0.099,0.11,0.12,0.126,0.138
artificial.143,0.0,0.082,0.099,0.112,0.12,0.147,0.171,0.186,0.194,0.198
artificial.144,0.0,0.011,0.018,0.021,0.023,0.024,0.028,0.032,0.038,0.043
artificial.145,0.0,0.029,0.042,0.054,0.065,0.074,0.079,0.084,0.092,0.103
artificial.146,0.0,0.043,0.072,0.082,0.093,0.104,0.12,0.129,0.136,0.144
artificial.147,0.0,0.032,0.043,0.055,0.066,0.082,0.092,0.102,0.115,0.129
artificial.148,0.0,0.022,0.031,0.035,0.039,0.048,0.052,0.055,0.063,0.07
artificial.149,0.0,0.042,0.059,0.074,0.087,0.102,0.108,0.118,0.132,0.144
artificial.150,0.0,0.034,0.052,0.063,0.069,0.075,0.088,0.096,0.108,0.125
artificial.151,0.0,0.077,0.126,0.148,0.167,0.187,0.205,0.218,0.235,0.247
artificial.152,0.0,0.159,0.206,0.248,0.272,0.29,0.317,0.333,0.346,0.358
artificial.153,0.0,0.337,0.408,0.454,0.501,0.527,0.554,0.574,0.592,0.608
artificial.154,0.0,0.163,0.244,0.289,0.321,0.346,0.37,0.382,0.392,0.405
artificial.155,0.0,0.011,0.021,0.028,0.032,0.038,0.043,0.049,0.054,0.06
artificial.156,0.0,0.375,0.462,0.512,0.542,0.577,0.611,0.634,0.647,0.663
artificial.157,0.0,0.011,0.018,0.023,0.028,0.033,0.038,0.05,0.057,0.064
artificial.158,0.0,0.035,0.05,0.071,0.083,0.102,0.115,0.125,0.139,0.152
artificial.159,0.0,0.0,0.001,0.002,0.008,0.014,0.016,0.017,0.019,0.023
artificial.160,0.0,0.033,0.047,0.066,0.082,0.091,0.103,0.118,0.137,0.153
artificial.161,0.0,0.008,0.01,0.011,0.012,0.019,0.021,0.023,0.031,0.034
artificial.162,0.0,0.006,0.012,0.016,0.023,0.032,0.04,0.048,0.059,0.066
artificial.163,0.0,0.003,0.012,0.015,0.016,0.017,0.021,0.024,0.027,0.032
artificial.164,0.0,0.103,0.145,0.177,0.199,0.221,0.24,0.251,0.264,0.278
artificial.165,0.0,0.071,0.108,0.13,0.14,0.158,0.169,0.185,0.199,0.211
artificial.166,0.0,0.011,0.018,0.027,0.032,0.038,0.046,0.048,0.049,0.054
artificial.167,0.0,0.034,0.051,0.062,0.069,0.08,0.091,0.102,0.111,0.122
artificial.168,0.0,0.0,0.0,0.001,0.003,0.005,0.008,0.013,0.013,0.018
artificial.169,0.0,0.058,0.08,0.084,0.1,0.119,0.128,0.135,0.145,0.154
artificial.170,0.0,0.005,0.009,0.011,0.016,0.021,0.023,0.028,0.029,0.033
artificial.171,0.0,0.007,0.015,0.016,0.016,0.022,0.026,0.032,0.035,0.041
artificial.172,0.0,0.013,0.022,0.034,0.038,0.044,0.045,0.048,0.054,0.059
artificial.173,0.0,0.106,0.152,0.188,0.203,0.218,0.228,0.241,0.247,0.257
artificial.174,0.0,0.04,0.061,0.075,0.098,0.12,0.142,0.16,0.173,0.182
artificial.175,0.0,0.062,0.081,0.094,0.105,0.115,0.121,0.13,0.139,0.156
artificial.176,0.0,0.039,0.057,0.066,0.075,0.083,0.094,0.101,0.109,0.123
artificial.177,0.0,0.097,0.138,0.155,0.177,0.189,0.205,0.222,0.236,0.246
artificial.178,0.0,0.179,0.232,0.264,0.294,0.313,0.333,0.352,0.37,0.382
artificial.179,0.0,0.041,0.06,0.073,0.089,0.102,0.114,0.125,0.138,0.148
artificial.180,0.0,0.029,0.046,0.056,0.069,0.074,0.088,0.096,0.103,0.112
artificial.181,0.0,0.006,0.011,0.015,0.018,0.022,0.023,0.026,0.029,0.034
artificial.182,0.0,0.003,0.005,0.009,0.012,0.019,0.026,0.034,0.041,0.045
artificial.183,0.0,0.075,0.111,0.127,0.142,0.168,0.184,0.191,0.196,0.204
artificial.184,0.0,0.114,0.152,0.175,0.203,0.227,0.245,0.261,0.282,0.292
artificial.185,0.0,0.128,0.154,0.181,0.201,0.216,0.231,0.249,0.264,0.279
artificial.186,0.0,0.027,0.058,0.075,0.092,0.107,0.128,0.152,0.169,0.183
artificial.187,0.0,0.371,0.428,0.463,0.471,0.478,0.484,0.485,0.492,0.494
artificial.188,0.0,0.163,0.233,0.275,0.303,0.332,0.362,0.387,0.406,0.426
artificial.189,0.0,0.047,0.068,0.085,0.096,0.11,0.119,0.126,0.133,0.139
artificial.190,0.0,0.016,0.025,0.032,0.04,0.047,0.064,0.076,0.087,0.097
artificial.191,0.0,0.07,0.125,0.165,0.2,0.225,0.245,0.269,0.284,0.303
