,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
artificial.1,0.0,0.037,0.068,0.081,0.093,0.104,0.119,0.123,0.123,0.132
artificial.2,0.0,0.163,0.245,0.282,0.304,0.319,0.338,0.35,0.364,0.376
artificial.3,0.0,0.005,0.019,0.022,0.023,0.03,0.033,0.033,0.038,0.043
artificial.4,0.0,0.029,0.05,0.065,0.073,0.082,0.086,0.092,0.096,0.102
artificial.5,0.0,0.045,0.079,0.1,0.113,0.122,0.132,0.147,0.153,0.161
artificial.6,0.0,0.138,0.2,0.233,0.251,0.267,0.282,0.288,0.296,0.302
artificial.7,0.0,0.033,0.053,0.073,0.088,0.101,0.106,0.111,0.119,0.128
artificial.8,0.0,0.064,0.116,0.146,0.163,0.176,0.181,0.188,0.196,0.206
artificial.9,0.0,0.032,0.062,0.085,0.096,0.11,0.121,0.129,0.137,0.142
artificial.10,0.0,0.122,0.189,0.217,0.237,0.255,0.268,0.275,0.289,0.3
artificial.11,0.0,0.065,0.086,0.107,0.121,0.131,0.137,0.142,0.148,0.158
artificial.12,0.0,0.015,0.039,0.059,0.077,0.087,0.099,0.113,0.124,0.137
artificial.13,0.0,0.073,0.119,0.149,0.168,0.176,0.182,0.188,0.195,0.201
artificial.14,0.0,0.038,0.051,0.058,0.065,0.072,0.08,0.085,0.092,0.096
artificial.15,0.0,0.095,0.137,0.149,0.157,0.168,0.178,0.194,0.2,0.208
artificial.16,0.0,0.021,0.036,0.044,0.058,0.064,0.069,0.073,0.081,0.087
artificial.17,0.0,0.148,0.228,0.276,0.306,0.329,0.355,0.376,0.391,0.402
artificial.18,0.0,0.061,0.099,0.116,0.138,0.152,0.161,0.172,0.181,0.189
artificial.19,0.0,0.239,0.3,0.331,0.344,0.356,0.368,0.378,0.384,0.398
artificial.20,0.0,0.01,0.033,0.052,0.064,0.073,0.081,0.085,0.093,0.101
artificial.21,0.0,0.105,0.176,0.213,0.235,0.254,0.265,0.275,0.291,0.299
artificial.22,0.0,0.076,0.1,0.121,0.134,0.141,0.154,0.164,0.168,0.181
artificial.23,0.0,0.223,0.264,0.288,0.303,0.313,0.323,0.327,0.338,0.347
artificial.24,0.0,0.145,0.206,0.233,0.245,0.265,0.277,0.289,0.3,0.312
artificial.25,0.0,0.293,0.319,0.344,0.355,0.364,0.372,0.377,0.381,0.396
artificial.26,0.0,0.111,0.145,0.155,0.171,0.182,0.186,0.191,0.193,0.202
artificial.27,0.0,0.167,0.192,0.206,0.225,0.237,0.251,0.257,0.265,0.274
artificial.28,0.0,0.083,0.12,0.138,0.153,0.16,0.168,0.175,0.178,0.183
artificial.29,0.0,0.238,0.353,0.405,0.424,0.439,0.448,0.453,0.465,0.475
artificial.30,0.0,0.131,0.23,0.267,0.305,0.325,0.336,0.351,0.37,0.381
artificial.31,0.0,0.078,0.119,0.145,0.162,0.18,0.189,0.199,0.211,0.224
artificial.32,0.0,0.078,0.144,0.174,0.193,0.208,0.217,0.231,0.24,0.252
artificial.33,0.0,0.03,0.043,0.05,0.059,0.067,0.072,0.079,0.082,0.086
artificial.34,0.0,0.071,0.104,0.128,0.145,0.161,0.171,0.174,0.179,0.182
artificial.35,0.0,0.202,0.235,0.262,0.277,0.286,0.3,0.308,0.318,0.326
artificial.36,0.0,0.01,0.017,0.023,0.026,0.03,0.035,0.037,0.041,0.044
artificial.37,0.0,0.059,0.087,0.096,0.113,0.127,0.137,0.146,0.155,0.16
artificial.38,0.0,0.193,0.281,0.323,0.345,0.358,0.373,0.39,0.403,0.418
artificial.39,0.0,0.112,0.148,0.173,0.188,0.2,0.21,0.219,0.227,0.235
