,C'=' 0.053,C'=' 0.633,C'=' 1.213,C'=' 1.793,C'=' 2.373,C'=' 2.953,C'=' 3.533,C'=' 4.113,C'=' 4.693,C'=' 5.273
artificial.1,0.0,0.146,0.181,0.198,0.211,0.224,0.23,0.24,0.248,0.257
artificial.2,0.0,0.178,0.226,0.252,0.268,0.28,0.29,0.299,0.303,0.313
artificial.3,0.0,0.132,0.181,0.205,0.22,0.237,0.246,0.255,0.268,0.282
artificial.4,0.0,0.124,0.174,0.195,0.208,0.214,0.23,0.237,0.245,0.249
artificial.5,0.0,0.087,0.117,0.131,0.141,0.149,0.157,0.166,0.171,0.179
artificial.6,0.0,0.17,0.196,0.208,0.214,0.224,0.229,0.238,0.247,0.258
artificial.7,0.0,0.158,0.206,0.225,0.241,0.255,0.266,0.276,0.284,0.291
artificial.8,0.0,0.101,0.143,0.167,0.187,0.201,0.217,0.228,0.235,0.242
artificial.9,0.0,0.392,0.469,0.493,0.509,0.529,0.545,0.559,0.571,0.578
artificial.10,0.0,0.066,0.095,0.108,0.122,0.134,0.144,0.152,0.159,0.166
artificial.11,0.0,0.23,0.272,0.305,0.323,0.333,0.341,0.353,0.362,0.369
artificial.12,0.0,0.364,0.406,0.429,0.446,0.458,0.468,0.47,0.475,0.477
artificial.13,0.0,0.064,0.099,0.114,0.122,0.132,0.143,0.149,0.157,0.164
artificial.14,0.0,0.216,0.249,0.279,0.292,0.306,0.316,0.322,0.33,0.332
artificial.15,0.0,0.15,0.201,0.227,0.235,0.241,0.256,0.267,0.275,0.285
artificial.16,0.0,0.389,0.439,0.467,0.482,0.496,0.501,0.509,0.517,0.524
artificial.17,0.0,0.139,0.173,0.193,0.205,0.22,0.232,0.24,0.242,0.249
artificial.18,0.0,0.153,0.198,0.217,0.23,0.247,0.254,0.261,0.267,0.274
artificial.19,0.0,0.369,0.406,0.423,0.433,0.447,0.455,0.463,0.474,0.482
artificial.20,0.0,0.069,0.098,0.113,0.127,0.138,0.15,0.162,0.171,0.177
artificial.21,0.0,0.091,0.118,0.13,0.14,0.155,0.166,0.179,0.185,0.19
artificial.22,0.0,0.221,0.29,0.318,0.337,0.356,0.374,0.391,0.398,0.406
artificial.23,0.0,0.09,0.11,0.125,0.14,0.149,0.158,0.166,0.176,0.179
artificial.24,0.0,0.286,0.345,0.371,0.397,0.42,0.429,0.442,0.453,0.463
artificial.25,0.0,0.142,0.178,0.202,0.227,0.233,0.248,0.257,0.262,0.266
artificial.26,0.0,0.331,0.383,0.42,0.441,0.454,0.467,0.474,0.487,0.496
artificial.27,0.0,0.304,0.345,0.367,0.38,0.393,0.402,0.407,0.417,0.418
artificial.28,0.0,0.159,0.204,0.236,0.251,0.269,0.281,0.293,0.306,0.31
artificial.29,0.0,0.122,0.158,0.172,0.187,0.193,0.201,0.209,0.217,0.228
artificial.30,0.0,0.11,0.139,0.158,0.17,0.18,0.192,0.202,0.213,0.227
artificial.31,0.0,0.333,0.351,0.365,0.376,0.383,0.391,0.399,0.408,0.413
artificial.32,0.0,0.154,0.192,0.214,0.232,0.245,0.255,0.266,0.275,0.287
artificial.33,0.0,0.248,0.294,0.316,0.327,0.338,0.347,0.354,0.358,0.365
artificial.34,0.0,0.554,0.605,0.632,0.647,0.659,0.67,0.676,0.683,0.687
artificial.35,0.0,0.126,0.182,0.204,0.225,0.245,0.255,0.267,0.284,0.297
artificial.36,0.0,0.504,0.583,0.617,0.638,0.646,0.656,0.663,0.673,0.683
artificial.37,0.0,0.082,0.127,0.145,0.166,0.175,0.19,0.196,0.205,0.214
artificial.38,0.0,0.079,0.12,0.147,0.17,0.192,0.201,0.218,0.229,0.24
artificial.39,0.001,0.285,0.329,0.353,0.37,0.383,0.39,0.4,0.402,0.409
artificial.40,0.0,0.14,0.216,0.259,0.284,0.313,0.339,0.35,0.369,0.384
artificial.41,0.0,0.381,0.469,0.502,0.523,0.541,0.553,0.572,0.577,0.585
artificial.42,0.0,0.206,0.24,0.264,0.279,0.286,0.301,0.312,0.325,0.333
artificial.43,0.0,0.238,0.286,0.303,0.314,0.328,0.338,0.349,0.361,0.377
