,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
artificial.1,0.0,0.147,0.203,0.223,0.232,0.238,0.238,0.24,0.24,0.24
artificial.2,0.0,0.404,0.497,0.508,0.515,0.521,0.524,0.524,0.522,0.521
artificial.3,0.0,0.003,0.019,0.025,0.025,0.031,0.033,0.036,0.037,0.037
artificial.4,0.0,0.032,0.053,0.061,0.064,0.064,0.064,0.068,0.067,0.068
artificial.5,0.0,0.029,0.031,0.03,0.031,0.032,0.032,0.031,0.031,0.031
artificial.6,0.0,0.0,0.0,0.001,0.002,0.003,0.003,0.003,0.003,0.003
artificial.7,0.0,0.022,0.071,0.088,0.097,0.1,0.104,0.106,0.108,0.108
artificial.8,0.0,0.172,0.336,0.392,0.415,0.431,0.438,0.441,0.444,0.448
artificial.9,0.0,0.003,0.008,0.014,0.016,0.018,0.02,0.023,0.024,0.024
artificial.10,0.0,0.085,0.194,0.235,0.261,0.269,0.278,0.286,0.289,0.292
artificial.11,0.0,0.357,0.449,0.465,0.477,0.481,0.489,0.496,0.497,0.501
artificial.12,0.0,0.0,0.001,0.004,0.005,0.006,0.006,0.008,0.009,0.01
artificial.13,0.0,0.028,0.073,0.083,0.081,0.085,0.092,0.093,0.097,0.1
artificial.14,0.0,0.071,0.138,0.17,0.183,0.191,0.195,0.199,0.201,0.203
artificial.15,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001
artificial.16,0.0,0.037,0.07,0.076,0.083,0.081,0.086,0.086,0.088,0.088
artificial.17,0.0,0.243,0.265,0.264,0.271,0.271,0.27,0.269,0.273,0.273
artificial.18,0.0,0.068,0.071,0.073,0.077,0.077,0.079,0.079,0.083,0.083
artificial.19,0.0,0.006,0.024,0.031,0.038,0.042,0.045,0.045,0.045,0.047
artificial.20,0.0,0.002,0.006,0.013,0.016,0.018,0.018,0.02,0.021,0.02
artificial.21,0.0,0.105,0.248,0.287,0.302,0.313,0.325,0.332,0.333,0.339
artificial.22,0.0,0.004,0.003,0.005,0.005,0.005,0.005,0.005,0.004,0.004
artificial.23,0.0,0.119,0.194,0.217,0.233,0.244,0.245,0.25,0.252,0.256
artificial.24,0.0,0.088,0.124,0.134,0.137,0.14,0.145,0.144,0.144,0.145
artificial.25,0.0,0.022,0.061,0.077,0.085,0.093,0.1,0.102,0.105,0.106
artificial.26,0.0,0.006,0.008,0.01,0.011,0.011,0.011,0.011,0.012,0.011
artificial.27,0.0,0.114,0.293,0.364,0.392,0.412,0.423,0.43,0.44,0.447
artificial.28,0.0,0.005,0.02,0.029,0.032,0.036,0.04,0.04,0.042,0.044
artificial.29,0.0,0.185,0.266,0.288,0.297,0.299,0.302,0.304,0.31,0.313
artificial.30,0.0,0.4,0.438,0.43,0.432,0.435,0.441,0.444,0.447,0.452
artificial.31,0.0,0.079,0.161,0.185,0.194,0.204,0.208,0.213,0.218,0.221
artificial.32,0.0,0.005,0.009,0.009,0.01,0.01,0.01,0.011,0.012,0.011
artificial.33,0.0,0.035,0.054,0.063,0.067,0.066,0.068,0.068,0.068,0.07
artificial.34,0.0,0.049,0.125,0.141,0.157,0.163,0.164,0.167,0.17,0.175
artificial.35,0.0,0.011,0.029,0.033,0.037,0.042,0.045,0.044,0.046,0.046
artificial.36,0.0,0.031,0.034,0.029,0.029,0.03,0.03,0.031,0.032,0.034
artificial.37,0.0,0.007,0.018,0.028,0.03,0.031,0.032,0.035,0.036,0.036
artificial.38,0.0,0.003,0.009,0.01,0.012,0.011,0.011,0.011,0.011,0.012
artificial.39,0.0,0.308,0.348,0.372,0.369,0.37,0.369,0.37,0.374,0.375
