,Max Proba
artificial.19,0.61
artificial.131,0.585
artificial.32,0.573
artificial.33,0.512
artificial.7,0.497
artificial.134,0.367
artificial.44,0.313
artificial.47,0.299
artificial.121,0.274
artificial.78,0.273
artificial.116,0.265
artificial.18,0.264
artificial.112,0.255
artificial.42,0.245
artificial.61,0.239
artificial.115,0.236
artificial.101,0.234
artificial.24,0.224
artificial.26,0.217
artificial.74,0.196
artificial.5,0.188
artificial.45,0.181
artificial.105,0.18
artificial.10,0.179
artificial.135,0.177
artificial.15,0.162
artificial.104,0.162
artificial.109,0.161
artificial.84,0.16
artificial.17,0.158
artificial.14,0.151
artificial.81,0.15
artificial.4,0.147
artificial.36,0.144
artificial.136,0.144
artificial.118,0.143
artificial.89,0.142
artificial.80,0.138
artificial.91,0.137
artificial.16,0.134
artificial.29,0.131
artificial.3,0.128
artificial.77,0.124
artificial.113,0.12
artificial.58,0.12
artificial.88,0.115
artificial.28,0.112
artificial.66,0.112
artificial.72,0.111
artificial.35,0.107
artificial.86,0.104
artificial.55,0.102
artificial.102,0.101
artificial.98,0.1
artificial.54,0.093
artificial.126,0.092
artificial.23,0.091
artificial.99,0.088
artificial.64,0.079
artificial.94,0.079
artificial.21,0.078
artificial.12,0.076
artificial.48,0.073
artificial.128,0.072
artificial.30,0.069
artificial.95,0.068
artificial.107,0.064
artificial.125,0.062
artificial.120,0.061
artificial.22,0.056
artificial.119,0.054
artificial.25,0.054
artificial.73,0.053
artificial.62,0.05
artificial.92,0.049
artificial.127,0.048
artificial.132,0.047
artificial.123,0.046
artificial.1,0.046
artificial.49,0.046
artificial.69,0.045
artificial.100,0.041
artificial.122,0.04
artificial.79,0.04
artificial.117,0.038
artificial.8,0.038
artificial.114,0.037
artificial.13,0.036
artificial.52,0.036
artificial.34,0.036
artificial.85,0.036
artificial.103,0.035
artificial.31,0.031
artificial.65,0.031
artificial.60,0.03
artificial.9,0.029
artificial.87,0.027
artificial.51,0.026
artificial.71,0.025
artificial.133,0.025
artificial.97,0.024
artificial.106,0.023
artificial.27,0.022
artificial.6,0.022
artificial.96,0.019
artificial.76,0.019
artificial.59,0.016
artificial.63,0.016
artificial.90,0.015
artificial.38,0.013
artificial.108,0.012
artificial.75,0.012
artificial.70,0.011
artificial.2,0.011
artificial.39,0.01
artificial.20,0.01
artificial.43,0.008
artificial.40,0.008
artificial.37,0.008
artificial.82,0.007
artificial.93,0.006
artificial.50,0.006
artificial.110,0.005
artificial.83,0.004
artificial.130,0.004
artificial.57,0.004
artificial.129,0.002
artificial.124,0.002
artificial.46,0.002
artificial.41,0.002
artificial.111,0.002
artificial.56,0.001
artificial.11,0.001
artificial.67,0.001
artificial.68,0.001
artificial.53,0.001
