,Mann-Whitney U-test,p-value
CD4 T cells naive_tumorfront_aggregatedNeighbors.Vessel,532.5,0.23345413785664226
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,680.0,0.24197492977116863
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Vessel,535.5,0.2536151733475993
CD4 T cells naive_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,538.5,0.25744740258986676
Myeloid DCs_tumorfront_aggregatedNeighbors.Vessel,545.0,0.258919225095648
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Tumor.proliferating,685.5,0.2617395105916591
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,686.0,0.27597513263785156
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.Granulocytes,572.0,0.2781584090872121
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD8.T.cells,562.5,0.2794334345112628
Myeloid M1 macrophages_stromal_aggregatedNeighbors.B.cells,604.5,0.28207791905653623
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.Monocytes,604.5,0.28207791905653623
CD4 T cells memory_tumorfront_aggregatedNeighbors.Tumor.proliferating,604.5,0.28207791905653623
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Tumor.proliferating,604.5,0.28207791905653623
Fibroblasts_stromal_aggregatedNeighbors.Myeloid.Monocytes,604.5,0.28207791905653623
CD4 T cells naive_tumorfront_aggregatedNeighbors.Tumor.proliferating,604.5,0.28207791905653623
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,604.5,0.28207791905653623
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,604.5,0.28207791905653623
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,604.5,0.28207791905653623
Tumor non-proliferating_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,604.5,0.28207791905653623
Fibroblasts_tumorfront_aggregatedNeighbors.B.cells,604.5,0.28207791905653623
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.DCs,604.5,0.28207791905653623
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,604.5,0.28207791905653623
Vessel_tumorfront_aggregatedNeighbors.Tumor.proliferating,604.5,0.28207791905653623
B cells_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,604.5,0.28207791905653623
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,579.0,0.286343520546558
Vessel_stromal_aggregatedNeighbors.Fibroblasts,561.5,0.3005182957472107
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,707.0,0.30321261588608917
Tumor proliferating_tumorfront_aggregatedNeighbors.Tumor.proliferating,541.5,0.31365988677736245
B cells_stromal_aggregatedNeighbors.Fibroblasts,691.5,0.3199909261319257
CD8 T cells_tumorfront_aggregatedNeighbors.CD8.T.cells,703.5,0.3308296497786072
Myeloid DCs_tumorfront_aggregatedNeighbors.Fibroblasts,675.0,0.334475853467471
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,667.5,0.33622811820042153
CD4 T cells naive_stromal_aggregatedNeighbors.Vessel,550.5,0.34421954744477146
CD8 T cells_stromal_aggregatedNeighbors.Vessel,551.5,0.3465850967586078
Fibroblasts_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,697.5,0.35601110388927293
Fibroblasts_tumorfront_aggregatedNeighbors.CD8.T.cells,665.5,0.3595479116238194
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.memory,676.0,0.3608421670202948
B cells_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,683.0,0.3657228637943146
Tumor proliferating_intratumor_aggregatedNeighbors.Tumor.non.proliferating,549.0,0.37957794811521584
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,640.0,0.3802071371873732
Tumor non-proliferating_stromal_aggregatedNeighbors.Myeloid.DCs,640.0,0.3802071371873732
CD8 T cells_stromal_aggregatedNeighbors.Tumor.non.proliferating,640.0,0.3802071371873732
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,640.0,0.3802071371873732
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,640.0,0.3802071371873732
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.DCs,640.0,0.3802071371873732
CD4 T cells regulatory_stromal_aggregatedNeighbors.Tumor.non.proliferating,640.0,0.3802071371873732
Tumor non-proliferating_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,640.0,0.3802071371873732
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,640.0,0.3802071371873732
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,640.0,0.3802071371873732
CD4 T cells memory_stromal_aggregatedNeighbors.B.cells,640.0,0.3802071371873732
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,640.0,0.3802071371873732
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,640.0,0.3802071371873732
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.Monocytes,640.0,0.3802071371873732
CD4 T cells naive_tumorfront_aggregatedNeighbors.B.cells,640.0,0.3802071371873732
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,556.0,0.39247602887138633
Tumor proliferating_tumorfront_aggregatedNeighbors.Vessel,654.0,0.39360572471349353
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,574.0,0.3962395758126559
Myeloid Monocytes_stromal_aggregatedNeighbors.Fibroblasts,562.5,0.40024415125643487
Vessel_tumorfront_aggregatedNeighbors.Fibroblasts,573.0,0.41072239206794725
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.memory,677.0,0.4159857063595771
Fibroblasts_stromal_aggregatedNeighbors.CD8.T.cells,652.5,0.41785727103270687
Fibroblasts_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,579.5,0.41904513159647083
Tumor proliferating_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,555.0,0.42323938976238884
Myeloid DCs_stromal_aggregatedNeighbors.B.cells,652.0,0.4263653823289717
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,678.0,0.42669737206647707
B cells_stromal_aggregatedNeighbors.Vessel,569.0,0.43163268481723416
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.Monocytes,600.0,0.4358771025703788
B cells_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,600.0,0.4359087718068526
CD8 T cells_tumorfront_aggregatedNeighbors.Vessel,578.5,0.43968186331172265
CD4 T cells memory_stromal_aggregatedNeighbors.CD8.T.cells,677.5,0.4419475611232616
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,600.5,0.4457043523291593
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.Monocytes,600.5,0.4457043523291593
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Tumor.proliferating,600.5,0.4457043523291593
Myeloid Monocytes_stromal_aggregatedNeighbors.B.cells,600.5,0.4457043523291593
Fibroblasts_tumorfront_aggregatedNeighbors.Tumor.proliferating,601.0,0.45556330289412494
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,601.0,0.45556330289412494
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.Monocytes,601.0,0.45556330289412494
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,580.5,0.46064432031308467
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.memory,574.5,0.4639392721139194
B cells_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,601.5,0.46573275180280926
CD4 T cells naive_tumorfront_aggregatedNeighbors.Fibroblasts,679.0,0.46836354267052893
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Fibroblasts,671.0,0.47191820910728544
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Tumor.proliferating,602.0,0.47593146043591794
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Vessel,565.0,0.4779266866902019
CD8 T cells_stromal_aggregatedNeighbors.CD8.T.cells,680.5,0.49272869308684586
B cells_stromal_aggregatedNeighbors.CD8.T.cells,676.0,0.4935552084070963
Tumor non-proliferating_stromal_aggregatedNeighbors.Fibroblasts,572.0,0.4943158778816835
CD8 T cells_stromal_aggregatedNeighbors.B.cells,597.5,0.49781286253115375
CD8 T cells_stromal_aggregatedNeighbors.Fibroblasts,672.0,0.500871237582052
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,598.5,0.5148317596854085
Myeloid DCs_stromal_aggregatedNeighbors.CD8.T.cells,659.5,0.5203249878399443
CD4 T cells regulatory_stromal_aggregatedNeighbors.CD4.T.cells.memory,674.5,0.5240533461968909
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,584.5,0.5273146121739014
CD4 T cells naive_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,578.5,0.5408056101057848
Tumor non-proliferating_stromal_aggregatedNeighbors.CD8.T.cells,650.0,0.5412727571724376
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.naive,666.0,0.5443111976471054
B cells_tumorfront_aggregatedNeighbors.Fibroblasts,659.5,0.5484305834249148
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,589.0,0.5535575134319819
Myeloid DCs_stromal_aggregatedNeighbors.CD4.T.cells.memory,667.0,0.5573422939332546
Myeloid DCs_stromal_aggregatedNeighbors.Fibroblasts,590.0,0.5655718110767651
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Fibroblasts,664.5,0.5659459314348049
CD4 T cells naive_stromal_aggregatedNeighbors.CD4.T.cells.naive,667.0,0.5729392799850395
Myeloid DCs_stromal_aggregatedNeighbors.CD4.T.cells.naive,584.0,0.5821587541228095
CD4 T cells memory_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,585.0,0.6005230315678979
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.naive,662.0,0.604617700866952
CD4 T cells naive_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,655.0,0.6197563445731235
Myeloid DCs_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,662.0,0.6340215649111107
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD8.T.cells,647.0,0.6355891863809635
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,650.0,0.639386566684607
CD4 T cells naive_stromal_aggregatedNeighbors.Fibroblasts,661.5,0.641638164993781
B cells_stromal_aggregatedNeighbors.B.cells,591.0,0.6697341487046251
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Vessel,590.5,0.6824715819017231
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.naive,597.0,0.6883410649104311
Fibroblasts_tumorfront_aggregatedNeighbors.Fibroblasts,658.0,0.6898916690736618
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.DCs,636.5,0.6906607092125974
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,636.5,0.6906607092125974
Vessel_stromal_aggregatedNeighbors.CD4.T.cells.naive,636.5,0.6906607092125974
B cells_stromal_aggregatedNeighbors.CD4.T.cells.memory,647.5,0.6930514398688596
CD4 T cells regulatory_stromal_aggregatedNeighbors.Fibroblasts,655.0,0.6947064769206768
B cells_stromal_aggregatedNeighbors.Myeloid.Monocytes,636.0,0.7029821260207871
CD4 T cells memory_stromal_aggregatedNeighbors.CD4.T.cells.naive,651.0,0.7102783443961451
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Tumor.proliferating,635.5,0.7153205464398666
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.naive,600.0,0.7209326223927861
Fibroblasts_stromal_aggregatedNeighbors.Fibroblasts,654.0,0.7288879453981907
Tumor non-proliferating_stromal_aggregatedNeighbors.CD4.T.cells.naive,644.0,0.7295370085617656
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,642.5,0.7308510260440544
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.Granulocytes,640.5,0.7362044644607162
CD4 T cells memory_stromal_aggregatedNeighbors.Fibroblasts,650.0,0.7449282196008895
B cells_tumorfront_aggregatedNeighbors.B.cells,603.5,0.751807127237384
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,610.5,0.7553940309900765
CD4 T cells memory_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,642.0,0.7557117130723371
Tumor non-proliferating_stromal_aggregatedNeighbors.Tumor.non.proliferating,648.0,0.7560122793868214
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,610.0,0.7761614185310242
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Fibroblasts,605.0,0.7795807352870099
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,612.0,0.7828869990964379
CD4 T cells naive_stromal_aggregatedNeighbors.CD4.T.cells.memory,642.5,0.7871547950540467
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Vessel,602.5,0.788681184846427
Vessel_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,634.5,0.7943755058659834
Vessel_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,603.5,0.7957229333231094
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.DCs,613.5,0.8106076351791823
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,638.0,0.822146678792481
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,633.0,0.8245998875194719
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.DCs,633.0,0.8247175986779833
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,616.0,0.8282948724179555
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,613.5,0.833122116348925
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.Monocytes,632.5,0.8348890663524416
CD8 T cells_intratumor_aggregatedNeighbors.Tumor.non.proliferating,641.5,0.8405298855229419
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,637.0,0.8425745010521876
B cells_stromal_aggregatedNeighbors.CD4.T.cells.naive,610.5,0.8436700641303339
CD4 T cells memory_tumorfront_aggregatedNeighbors.Fibroblasts,608.5,0.8467866976423283
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,617.0,0.8508224032369637
Myeloid DCs_tumorfront_aggregatedNeighbors.B.cells,617.0,0.850884347847901
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Fibroblasts,637.0,0.855076975277879
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,634.0,0.8558556712037183
Tumor proliferating_intratumor_aggregatedNeighbors.Tumor.proliferating,638.5,0.864102692831448
CD8 T cells_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,610.0,0.8694853683548363
B cells_tumorfront_aggregatedNeighbors.Vessel,612.5,0.8698860339017961
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Fibroblasts,636.0,0.8725319853316058
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,618.0,0.8736016512854847
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,620.0,0.8877835284523669
CD8 T cells_tumorfront_aggregatedNeighbors.Tumor.proliferating,620.0,0.8877835284523669
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,620.0,0.8877835284523669
Tumor non-proliferating_stromal_aggregatedNeighbors.B.cells,620.0,0.8877835284523669
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,630.0,0.9021490409390738
Myeloid Granulocytes_stromal_aggregatedNeighbors.B.cells,620.5,0.903720146355588
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,620.5,0.903720146355588
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,620.5,0.903720146355588
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,620.5,0.903720146355588
Tumor non-proliferating_intratumor_aggregatedNeighbors.Tumor.non.proliferating,615.5,0.9083255338954993
Myeloid Granulocytes_stromal_aggregatedNeighbors.Vessel,634.0,0.9101258869889907
Fibroblasts_stromal_aggregatedNeighbors.CD4.T.cells.naive,616.0,0.9107454455083069
Tumor proliferating_tumorfront_aggregatedNeighbors.Fibroblasts,621.0,0.9197152449800883
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,621.0,0.9197152449800883
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,621.0,0.9197152449800883
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.B.cells,621.0,0.9197152449800883
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,621.0,0.9197152449800883
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,621.0,0.9197152449800883
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.naive,631.0,0.9228137591388584
CD4 T cells regulatory_stromal_aggregatedNeighbors.CD4.T.cells.naive,619.0,0.9418332317389632
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,619.0,0.9431811796018179
Fibroblasts_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,627.5,0.9521329885558671
Tumor non-proliferating_stromal_aggregatedNeighbors.CD4.T.cells.memory,620.0,0.954717189092268
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,626.5,0.9770195481674065
CD4 T cells memory_stromal_aggregatedNeighbors.Vessel,621.5,0.9781831557284677
B cells_tumorfront_aggregatedNeighbors.CD8.T.cells,626.0,0.9818611750826899
CD4 T cells memory_stromal_aggregatedNeighbors.CD4.T.cells.memory,623.0,0.9948586100964999
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Vessel,623.0,0.9952401491541939
Tumor proliferating_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,624.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,1.0
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.B.cells,624.0,1.0
CD8 T cells_tumorfront_aggregatedNeighbors.B.cells,624.0,1.0
Tumor proliferating_tumorfront_aggregatedNeighbors.B.cells,624.0,1.0
