,Spearman corr,pvalue
MAPKAPK2,-0.5578592085389684,0.010591036481114008
STAT5,-0.4893501829289196,0.028536452807975475
p38,-0.41844626448875305,0.06633396611103688
STAT3,-0.35206320150518045,0.12792929383420135
ERK,-0.34188172937891387,0.14011108252517718
CREB,-0.2657887169768753,0.2573700800396581
IkB,-0.22578837914485936,0.3384776613324537
NFkB,-0.19148542155126763,0.41866817541809853
S6,-0.08737040566610378,0.7141599074398173
STAT6,0.024806946917841695,0.9173184703064037
STAT1,,
