,Mann-Whitney U-test,p-value
CD56dimCD16pNKcells_CREB,53.0,0.8501067391385259
Th1mem_Frequency,53.0,0.8501067391385259
CD8Trm_MAPKAPK2,53.0,0.8501067391385259
CD62LnAgedNeutrophils_STAT5,47.0,0.8501067391385259
Th1naive_CREB,47.0,0.8501067391385259
Th1mem_IkB,53.0,0.8501067391385259
CD62LpImmatureNeutrophils_STAT3,47.0,0.8501067391385259
NKT_STAT6,47.0,0.8501067391385259
Th1naive_IkB,53.0,0.8501067391385259
intMC_Frequency,53.0,0.8501067391385259
CD8Tcm_NFkB,53.0,0.8501067391385259
CD8Tcm_IkB,53.0,0.8501067391385259
Th1naive_Frequency,53.0,0.8501067391385259
Tregmem_NFkB,47.0,0.8501067391385259
CD8Tem_Frequency,47.0,0.8501067391385259
CD4Tnaive_STAT5,53.0,0.8501067391385259
gdTcells_MAPKAPK2,47.0,0.8501067391385259
CD62LnAgedNeutrophils_IkB,48.0,0.9097218891455553
CD4Trm_CREB,52.0,0.9097218891455553
CD8Tem_NFkB,48.0,0.9097218891455553
pDC_CREB,48.0,0.9097218891455553
CD56brightCD16nNKcells_STAT5,52.0,0.9097218891455553
CD4Tem_STAT6,48.0,0.9097218891455553
CCR2nncMC_IkB,52.0,0.9097218891455553
CD8Tcm_STAT6,48.0,0.9097218891455553
CD8Trm_CREB,48.0,0.9097218891455553
CD8Tnaive_STAT6,48.0,0.9097218891455553
CD8Tnaive_ERK,48.0,0.9097218891455553
CD4Tem_STAT3,48.5,0.9397203669477441
CD61pCD41pPLT_S6,51.0,0.96839101645673
CD4Tcm_STAT5,51.0,0.9698499769931556
CD56brightCD16nNKcells_NFkB,51.0,0.9698499769931556
CD4Tcm_CREB,49.0,0.9698499769931556
CD4Tcm_ERK,49.0,0.9698499769931556
CD4Tcm_STAT6,49.0,0.9698499769931556
gdTcells_STAT6,49.0,0.9698499769931556
CD8Trm_NFkB,49.0,0.9698499769931556
CD56dimCD16pNKcells_NFkB,49.0,0.9698499769931556
gdTcells_CREB,51.0,0.9698499769931556
MDSC_IkB,49.0,0.9698499769931556
MDSC_p38,51.0,0.9698499769931556
CD56dimCD16pNKcells_STAT1,50.0,1.0
CD8Tnaive_STAT1,50.0,1.0
CD4Tcm_STAT1,50.0,1.0
CD4Tcm_p38,50.0,1.0
MDSC_STAT1,50.0,1.0
CD41hiCD61hiPLT_STAT6,50.0,1.0
CD41hiCD61hiPLT_ERK,50.0,1.0
mDC_STAT1,50.0,1.0
CD41hiCD61hiPLT_STAT1,50.0,1.0
CCR2pcMC_STAT1,50.0,1.0
CD8Trm_STAT1,50.0,1.0
intMC_STAT1,50.0,1.0
CCR2nncMC_STAT1,50.0,1.0
Bcells_IkB,50.0,1.0
