,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 1,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 2,"['CREB', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 3,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 4,"['CREB', 'NFkB', 'Frequency']",3
Fold 5,"['CREB', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 6,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 7,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 8,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 9,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 10,"['CREB', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 11,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 12,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 13,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 14,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 15,"['CREB', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 16,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 17,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 18,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 19,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 20,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 21,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 22,"['CREB', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 23,"['CREB', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 24,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 25,"['CREB', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 26,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 27,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 28,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 29,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 30,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 31,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
Fold 32,"['CREB', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 33,"['CREB', 'NFkB', 'MAPKAPK2', 'Frequency']",4
