,Max Proba
artificial.36,0.972
artificial.6,0.933
artificial.22,0.932
artificial.43,0.788
artificial.9,0.762
artificial.5,0.701
artificial.18,0.67
artificial.47,0.668
artificial.19,0.655
artificial.21,0.638
artificial.20,0.62
artificial.30,0.617
artificial.48,0.554
artificial.17,0.517
artificial.33,0.419
artificial.35,0.372
artificial.44,0.371
artificial.42,0.339
artificial.14,0.332
artificial.46,0.33
artificial.8,0.326
artificial.26,0.325
artificial.10,0.325
artificial.11,0.32
artificial.27,0.294
artificial.16,0.292
artificial.37,0.289
artificial.29,0.288
artificial.23,0.258
artificial.4,0.257
artificial.28,0.188
artificial.41,0.179
artificial.31,0.161
artificial.32,0.152
artificial.12,0.136
artificial.13,0.13
artificial.38,0.125
artificial.1,0.125
artificial.2,0.117
artificial.34,0.109
artificial.25,0.096
artificial.40,0.091
artificial.45,0.069
artificial.24,0.067
artificial.7,0.065
artificial.3,0.054
artificial.15,0.053
artificial.39,0.045
