,ROC AUC,Average Precision,N features,CVS
STABL,"0.630 [0.344, 0.857]","0.735 [0.467, 0.924]","20.500 [11.750, 29.750]","0.385 [0.274, 0.484]"
SS 03,"0.520 [0.242, 0.788] (p=0.102)","0.670 [0.424, 0.883] (p=0.042)","16.000 [15.000, 16.250] (p=4.464e-01)","0.500 [0.409, 0.600] (p=1.408e-14)"
SS 05,"0.560 [0.260, 0.802] (p=0.253)","0.654 [0.373, 0.894] (p=0.131)","10.000 [8.750, 11.000] (p=5.620e-04)","0.500 [0.375, 0.583] (p=3.907e-11)"
SS 08,"0.260 [0.062, 0.485] (p=0.002)","0.404 [0.236, 0.692] (p=0.001)","4.000 [3.000, 4.000] (p=5.516e-08)","0.333 [0.200, 0.500] (p=8.508e-02)"
Lasso,"0.190 [0.040, 0.396] (p=0.002)","0.379 [0.208, 0.638] (p=0.002)","1.000 [0.000, 7.000] (p=2.362e-05)","0.000 [0.000, 0.000] (p=1.058e-49)"
Lasso 1SE,"0.180 [0.045, 0.385] (p=0.004)","0.374 [0.209, 0.625] (p=0.003)","0.500 [0.000, 5.500] (p=2.221e-05)","0.000 [0.000, 0.000] (p=1.240e-49)"
ElasticNet,"0.360 [0.111, 0.635] (p=0.028)","0.519 [0.259, 0.789] (p=0.071)","8.500 [2.250, 81.500] (p=6.067e-01)","0.067 [0.000, 0.293] (p=5.372e-24)"
