,Fold selected features,Fold nb of features
Fold 0,"['S6', 'NFkB', 'Frequency']",3
Fold 1,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 2,"['S6', 'NFkB', 'Frequency']",3
Fold 3,"['S6', 'NFkB', 'Frequency']",3
Fold 4,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 5,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 6,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 7,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 8,"['S6', 'NFkB', 'Frequency']",3
Fold 9,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 10,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 11,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 12,"['S6', 'NFkB', 'Frequency']",3
Fold 13,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 14,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 15,"['S6', 'IkB', 'Frequency']",3
Fold 16,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 17,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 18,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 19,"['S6', 'NFkB', 'Frequency']",3
Fold 20,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 21,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 22,"['S6', 'NFkB', 'Frequency']",3
Fold 23,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 24,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 25,"['S6', 'IkB', 'Frequency']",3
Fold 26,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 27,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 28,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 29,"['S6', 'NFkB', 'Frequency']",3
Fold 30,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 31,"['S6', 'NFkB', 'Frequency']",3
Fold 32,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 33,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 34,"['S6', 'NFkB', 'Frequency']",3
Fold 35,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 36,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 37,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 38,"['S6', 'NFkB', 'Frequency']",3
Fold 39,"['S6', 'NFkB', 'Frequency']",3
Fold 40,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 41,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 42,"['S6', 'NFkB', 'Frequency']",3
Fold 43,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 44,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 45,"['S6', 'NFkB', 'Frequency']",3
Fold 46,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 47,"['S6', 'IkB', 'Frequency']",3
Fold 48,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 49,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 50,"['S6', 'NFkB', 'Frequency']",3
Fold 51,"['S6', 'NFkB', 'Frequency']",3
Fold 52,"['S6', 'NFkB', 'Frequency']",3
Fold 53,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 54,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 55,"['S6', 'IkB', 'NFkB', 'Frequency']",4
Fold 56,"['CREB', 'S6', 'IkB', 'NFkB', 'Frequency']",5
Fold 57,"['S6', 'IkB', 'NFkB', 'Frequency']",4
