,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
artificial.1,0.0,0.544,0.624,0.65,0.661,0.67,0.68,0.688,0.695,0.697
artificial.2,0.0,0.23,0.331,0.381,0.427,0.467,0.497,0.518,0.538,0.555
artificial.3,0.0,0.037,0.051,0.056,0.062,0.069,0.074,0.08,0.082,0.089
artificial.4,0.0,0.492,0.563,0.613,0.642,0.663,0.68,0.691,0.702,0.709
artificial.5,0.0,0.027,0.048,0.061,0.069,0.073,0.081,0.086,0.095,0.105
artificial.6,0.0,0.583,0.652,0.684,0.705,0.715,0.729,0.738,0.746,0.759
artificial.7,0.0,0.498,0.586,0.624,0.65,0.667,0.675,0.684,0.689,0.691
artificial.8,0.0,0.213,0.288,0.324,0.345,0.375,0.394,0.409,0.42,0.444
artificial.9,0.0,0.135,0.187,0.213,0.232,0.239,0.254,0.267,0.277,0.283
artificial.10,0.0,0.593,0.676,0.709,0.724,0.735,0.74,0.742,0.748,0.752
artificial.11,0.0,0.2,0.271,0.304,0.331,0.356,0.378,0.4,0.415,0.431
artificial.12,0.0,0.025,0.043,0.06,0.068,0.076,0.08,0.086,0.09,0.101
artificial.13,0.0,0.573,0.65,0.688,0.709,0.728,0.735,0.744,0.754,0.761
artificial.14,0.0,0.127,0.149,0.167,0.181,0.191,0.204,0.222,0.228,0.237
artificial.15,0.0,0.112,0.157,0.177,0.192,0.206,0.216,0.22,0.225,0.233
artificial.16,0.0,0.583,0.636,0.67,0.698,0.718,0.742,0.759,0.771,0.779
artificial.17,0.0,0.323,0.395,0.439,0.46,0.478,0.501,0.513,0.528,0.538
artificial.18,0.0,0.071,0.102,0.129,0.152,0.163,0.174,0.184,0.191,0.198
artificial.19,0.0,0.021,0.038,0.051,0.055,0.059,0.065,0.069,0.082,0.087
artificial.20,0.0,0.345,0.422,0.457,0.486,0.511,0.526,0.542,0.559,0.568
artificial.21,0.0,0.357,0.436,0.478,0.506,0.544,0.564,0.582,0.599,0.619
artificial.22,0.0,0.165,0.205,0.236,0.256,0.273,0.294,0.309,0.324,0.343
artificial.23,0.0,0.221,0.271,0.304,0.316,0.333,0.36,0.369,0.382,0.394
artificial.24,0.0,0.103,0.17,0.226,0.26,0.284,0.305,0.32,0.333,0.345
artificial.25,0.0,0.105,0.157,0.186,0.206,0.224,0.236,0.243,0.252,0.265
artificial.26,0.0,0.506,0.581,0.615,0.632,0.65,0.666,0.674,0.684,0.694
artificial.27,0.0,0.596,0.66,0.703,0.736,0.758,0.766,0.774,0.79,0.793
artificial.28,0.0,0.344,0.466,0.514,0.542,0.559,0.571,0.584,0.595,0.607
artificial.29,0.0,0.201,0.264,0.31,0.341,0.363,0.372,0.385,0.403,0.422
artificial.30,0.0,0.66,0.704,0.722,0.731,0.748,0.753,0.755,0.762,0.768
artificial.31,0.0,0.619,0.688,0.717,0.74,0.755,0.769,0.774,0.785,0.791
artificial.32,0.0,0.612,0.679,0.698,0.708,0.72,0.728,0.731,0.732,0.733
artificial.33,0.0,0.678,0.718,0.727,0.735,0.741,0.743,0.743,0.743,0.743
artificial.34,0.0,0.131,0.161,0.195,0.211,0.223,0.236,0.25,0.257,0.269
artificial.35,0.0,0.06,0.092,0.111,0.126,0.136,0.15,0.165,0.183,0.196
artificial.36,0.0,0.577,0.629,0.654,0.671,0.684,0.694,0.703,0.714,0.721
artificial.37,0.0,0.51,0.587,0.631,0.66,0.684,0.704,0.732,0.749,0.767
artificial.38,0.0,0.02,0.032,0.037,0.039,0.042,0.051,0.06,0.06,0.063
artificial.39,0.0,0.443,0.538,0.56,0.578,0.592,0.61,0.619,0.631,0.64
artificial.40,0.0,0.0,0.001,0.003,0.006,0.008,0.01,0.012,0.016,0.019
artificial.41,0.0,0.003,0.011,0.022,0.035,0.042,0.051,0.056,0.063,0.071
artificial.42,0.0,0.033,0.076,0.101,0.122,0.14,0.157,0.166,0.179,0.191
artificial.43,0.0,0.059,0.095,0.113,0.12,0.137,0.155,0.169,0.176,0.184
artificial.44,0.0,0.096,0.132,0.153,0.164,0.177,0.188,0.197,0.203,0.212
artificial.45,0.0,0.016,0.03,0.043,0.049,0.059,0.064,0.07,0.075,0.083
artificial.46,0.0,0.027,0.038,0.05,0.057,0.064,0.071,0.073,0.08,0.088
