,Max Proba
artificial.27,0.793
artificial.31,0.791
artificial.16,0.779
artificial.30,0.768
artificial.37,0.767
artificial.13,0.761
artificial.6,0.759
artificial.10,0.752
artificial.33,0.743
artificial.32,0.733
artificial.36,0.721
artificial.4,0.709
artificial.1,0.697
artificial.26,0.694
artificial.7,0.691
artificial.39,0.64
artificial.21,0.619
artificial.28,0.607
artificial.20,0.568
artificial.2,0.555
artificial.17,0.538
artificial.8,0.444
artificial.11,0.431
artificial.29,0.422
artificial.23,0.394
artificial.24,0.345
artificial.22,0.343
artificial.9,0.283
artificial.34,0.269
artificial.25,0.265
artificial.14,0.237
artificial.15,0.233
artificial.44,0.212
artificial.18,0.198
artificial.35,0.196
artificial.42,0.191
artificial.43,0.184
artificial.5,0.105
artificial.12,0.101
artificial.3,0.089
artificial.46,0.088
artificial.19,0.087
artificial.45,0.083
artificial.41,0.071
artificial.38,0.063
artificial.40,0.019
