,Max Proba
artificial.119,0.724
artificial.52,0.646
artificial.15,0.618
artificial.2,0.599
artificial.56,0.599
artificial.49,0.55
artificial.137,0.49
artificial.88,0.474
artificial.106,0.47
artificial.91,0.468
artificial.152,0.461
artificial.4,0.46
artificial.143,0.451
artificial.127,0.448
artificial.10,0.438
artificial.164,0.437
artificial.163,0.433
artificial.65,0.433
artificial.63,0.42
artificial.68,0.42
artificial.79,0.41
artificial.162,0.409
artificial.155,0.407
artificial.58,0.396
artificial.141,0.379
artificial.17,0.377
artificial.36,0.376
artificial.48,0.374
artificial.1,0.374
artificial.5,0.367
artificial.59,0.366
artificial.29,0.362
artificial.112,0.36
artificial.30,0.354
artificial.51,0.354
artificial.25,0.349
artificial.92,0.348
artificial.159,0.341
artificial.89,0.338
artificial.157,0.337
artificial.47,0.336
artificial.150,0.32
artificial.111,0.319
artificial.116,0.319
artificial.126,0.317
artificial.43,0.312
artificial.178,0.311
artificial.131,0.311
artificial.147,0.307
artificial.156,0.307
artificial.53,0.305
artificial.85,0.301
artificial.71,0.301
artificial.110,0.29
artificial.135,0.289
artificial.83,0.288
artificial.18,0.281
artificial.181,0.277
artificial.118,0.269
artificial.133,0.267
artificial.19,0.263
artificial.34,0.263
artificial.46,0.262
artificial.165,0.259
artificial.54,0.246
artificial.139,0.245
artificial.171,0.245
artificial.172,0.244
artificial.12,0.244
artificial.93,0.241
artificial.32,0.237
artificial.81,0.236
artificial.176,0.233
artificial.24,0.227
artificial.3,0.225
artificial.94,0.218
artificial.153,0.212
artificial.37,0.21
artificial.100,0.209
artificial.13,0.203
artificial.21,0.201
artificial.42,0.201
artificial.177,0.198
artificial.33,0.196
artificial.144,0.194
artificial.44,0.192
artificial.84,0.19
artificial.140,0.187
artificial.62,0.187
artificial.160,0.185
artificial.123,0.184
artificial.64,0.184
artificial.113,0.183
artificial.9,0.181
artificial.39,0.173
artificial.74,0.17
artificial.151,0.168
artificial.67,0.166
artificial.102,0.159
artificial.182,0.159
artificial.78,0.153
artificial.73,0.151
artificial.158,0.151
artificial.77,0.15
artificial.99,0.149
artificial.40,0.149
artificial.22,0.149
artificial.45,0.14
artificial.120,0.138
artificial.11,0.135
artificial.175,0.132
artificial.86,0.13
artificial.128,0.129
artificial.55,0.128
artificial.117,0.128
artificial.108,0.125
artificial.66,0.121
artificial.180,0.118
artificial.105,0.116
artificial.145,0.115
artificial.101,0.114
artificial.154,0.114
artificial.27,0.112
artificial.124,0.112
artificial.109,0.112
artificial.103,0.11
artificial.115,0.109
artificial.8,0.104
artificial.80,0.103
artificial.72,0.099
artificial.148,0.099
artificial.61,0.098
artificial.16,0.098
artificial.96,0.096
artificial.136,0.096
artificial.146,0.096
artificial.31,0.095
artificial.87,0.095
artificial.57,0.091
artificial.169,0.089
artificial.50,0.089
artificial.28,0.088
artificial.125,0.087
artificial.173,0.086
artificial.41,0.086
artificial.75,0.084
artificial.132,0.084
artificial.167,0.083
artificial.130,0.082
artificial.98,0.082
artificial.70,0.081
artificial.69,0.08
artificial.35,0.078
artificial.38,0.075
artificial.95,0.073
artificial.138,0.07
artificial.166,0.07
artificial.129,0.068
artificial.122,0.067
artificial.107,0.066
artificial.90,0.064
artificial.121,0.061
artificial.97,0.059
artificial.82,0.059
artificial.20,0.056
artificial.60,0.055
artificial.149,0.054
artificial.168,0.053
artificial.170,0.052
artificial.6,0.046
artificial.142,0.044
artificial.14,0.043
artificial.23,0.042
artificial.174,0.037
artificial.134,0.036
artificial.76,0.034
artificial.26,0.033
artificial.161,0.029
artificial.114,0.026
artificial.7,0.022
artificial.179,0.001
artificial.104,0.001
