,Fold selected features,Fold nb of features
Fold 0,"['S6', 'IkB', 'NFkB']",3
Fold 1,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 2,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 3,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 4,"['STAT3', 'S6']",2
Fold 5,"['S6', 'IkB', 'NFkB']",3
Fold 6,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 7,"['S6', 'IkB', 'NFkB']",3
Fold 8,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 9,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 10,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 11,"['S6', 'IkB', 'NFkB']",3
Fold 12,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 13,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 14,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 15,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 16,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 17,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 18,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 19,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 20,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 21,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 22,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 23,"['S6', 'IkB', 'NFkB']",3
Fold 24,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 25,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 26,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 27,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 28,"['S6', 'IkB', 'NFkB']",3
Fold 29,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 30,"['S6', 'IkB', 'NFkB']",3
Fold 31,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 32,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 33,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 34,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 35,"['STAT3', 'S6']",2
Fold 36,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 37,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 38,"['S6', 'IkB', 'NFkB']",3
Fold 39,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 40,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 41,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 42,"['S6', 'IkB', 'NFkB']",3
Fold 43,"['S6', 'IkB', 'NFkB']",3
Fold 44,"['S6', 'IkB', 'NFkB']",3
Fold 45,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 46,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 47,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 48,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 49,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 50,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 51,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 52,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 53,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 54,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 55,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 56,"['S6', 'IkB', 'NFkB']",3
Fold 57,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 58,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 59,"['STAT3', 'S6']",2
Fold 60,"['S6', 'IkB', 'NFkB']",3
Fold 61,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 62,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 63,"['STAT3', 'S6']",2
Fold 64,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 65,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 66,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 67,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 68,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 69,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 70,"['S6', 'IkB', 'NFkB']",3
Fold 71,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 72,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 73,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 74,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 75,"['S6', 'IkB', 'NFkB']",3
Fold 76,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 77,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 78,"['S6', 'IkB', 'NFkB']",3
Fold 79,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 80,"['S6', 'IkB', 'NFkB']",3
Fold 81,"['S6', 'IkB', 'NFkB']",3
Fold 82,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 83,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 84,"['S6', 'IkB', 'NFkB']",3
Fold 85,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 86,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 87,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 88,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 89,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 90,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 91,"['STAT3', 'S6']",2
Fold 92,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 93,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 94,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 95,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 96,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 97,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 98,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 99,"['S6', 'IkB', 'NFkB']",3
Fold 100,"['S6', 'IkB', 'NFkB']",3
Fold 101,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 102,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 103,"['S6', 'IkB', 'NFkB']",3
Fold 104,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 105,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 106,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 107,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 108,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 109,"['S6', 'IkB', 'NFkB']",3
Fold 110,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 111,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 112,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 113,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 114,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 115,"['STAT3', 'S6']",2
Fold 116,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 117,"['S6', 'IkB', 'NFkB']",3
Fold 118,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 119,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 120,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 121,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 122,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 123,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 124,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 125,"['S6', 'IkB', 'NFkB']",3
Fold 126,"['S6', 'IkB', 'NFkB']",3
Fold 127,"['S6', 'IkB', 'NFkB']",3
Fold 128,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 129,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 130,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 131,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 132,"['S6', 'IkB', 'NFkB']",3
Fold 133,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 134,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 135,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 136,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 137,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 138,"['STAT3', 'S6']",2
Fold 139,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 140,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 141,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 142,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 143,"['S6', 'IkB', 'NFkB']",3
