,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
artificial.1,0.0,0.002,0.007,0.01,0.011,0.012,0.02,0.024,0.029,0.037
artificial.2,0.0,0.007,0.017,0.018,0.022,0.028,0.032,0.039,0.042,0.046
artificial.3,0.0,0.04,0.064,0.081,0.091,0.099,0.111,0.124,0.129,0.138
artificial.4,0.0,0.039,0.057,0.073,0.088,0.102,0.116,0.124,0.135,0.143
artificial.5,0.0,0.008,0.019,0.022,0.027,0.032,0.036,0.039,0.047,0.057
artificial.6,0.0,0.005,0.008,0.012,0.012,0.012,0.013,0.016,0.018,0.019
artificial.7,0.0,0.006,0.018,0.024,0.028,0.031,0.033,0.037,0.04,0.04
artificial.8,0.0,0.129,0.176,0.223,0.249,0.263,0.281,0.294,0.3,0.317
artificial.9,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.004
artificial.10,0.0,0.003,0.007,0.012,0.014,0.017,0.019,0.02,0.025,0.031
artificial.11,0.0,0.044,0.052,0.062,0.07,0.08,0.085,0.087,0.093,0.099
artificial.12,0.0,0.026,0.035,0.043,0.05,0.058,0.063,0.067,0.074,0.074
artificial.13,0.0,0.004,0.004,0.007,0.009,0.012,0.014,0.017,0.017,0.018
artificial.14,0.0,0.003,0.007,0.007,0.01,0.012,0.014,0.014,0.016,0.025
artificial.15,0.0,0.035,0.058,0.072,0.083,0.089,0.097,0.104,0.109,0.114
artificial.16,0.0,0.004,0.008,0.01,0.011,0.015,0.016,0.016,0.018,0.02
artificial.17,0.0,0.004,0.006,0.007,0.007,0.008,0.009,0.011,0.011,0.012
artificial.18,0.0,0.007,0.01,0.012,0.015,0.021,0.022,0.026,0.027,0.028
artificial.19,0.0,0.008,0.012,0.013,0.017,0.022,0.028,0.032,0.037,0.04
artificial.20,0.0,0.008,0.01,0.012,0.017,0.021,0.026,0.029,0.032,0.034
artificial.21,0.0,0.018,0.024,0.031,0.034,0.043,0.046,0.049,0.053,0.057
artificial.22,0.0,0.024,0.034,0.038,0.045,0.05,0.053,0.061,0.063,0.064
artificial.23,0.0,0.177,0.22,0.245,0.268,0.278,0.289,0.298,0.302,0.305
artificial.24,0.0,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.007,0.008
artificial.25,0.0,0.0,0.001,0.001,0.003,0.004,0.004,0.006,0.01,0.012
artificial.26,0.0,0.0,0.0,0.002,0.002,0.002,0.004,0.004,0.005,0.007
artificial.27,0.0,0.244,0.282,0.299,0.323,0.341,0.35,0.365,0.374,0.389
artificial.28,0.0,0.001,0.006,0.011,0.013,0.015,0.02,0.024,0.031,0.032
artificial.29,0.0,0.017,0.021,0.023,0.024,0.025,0.025,0.025,0.026,0.028
artificial.30,0.0,0.017,0.024,0.027,0.032,0.035,0.04,0.045,0.048,0.052
artificial.31,0.0,0.008,0.014,0.021,0.025,0.029,0.034,0.038,0.039,0.044
artificial.32,0.0,0.153,0.204,0.233,0.264,0.28,0.295,0.304,0.319,0.327
artificial.33,0.0,0.102,0.131,0.146,0.153,0.162,0.17,0.183,0.188,0.191
artificial.34,0.0,0.015,0.034,0.044,0.051,0.061,0.065,0.07,0.075,0.078
artificial.35,0.0,0.156,0.186,0.197,0.213,0.228,0.24,0.255,0.262,0.278
artificial.36,0.0,0.004,0.005,0.008,0.009,0.011,0.012,0.014,0.019,0.022
