,Fold selected features,Fold nb of features
Fold 0,"['ERK', 'STAT3', 'S6']",3
Fold 1,['S6'],1
Fold 2,"['STAT3', 'S6']",2
Fold 3,"['STAT5', 'S6']",2
Fold 4,"['ERK', 'S6', 'IkB']",3
Fold 5,"['ERK', 'STAT5', 'STAT3', 'S6']",4
Fold 6,"['STAT6', 'STAT5', 'STAT3', 'S6']",4
Fold 7,"['ERK', 'S6']",2
Fold 8,"['STAT6', 'STAT5', 'STAT3', 'S6']",4
Fold 9,"['ERK', 'STAT3', 'S6']",3
Fold 10,"['STAT6', 'S6']",2
Fold 11,"['ERK', 'STAT3', 'S6']",3
Fold 12,"['STAT6', 'STAT3', 'S6']",3
Fold 13,"['ERK', 'STAT6', 'STAT3', 'S6']",4
Fold 14,"['NFkB', 'STAT3', 'S6']",3
Fold 15,['S6'],1
Fold 16,"['STAT6', 'STAT3', 'S6']",3
Fold 17,"['ERK', 'S6']",2
Fold 18,"['STAT6', 'S6']",2
Fold 19,"['ERK', 'S6']",2
Fold 20,"['ERK', 'STAT6', 'STAT3', 'S6']",4
Fold 21,"['ERK', 'STAT3', 'S6']",3
Fold 22,"['STAT3', 'S6']",2
Fold 23,"['ERK', 'STAT5', 'STAT3', 'S6']",4
Fold 24,"['NFkB', 'STAT3', 'S6']",3
Fold 25,['S6'],1
Fold 26,"['STAT6', 'S6']",2
Fold 27,"['STAT6', 'STAT3', 'S6']",3
Fold 28,"['ERK', 'S6']",2
Fold 29,"['ERK', 'S6']",2
Fold 30,"['ERK', 'STAT3', 'S6']",3
Fold 31,"['STAT6', 'STAT3', 'S6']",3
Fold 32,"['STAT6', 'S6']",2
Fold 33,"['ERK', 'S6']",2
Fold 34,"['STAT6', 'STAT5', 'STAT3', 'S6']",4
Fold 35,"['ERK', 'S6', 'IkB']",3
Fold 36,['S6'],1
Fold 37,"['STAT6', 'STAT5', 'STAT3', 'S6']",4
Fold 38,"['ERK', 'STAT3', 'S6']",3
Fold 39,"['STAT5', 'S6']",2
Fold 40,"['ERK', 'S6']",2
Fold 41,"['STAT6', 'STAT3', 'S6']",3
Fold 42,"['ERK', 'STAT3', 'S6']",3
Fold 43,"['ERK', 'STAT3', 'S6']",3
