,Fold selected features,Fold nb of features
Fold 0,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 1,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 2,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 3,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 4,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 5,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 6,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 7,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 8,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 9,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 10,"['Frequency', 'NFkB']",2
Fold 11,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 12,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 13,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 14,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 15,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 16,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 17,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 18,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 19,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 20,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 21,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 22,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 23,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 24,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 25,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 26,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 27,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 28,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 29,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 30,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 31,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 32,"['Frequency', 'NFkB']",2
Fold 33,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 34,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 35,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 36,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 37,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 38,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 39,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 40,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 41,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 42,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 43,"['Frequency', 'CREB', 'S6', 'NFkB']",4
Fold 44,"['Frequency', 'CREB', 'S6', 'NFkB']",4
