,Fold selected features,Fold nb of features
Fold 0,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6', 'MAPKAPK2']",6
Fold 1,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 2,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 3,"['STAT5', 'STAT3', 'S6', 'STAT6']",4
Fold 4,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 5,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 6,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 7,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6', 'MAPKAPK2']",6
Fold 8,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 9,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 10,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 11,"['STAT5', 'STAT3', 'S6', 'IkB']",4
Fold 12,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 13,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 14,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 15,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 16,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 17,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 18,"['STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6', 'MAPKAPK2']",7
Fold 19,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 20,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 21,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 22,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 23,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 24,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 25,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 26,"['STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6', 'MAPKAPK2']",7
Fold 27,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 28,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6', 'MAPKAPK2']",6
Fold 29,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 30,"['STAT5', 'STAT3', 'S6', 'IkB']",4
Fold 31,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 32,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 33,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 34,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 35,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 36,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 37,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 38,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6', 'MAPKAPK2']",6
Fold 39,"['STAT5', 'STAT3', 'S6', 'STAT6']",4
Fold 40,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 41,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 42,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6', 'MAPKAPK2']",6
Fold 43,"['STAT5', 'STAT3', 'S6', 'IkB']",4
Fold 44,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 45,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 46,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 47,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 48,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 49,"['STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6', 'MAPKAPK2']",7
Fold 50,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 51,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 52,"['STAT5', 'STAT3', 'S6', 'STAT6']",4
Fold 53,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 54,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 55,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 56,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6', 'MAPKAPK2']",6
Fold 57,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 58,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 59,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 60,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6', 'MAPKAPK2']",6
Fold 61,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 62,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 63,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 64,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 65,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 66,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 67,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 68,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 69,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 70,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 71,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 72,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 73,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 74,"['STAT5', 'STAT3', 'S6', 'STAT6']",4
Fold 75,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6', 'MAPKAPK2']",6
Fold 76,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 77,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 78,"['STAT5', 'STAT3', 'S6', 'IkB']",4
Fold 79,"['STAT5', 'STAT3', 'S6', 'IkB', 'ERK', 'STAT6', 'MAPKAPK2']",7
Fold 80,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 81,"['STAT5', 'STAT3', 'S6', 'IkB']",4
Fold 82,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 83,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
Fold 84,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6', 'MAPKAPK2']",6
Fold 85,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 86,"['STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",6
Fold 87,"['STAT5', 'STAT3', 'S6', 'IkB', 'STAT6']",5
