,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
artificial.1,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.2,0.0,0.165,0.21,0.239,0.258,0.275,0.285,0.297,0.315,0.324
artificial.3,0.0,0.0,0.001,0.004,0.005,0.007,0.008,0.01,0.013,0.013
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.005
artificial.5,0.0,0.02,0.031,0.035,0.043,0.053,0.06,0.068,0.075,0.082
artificial.6,0.0,0.077,0.139,0.165,0.189,0.198,0.209,0.216,0.226,0.233
artificial.7,0.0,0.196,0.241,0.265,0.287,0.303,0.314,0.322,0.331,0.341
artificial.8,0.0,0.008,0.012,0.015,0.017,0.019,0.019,0.02,0.023,0.025
artificial.9,0.0,0.082,0.113,0.133,0.155,0.175,0.195,0.206,0.217,0.226
artificial.10,0.0,0.177,0.187,0.199,0.217,0.228,0.236,0.249,0.255,0.272
artificial.11,0.0,0.014,0.022,0.026,0.029,0.033,0.038,0.04,0.044,0.049
artificial.12,0.0,0.221,0.26,0.277,0.284,0.293,0.307,0.317,0.329,0.338
artificial.13,0.0,0.325,0.351,0.373,0.391,0.403,0.418,0.431,0.443,0.456
artificial.14,0.0,0.235,0.314,0.347,0.371,0.393,0.407,0.418,0.439,0.45
artificial.15,0.0,0.007,0.015,0.022,0.027,0.028,0.036,0.038,0.042,0.047
artificial.16,0.0,0.009,0.016,0.023,0.027,0.033,0.043,0.049,0.051,0.054
artificial.17,0.0,0.021,0.057,0.079,0.097,0.113,0.125,0.14,0.151,0.162
artificial.18,0.0,0.026,0.056,0.066,0.073,0.082,0.085,0.094,0.1,0.103
artificial.19,0.0,0.915,0.91,0.912,0.914,0.916,0.919,0.922,0.921,0.926
artificial.20,0.0,0.112,0.21,0.248,0.274,0.301,0.318,0.34,0.354,0.365
artificial.21,0.0,0.46,0.465,0.472,0.481,0.487,0.495,0.499,0.505,0.509
artificial.22,0.0,0.334,0.492,0.562,0.595,0.63,0.648,0.669,0.689,0.696
artificial.23,0.0,0.953,0.982,0.991,0.995,0.997,0.999,0.999,1.0,1.0
artificial.24,0.0,0.069,0.151,0.195,0.219,0.242,0.26,0.274,0.282,0.293
artificial.25,0.0,0.371,0.453,0.502,0.523,0.551,0.562,0.572,0.583,0.593
artificial.26,0.0,0.096,0.216,0.29,0.33,0.363,0.387,0.411,0.43,0.447
artificial.27,0.0,0.65,0.769,0.822,0.846,0.862,0.887,0.904,0.911,0.92
artificial.28,0.0,0.061,0.132,0.167,0.185,0.21,0.216,0.227,0.235,0.246
artificial.29,0.0,0.064,0.176,0.21,0.238,0.267,0.298,0.315,0.335,0.353
artificial.30,0.0,0.215,0.263,0.29,0.311,0.327,0.342,0.356,0.365,0.376
artificial.31,0.0,0.079,0.14,0.181,0.201,0.224,0.247,0.263,0.28,0.296
artificial.32,0.0,0.183,0.227,0.245,0.26,0.268,0.279,0.287,0.293,0.297
artificial.33,0.0,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003
artificial.34,0.0,0.389,0.519,0.565,0.592,0.622,0.639,0.647,0.656,0.663
artificial.35,0.0,0.051,0.182,0.262,0.299,0.327,0.353,0.374,0.392,0.407
artificial.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.37,0.0,0.011,0.033,0.044,0.051,0.061,0.073,0.08,0.085,0.086
artificial.38,0.0,0.031,0.073,0.095,0.121,0.145,0.162,0.181,0.2,0.213
artificial.39,0.0,0.039,0.103,0.121,0.143,0.16,0.172,0.183,0.194,0.206
