,Max Proba
artificial.23,1.0
artificial.19,0.926
artificial.27,0.92
artificial.22,0.696
artificial.34,0.663
artificial.25,0.593
artificial.21,0.509
artificial.13,0.456
artificial.14,0.45
artificial.26,0.447
artificial.35,0.407
artificial.30,0.376
artificial.20,0.365
artificial.29,0.353
artificial.7,0.341
artificial.12,0.338
artificial.2,0.324
artificial.32,0.297
artificial.31,0.296
artificial.24,0.293
artificial.10,0.272
artificial.28,0.246
artificial.6,0.233
artificial.9,0.226
artificial.38,0.213
artificial.39,0.206
artificial.17,0.162
artificial.18,0.103
artificial.37,0.086
artificial.5,0.082
artificial.16,0.054
artificial.11,0.049
artificial.15,0.047
artificial.8,0.025
artificial.3,0.013
artificial.4,0.005
artificial.33,0.003
artificial.1,0.001
artificial.36,0.0
