,C'=' 0.047,C'=' 0.564,C'=' 1.082,C'=' 1.599,C'=' 2.116,C'=' 2.633,C'=' 3.151,C'=' 3.668,C'=' 4.185,C'=' 4.703
artificial.1,0.0,0.228,0.306,0.338,0.368,0.387,0.414,0.429,0.439,0.45
artificial.2,0.0,0.051,0.096,0.124,0.135,0.149,0.163,0.169,0.179,0.189
artificial.3,0.0,0.182,0.244,0.286,0.311,0.338,0.361,0.389,0.403,0.409
artificial.4,0.0,0.192,0.251,0.286,0.312,0.338,0.362,0.383,0.403,0.422
artificial.5,0.0,0.07,0.098,0.121,0.133,0.14,0.149,0.157,0.166,0.173
artificial.6,0.0,0.06,0.088,0.107,0.119,0.131,0.145,0.158,0.176,0.186
artificial.7,0.0,0.008,0.024,0.033,0.041,0.049,0.052,0.061,0.064,0.069
artificial.8,0.0,0.62,0.662,0.692,0.712,0.727,0.74,0.758,0.771,0.778
artificial.9,0.0,0.051,0.085,0.097,0.109,0.119,0.125,0.13,0.137,0.142
artificial.10,0.0,0.052,0.08,0.099,0.12,0.132,0.144,0.16,0.171,0.178
artificial.11,0.0,0.163,0.218,0.238,0.257,0.274,0.292,0.304,0.318,0.331
artificial.12,0.0,0.474,0.524,0.546,0.567,0.583,0.598,0.607,0.617,0.625
artificial.13,0.0,0.138,0.18,0.201,0.216,0.223,0.234,0.247,0.257,0.266
artificial.14,0.0,0.01,0.017,0.022,0.025,0.03,0.034,0.039,0.042,0.046
artificial.15,0.0,0.006,0.019,0.028,0.038,0.045,0.047,0.055,0.065,0.069
artificial.16,0.0,0.03,0.051,0.061,0.069,0.078,0.088,0.093,0.102,0.111
artificial.17,0.0,0.023,0.036,0.045,0.056,0.061,0.068,0.074,0.082,0.092
artificial.18,0.0,0.061,0.086,0.105,0.123,0.15,0.161,0.174,0.189,0.202
artificial.19,0.0,0.084,0.125,0.148,0.16,0.172,0.178,0.187,0.195,0.201
artificial.20,0.0,0.042,0.065,0.08,0.094,0.105,0.112,0.118,0.125,0.129
artificial.21,0.0,0.189,0.256,0.278,0.293,0.3,0.302,0.313,0.325,0.33
artificial.22,0.0,0.043,0.08,0.104,0.122,0.139,0.157,0.167,0.178,0.191
artificial.23,0.0,0.022,0.039,0.041,0.047,0.051,0.054,0.06,0.065,0.069
artificial.24,0.0,0.056,0.081,0.09,0.103,0.112,0.121,0.135,0.142,0.149
artificial.25,0.0,0.115,0.184,0.216,0.247,0.27,0.288,0.3,0.306,0.318
artificial.26,0.0,0.081,0.11,0.129,0.141,0.153,0.165,0.173,0.176,0.188
artificial.27,0.0,0.213,0.284,0.32,0.352,0.368,0.382,0.4,0.415,0.428
artificial.28,0.0,0.051,0.08,0.099,0.113,0.129,0.139,0.15,0.157,0.168
artificial.29,0.0,0.192,0.237,0.269,0.293,0.307,0.321,0.336,0.355,0.366
artificial.30,0.0,0.032,0.052,0.062,0.072,0.079,0.088,0.09,0.096,0.096
artificial.31,0.0,0.247,0.313,0.344,0.363,0.388,0.41,0.433,0.456,0.473
artificial.32,0.0,0.042,0.076,0.1,0.119,0.133,0.143,0.16,0.177,0.19
artificial.33,0.0,0.094,0.139,0.159,0.181,0.199,0.21,0.225,0.239,0.251
artificial.34,0.0,0.055,0.08,0.091,0.104,0.123,0.132,0.144,0.155,0.165
artificial.35,0.0,0.1,0.137,0.147,0.154,0.159,0.17,0.181,0.189,0.198
artificial.36,0.0,0.147,0.182,0.201,0.22,0.249,0.271,0.293,0.309,0.319
artificial.37,0.0,0.499,0.564,0.588,0.606,0.617,0.631,0.644,0.654,0.66
artificial.38,0.0,0.214,0.275,0.31,0.332,0.349,0.372,0.394,0.411,0.425
artificial.39,0.0,0.11,0.155,0.177,0.197,0.213,0.224,0.24,0.257,0.267
artificial.40,0.0,0.065,0.142,0.173,0.196,0.215,0.234,0.246,0.262,0.277
artificial.41,0.0,0.44,0.501,0.541,0.562,0.573,0.588,0.599,0.606,0.618
artificial.42,0.0,0.114,0.17,0.204,0.221,0.239,0.252,0.267,0.276,0.289
artificial.43,0.0,0.028,0.036,0.045,0.054,0.058,0.066,0.073,0.08,0.085
artificial.44,0.0,0.342,0.404,0.441,0.474,0.499,0.516,0.532,0.544,0.557
artificial.45,0.0,0.248,0.327,0.376,0.418,0.445,0.479,0.496,0.512,0.528
artificial.46,0.0,0.135,0.2,0.243,0.264,0.288,0.31,0.323,0.342,0.355
artificial.47,0.0,0.087,0.122,0.147,0.165,0.175,0.19,0.195,0.214,0.227
artificial.48,0.0,0.067,0.1,0.128,0.146,0.16,0.172,0.185,0.197,0.209
