,Mann-Whitney U-test,p-value
Tregmem_STAT3,39.0,0.4273553138978077
CD62LnAgedNeutrophils_STAT3,39.0,0.4273553138978077
Tregnaive_STAT3,39.0,0.4273553138978077
CD62LpImmatureNeutrophils_CREB,60.0,0.47267559351158717
CD8Tcm_Frequency,60.0,0.47267559351158717
Th1naive_STAT6,40.0,0.47267559351158717
NKT_IkB,60.0,0.47267559351158717
CD4Tcm_IkB,40.0,0.47267559351158717
CD8Tnaive_Frequency,59.0,0.5205228832757727
Bcells_NFkB,59.0,0.5205228832757727
CD4Trm_STAT6,41.0,0.5205228832757727
NKT_Frequency,41.0,0.5205228832757727
CD4Tem_IkB,41.0,0.5205228832757727
pDC_NFkB,41.0,0.5205228832757727
CD61pCD41pPLT_CREB,58.0,0.5580464825811369
intMC_NFkB,58.0,0.5707503880581739
CD4Tcm_Frequency,58.0,0.5707503880581739
CD8Tcm_STAT5,58.0,0.5707503880581739
Tregnaive_ERK,58.0,0.5707503880581739
MDSC_CREB,58.0,0.5707503880581739
CD56brightCD16nNKcells_Frequency,42.0,0.5707503880581739
CD8Tcm_STAT3,57.0,0.6185196626370502
CD61pCD41pPLT_IkB,57.0,0.622652636570054
NKT_NFkB,43.0,0.6231762238821174
CCR2pcMC_IkB,57.0,0.6231762238821174
mDC_CREB,57.0,0.6231762238821174
CCR2pcMC_CREB,57.0,0.6231762238821174
Tregnaive_STAT6,44.0,0.6775849579524755
intMC_CREB,56.0,0.6775849579524755
CD62LnAgedNeutrophils_CREB,56.0,0.6775849579524755
CD62LnAgedNeutrophils_Frequency,56.0,0.6775849579524755
CD4Tnaive_NFkB,44.0,0.6775849579524755
CD4Tem_STAT5,56.0,0.6775849579524755
Th1mem_CREB,45.0,0.7337299956962472
CD4Tem_Frequency,55.0,0.7337299956962472
CD4Tnaive_IkB,45.0,0.7337299956962472
CD8Trm_Frequency,45.0,0.7337299956962472
CD4Tcm_NFkB,45.0,0.7337299956962472
Tregnaive_NFkB,45.0,0.7337299956962472
CD8Tnaive_NFkB,55.0,0.7337299956962472
CD4Tem_NFkB,46.0,0.7913367801006604
Th1naive_STAT5,54.0,0.7913367801006604
CD4Trm_IkB,46.0,0.7913367801006604
CCR2nncMC_STAT3,46.0,0.7913367801006604
CD56brightCD16nNKcells_IkB,46.0,0.7913367801006604
Th1mem_NFkB,46.0,0.7913367801006604
intMC_IkB,46.0,0.7913367801006604
CD56dimCD16pNKcells_Frequency,46.0,0.7913367801006604
Th1mem_STAT5,46.0,0.7913367801006604
gdTcells_NFkB,54.0,0.7913367801006604
CD61pCD41pPLT_STAT3,53.5,0.8147534507466488
CD8Tnaive_STAT3,53.0,0.8498835087000991
Th1mem_STAT3,53.0,0.8498835087000991
Th1naive_IkB,53.0,0.8501067391385259
intMC_Frequency,53.0,0.8501067391385259
Tregmem_NFkB,47.0,0.8501067391385259
CD4Tnaive_STAT5,53.0,0.8501067391385259
CD8Tcm_NFkB,53.0,0.8501067391385259
Th1naive_CREB,47.0,0.8501067391385259
CD8Tem_Frequency,47.0,0.8501067391385259
NKT_STAT6,47.0,0.8501067391385259
Th1mem_IkB,53.0,0.8501067391385259
CD56dimCD16pNKcells_CREB,53.0,0.8501067391385259
CD62LpImmatureNeutrophils_STAT3,47.0,0.8501067391385259
CD62LnAgedNeutrophils_IkB,48.0,0.9097218891455553
CCR2nncMC_IkB,52.0,0.9097218891455553
CD8Tem_NFkB,48.0,0.9097218891455553
pDC_CREB,48.0,0.9097218891455553
CD4Tem_STAT6,48.0,0.9097218891455553
CD4Tem_STAT3,48.5,0.9397203669477441
CD61pCD41pPLT_S6,51.0,0.96839101645673
gdTcells_CREB,51.0,0.9698499769931556
CD56brightCD16nNKcells_NFkB,51.0,0.9698499769931556
CD4Tcm_STAT5,51.0,0.9698499769931556
MDSC_IkB,49.0,0.9698499769931556
gdTcells_STAT6,49.0,0.9698499769931556
CD56dimCD16pNKcells_NFkB,49.0,0.9698499769931556
CD8Trm_NFkB,49.0,0.9698499769931556
CD61pCD41pPLT_NFkB,50.0,1.0
Th1naive_MAPKAPK2,50.0,1.0
