,Max Proba
artificial.36,0.423
artificial.34,0.397
artificial.9,0.32
artificial.41,0.306
artificial.12,0.269
artificial.16,0.265
artificial.19,0.236
artificial.39,0.234
artificial.22,0.231
artificial.24,0.228
artificial.26,0.219
artificial.33,0.191
artificial.31,0.169
artificial.43,0.146
artificial.27,0.145
artificial.14,0.13
artificial.32,0.112
artificial.11,0.106
artificial.15,0.104
artificial.42,0.103
artificial.6,0.093
artificial.28,0.089
artificial.18,0.085
artificial.7,0.082
artificial.2,0.081
artificial.40,0.08
artificial.29,0.075
artificial.35,0.074
artificial.17,0.071
artificial.8,0.054
artificial.3,0.053
artificial.1,0.052
artificial.25,0.049
artificial.30,0.048
artificial.4,0.048
artificial.5,0.039
artificial.38,0.038
artificial.21,0.034
artificial.37,0.029
artificial.23,0.024
artificial.10,0.019
artificial.20,0.013
artificial.13,0.013
