,Spearman corr,pvalue
CCR2negncMCs_CREB_GMCSF,-0.2271936559426777,0.0023574021682561358
Granulocytes_CREB_IFNa,0.22701725999184097,0.002376457311774009
CD4Tem_MAPKAPK2_IFNa,0.2254854533145866,0.002547902195405794
Tregs_STAT5_unstim,0.22529767001712006,0.002569673603275184
CD69negCD56loCD16negNK_CREB_IFNa,0.2252230224812785,0.002578374909361208
ncMCs_ERK_GMCSF,-0.22343659048788916,0.002794742864138331
DCs_CREB_unstim,-0.2231024279651487,0.00283699522631871
CD4Tmem_STAT3_unstim,0.22288099505459186,0.0028653114227129555
NK_MAPKAPK2_unstim,-0.222319500344098,0.0029382639679694286
CCR2poscMCs_CREB_unstim,-0.22142886311993482,0.0030574323820446512
CCR2negncMCs_CREB_IFNa,0.2208251171218795,0.003140681517587306
CD69posCD4Tmem_STAT3_unstim,0.2206805061761569,0.003160923260030889
NK_CREB_LPS,0.21947767118961165,0.0033339112035921112
CD8Tem_MAPKAPK2_IFNa,0.21903176580628164,0.003400181088792317
CCR2negncMCs_ERK_GMCSF,-0.2189330164843619,0.0034150169349764854
intMCs_STAT1_IL246,0.2183519321342518,0.003503507060050826
ncMCs_CREB_IFNa,0.21831876600279207,0.00350861959720901
CD4Tcm_CREB_unstim,-0.21827079635140875,0.0035160259939960954
CD8Tem_MAPKAPK2_unstim,-0.21813620862401276,0.0035368813633685995
CCR2posintMCs_ERK_GMCSF,-0.21702221090025972,0.0037138337579514656
CD4posTnaive_MAPKAPK2_IFNa,0.21653198166265838,0.003794201691757626
CD69posCD56loCD16negNK_MAPKAPK2_unstim,-0.21651683109019385,0.003796710240442266
intMCs_IkB_IFNa,0.2165038448852243,0.0037988616141571827
cMCs_CREB_unstim,-0.21640753053169995,0.0038148519444060804
CCR5posCCR2posCD4Tem_MAPKAPK2_IFNa,0.21504556840088135,0.004047550556438115
CD8Tmem_MAPKAPK2_IFNa,0.2143749515054009,0.0041667572872822285
CD4Tcm_MAPKAPK2_unstim,-0.21415844367567013,0.004205911912108078
NK_MAPKAPK2_IFNa,0.21199438520954006,0.004615841782578452
MDSCs_STAT3_IL246,-0.2111059123528718,0.004794280542918062
CD69negCD56loCD16negNK_MAPKAPK2_unstim,-0.21028128833730392,0.00496540770213877
CD4Tmem_CREB_unstim,-0.2090562349380687,0.0052297508125529945
Granulocytes_ERK_GMCSF,-0.20881168280824727,0.00528400540525845
CD56loCD16negNK_CREB_IFNa,0.20812596819864815,0.005438831137345836
CCR5posCCR2posCD4Tcm_IkB_IFNa,0.20774573181699482,0.00552642248625576
MDSCs_CREB_GMCSF,-0.20690595722896246,0.005724359613490247
CD69posCD8Tmem_IkB_unstim,-0.20587030738263903,0.005977179040242322
CD56loCD16negNK_MAPKAPK2_unstim,-0.20479353455391192,0.006250568882350231
CD4Tcm_IkB_unstim,-0.2038520346936179,0.006498700699683399
CCR2posintMCs_NFkB_GMCSF,-0.20261509867026606,0.006838030103577811
CD8Tem_IkB_unstim,-0.20191977368283243,0.007035630791056731
CCR2posintMCs_IkB_LPS,0.20158161319143755,0.007133555531642852
NK_MAPKAPK2_LPS,0.20119852014483516,0.007245955793992789
Granulocytes_CREB_unstim,-0.20104593223644268,0.007291162372472006
CD62LposCD4Tnaive_STAT5_unstim,0.20101022017277637,0.007301778797784817
CD4Tem_IkB_unstim,-0.2002094041996527,0.007543483437240309
Granulocytes_IkB_unstim,-0.1999507622840087,0.0076230529651826594
mDCs_STAT3_IL246,-0.19983063988804017,0.00766026084439783
cMCs_CREB_GMCSF,-0.19916185033210718,0.007870383583267745
CD8Tmem_NFkB_IFNa,-0.1991391244734104,0.00787761273297919
CCR5posCCR2posCD4Tem_MAPKAPK2_unstim,-0.1986933002780272,0.00802062796790857
CD4posTnaive_STAT5_unstim,0.19837618493144799,0.008123752935698565
CD69negCD56loCD16negNK_NFkB_unstim,-0.19835886999148858,0.008129417428375463
CD56hiCD16negNK_S6_unstim,-0.19647651766101765,0.008766517129545515
CD69negCD56loCD16negNK_MAPKAPK2_IFNa,0.19617935192409522,0.008871039124198976
CD69posCD4Tmem_MAPKAPK2_unstim,-0.19582084394883265,0.008998604756720274
CCR2poscMCs_CREB_GMCSF,-0.19566856119529205,0.009053280167670374
Granulocytes_p38_GMCSF,-0.19527356412746752,0.009196472341578455
CD4Tmem_IkB_unstim,-0.19505929174546957,0.009274984571925033
CD4Tem_MAPKAPK2_unstim,-0.19484188654181858,0.009355250156741577
intMCs_CREB_GMCSF,-0.1945485010166664,0.009464541236326816
CD4Tcm_ERK_IFNa,0.19387105399075366,0.00972122523850342
intMCs_S6_GMCSF,-0.1934078793468389,0.009900243725243243
intMCs_CREB_IFNa,0.19291007482300526,0.010095887325797236
Bcells_MAPKAPK2_LPS,0.19270445991098703,0.010177687550332052
CD69posCD4Tmem_IkB_unstim,-0.19246962603778725,0.010271827119313267
CD4Tem_CREB_unstim,-0.19224903440303007,0.010360956325644433
CD56loCD16negNK_MAPKAPK2_IFNa,0.1917716175206727,0.01055619447649299
CD62LposCD8Tnaive_IkB_unstim,-0.1912391831169202,0.010777751912719544
CCR2poscMCs_S6_GMCSF,-0.19056931137723976,0.01106231496793591
intMCs_p38_GMCSF,-0.19049446040809062,0.011094519237975619
TCRgdposT_IkB_unstim,-0.19025109647574004,0.011199796744015769
intMCs_NFkB_unstim,-0.18911052768565773,0.01170500687853218
cMCs_NFkB_GMCSF,-0.1889438713885482,0.01178048040034965
CCR2posintMCs_NFkB_unstim,-0.18877505072394377,0.01185737004488036
pDCs_STAT1_IL246,0.18834245207374037,0.012056414973044022
MDSCs_NFkB_GMCSF,-0.18798505658829473,0.012223066641719198
CD8Tmem_IkB_unstim,-0.18775286177867037,0.012332419160472096
CD56loCD16negNK_CREB_LPS,0.18746685126643134,0.01246829649603495
CD8Tcells_CREB_unstim,-0.18740198643400882,0.01249929458005372
CD8Tnaive_MAPKAPK2_IFNa,0.18736929403598748,0.012514943490746626
CD56loCD16negNK_NFkB_unstim,-0.1872264457813222,0.012583522775458954
TCRgdposT_MAPKAPK2_unstim,-0.18720942928158454,0.012591714085388641
cMCs_S6_GMCSF,-0.186701586663802,0.01283834028808742
MDSCs_IkB_IFNa,0.18660934703047818,0.01288358698251091
CD4Tcells_ERK_IFNa,0.18562914257006471,0.013373119161870912
CD69posCD56loCD16negNK_STAT3_IL246,0.18560749889511544,0.013384109858892585
CD8Tef_MAPKAPK2_IFNa,0.18510753000378688,0.013640207453820921
CD4Tmem_MAPKAPK2_unstim,-0.18439481652051076,0.014012694337151273
CD62LposCD8Tnaive_IkB_IFNa,0.1843445904618245,0.014039276667958603
mDCs,-0.18389331983913182,0.014280099307636816
CD8Tcm_IkB_unstim,-0.1835383635699635,0.01447205419437657
CD8Tmem_MAPKAPK2_unstim,-0.1828308560279355,0.014861402619051023
CCR2poscMCs_NFkB_GMCSF,-0.18220835974432972,0.015211504313641596
CCR2posintMCs_p38_GMCSF,-0.18198754848342746,0.015337410599611283
intMCs_NFkB_GMCSF,-0.18179929428778818,0.015445470163707526
cMCs_ERK_GMCSF,-0.1814336454037349,0.015657255326444866
cMCs_STAT3_IL246,-0.18012948476545063,0.01643339314155538
CD4Tef_IkB_unstim,-0.1800701279099909,0.016469501362173296
MDSCs_p38_GMCSF,-0.17997190119428624,0.01652940684440262
CCR2poscMCs_ERK_GMCSF,-0.17996721978139005,0.016532266626131432
CCR2poscMCs_STAT1_IL246,0.1794524675284973,0.016849358261569455
Granulocytes_S6_IFNa,0.1793849423471951,0.016891344502844317
Granulocytes_MAPKAPK2_unstim,-0.17853065486769737,0.01743044186392655
pDCs,-0.17844127811940616,0.017487697943295216
CCR2poscMCs_STAT3_IL246,-0.17824648504486257,0.017613051962158077
CD8Tcm_MAPKAPK2_IFNa,0.17789219794573516,0.017843046659154305
CD69posCD8Tmem_NFkB_unstim,-0.17719784899356952,0.01830137704840997
CD8Tef_S6_IFNa,0.17714265762244885,0.018338242633918464
cMCs_STAT1_IL246,0.17713982834823397,0.018340134209045737
CD8Tem_CREB_unstim,-0.1771214197877192,0.018352445803179348
CD4Tcm_ERK_unstim,-0.17651823760016191,0.018759839623829613
CD4posTnaive_ERK_IFNa,0.17631370487189113,0.018899751862832197
pDCs_ERK_GMCSF,-0.17583900673859448,0.019227963813484072
TCRgdposT_STAT6_unstim,-0.17564924405094795,0.01936054324162619
CD62LposCD4Tnaive_ERK_IFNa,0.1750821797672766,0.01976145765498129
CD4Tcm_STAT5_unstim,0.17507244011354942,0.019768405903545012
NKT_IkB_unstim,-0.17474027202775674,0.020006643304377007
CD62LposCD8Tnaive_STAT5_unstim,0.17457571777346326,0.020125582280887865
CD56hiCD16negNK_MAPKAPK2_LPS,0.17454649881228174,0.020146765428977666
CCR2posintMCs_S6_GMCSF,-0.17413418680449777,0.020447746020913853
CD62LposCD4Tnaive_IkB_unstim,-0.17389935293129802,0.02062090242858381
ncMCs_NFkB_GMCSF,-0.1738279288039654,0.020673818268113656
MDSCs_S6_GMCSF,-0.17288534675992387,0.02138321789180348
CCR2negncMCs_NFkB_GMCSF,-0.17275332034273322,0.021484241710743694
CD8Tmem_ERK_IFNa,0.1727241013815517,0.021506655035678033
DCs_IkB_unstim,-0.1726515230206075,0.02156241590358309
CCR5posCCR2posCD4Tcm_STAT3_IL246,-0.17250333589706893,0.0216766534197684
CD4Tcells_STAT5_unstim,0.17243299395348377,0.0217310625978573
NKT_IkB_IFNa,0.17222924264941958,0.021889328815958974
Tregs_IkB_unstim,-0.1721022181718445,0.02198849890793302
Tregs_NFkB_unstim,-0.17203583251816432,0.022040481282256046
CD69posCD56loCD16negNK_CREB_LPS,0.17192835317035243,0.022124866202398733
CD69posCD4Tmem_CREB_unstim,-0.17164127755134095,0.022351624043351354
CD8Tnaive_IkB_unstim,-0.17135946767599905,0.02257616816640973
CD69posCD8Tmem_IkB_IL246,0.17106403151294128,0.022813653898485626
DCs_STAT3_IL246,-0.1705402545791685,0.023239982031519058
Bcells_NFkB_unstim,-0.17038658448702856,0.023366355625570028
Th1_IkB_unstim,-0.169826013305842,0.023832378285039587
CD8Tmem_CREB_unstim,-0.16933902940857123,0.02424369110097396
CD4Tcells_IkB_unstim,-0.1692546202871808,0.024315600982491054
MDSCs_ERK_GMCSF,-0.16912391982591793,0.024427309016712813
CD4Tcm_NFkB_unstim,-0.1689472801029009,0.024578981169236982
Granulocytes_STAT6_GMCSF,-0.16838562673796686,0.0250666332027334
CCR5posCCR2posCD4Tem_STAT5_unstim,0.167484167676329,0.025866677653059153
CD4posTnaive_IkB_unstim,-0.16720929300447304,0.02611494282422486
CD69negCD56loCD16negNK_CREB_LPS,0.16689694700661553,0.02639952766843582
CD69posCD8Tmem_CREB_IFNa,0.1667430640371564,0.02654070763962523
DCs_STAT6_IFNa,-0.16671266085971007,0.02656867740502552
CCR5posCCR2posCD4Tem_IkB_unstim,-0.16665629710951874,0.026620596686699662
CCR5posCCR2posCD4Tem_STAT5_IL246,-0.166603270105893,0.026669521627260565
CCR5posCCR2posCD4Tem_STAT6_IL246,-0.16630675175908774,0.02694452317427894
mDCs_p38_LPS,-0.16606876118160444,0.027166996331896183
CCR5posCCR2posCD4Tem_NFkB_IFNa,-0.16590742595627336,0.027318704471428087
Tregs_MAPKAPK2_unstim,-0.16585996490546748,0.02736347117832753
CD56hiCD16negNK_IkB_unstim,-0.1654554312106577,0.02774759282625533
Granulocytes_NFkB_unstim,-0.16477221520518323,0.028406803138007582
CCR2posintMCs_CREB_GMCSF,-0.16472243475279982,0.028455352963098906
CCR5posCCR2posCD4Tem_NFkB_IL246,-0.16450708018705446,0.02866620093272703
DCs_STAT3_unstim,-0.16431732644566066,0.028853087829391572
CCR2posintMCs_p38_LPS,-0.16421380839149155,0.02895547961265289
CD56hiCD16negNK_MAPKAPK2_IFNa,0.1634703481569835,0.029700001492025112
MDSCs_NFkB_unstim,-0.1628100901947343,0.03037482471717297
Th1,0.16276584653738418,0.030420507534364944
NKT_ERK_IL246,-0.16235461671334772,0.030847920329929834
CCR2poscMCs_p38_GMCSF,-0.16231203355983184,0.030892469873340957
CD8Tcells_CREB_IFNa,0.16228142154371178,0.03092452930006721
NK_NFkB_unstim,-0.16200940009790657,0.03121065833397006
CD69negCD56loCD16negNK_NFkB_LPS,0.16175725128474738,0.03147789241695728
CCR2poscMCs_NFkB_unstim,-0.16162414268380926,0.03161974751465423
CD4Tmem_NFkB_unstim,-0.161586266252648,0.03166021198548407
cMCs_p38_GMCSF,-0.16153028695540245,0.031720096875736556
CCR5posCCR2posCD4Tem_STAT3_IL246,-0.16130814502954965,0.031958687458725224
TCRgdposT_NFkB_unstim,-0.16109820138254152,0.03218557663949864
ncMCs_IkB_IFNa,0.16109806166585477,0.03218572808784929
Bcells_IkB_unstim,-0.16102099875615497,0.03226935409290447
pDCs_CREB_GMCSF,-0.16073566982714096,0.032580591867111895
CD56hiCD16negNK_STAT3_IL246,0.16017726301344934,0.033197083642408254
Granulocytes_STAT3_GMCSF,-0.15930502291299303,0.03417984564444557
CCR2negncMCs_IkB_IFNa,0.15870423935040445,0.03487099957208431
pDCs_CREB_unstim,-0.15867519197196872,0.034904713969708595
CD4Tmem_ERK_unstim,-0.15866437013449408,0.0349172815961021
CD69negCD56loCD16negNK_IkB_unstim,-0.15836494795281067,0.035266529050484045
CCR5posCCR2posCD4Tcm_NFkB_unstim,-0.15741985882491003,0.0363883328870453
CD69posCD56loCD16negNK_STAT6_unstim,-0.15733479808837705,0.0364907610718057
CD69negCD56loCD16negNK_STAT6_unstim,-0.15733479808837705,0.0364907610718057
NK_STAT6_unstim,-0.15733479808837705,0.0364907610718057
CD56loCD16negNK_STAT6_unstim,-0.15733479808837705,0.0364907610718057
CD56hiCD16negNK_STAT6_unstim,-0.15733479808837705,0.0364907610718057
intMCs_p38_LPS,-0.1573236295870304,0.036504227996597215
TCRgdposT_ERK_unstim,-0.15710061461940802,0.03677401855444515
CD56loCD16negNK_STAT5_IFNa,0.1570183686546007,0.03687393902278213
NK_S6_LPS,0.15672509685903788,0.03723210244523381
CD62LposCD4Tnaive,0.15662878250551357,0.03735036667199056
Granulocytes_IkB_LPS,0.156599563544332,0.03738630719256275
CD69negCD56loCD16negNK_MAPKAPK2_LPS,0.15624677164265857,0.037822563863325526
CD69negCD56loCD16negNK_STAT5_IFNa,0.15587774698477322,0.03828347975382805
ncMCs_p38_GMCSF,-0.15519874708984868,0.03914393029178113
cMCs_NFkB_unstim,-0.1551213005452956,0.039243099592913666
CD69posCD4Tmem_IkB_IFNa,0.15484101495470234,0.039603771258057745
CD56hiCD16negNK_IkB_LPS,0.154593194876533,0.03992498572619179
pDCs_STAT6_GMCSF,-0.1539906383917274,0.04071514726839189
CD8Tcells_IkB_unstim,-0.1538540633770148,0.04089605994428192
CD4Tcm_STAT6_unstim,-0.15343850481798846,0.041450683784604495
DCs_IkB_LPS,0.15341782145497435,0.04147845293877328
mDCs_CREB_IFNa,0.15320583531228363,0.041763963546383946
CCR2posintMCs_CREB_IFNa,0.15266582562229888,0.04249872836848067
CCR5posCCR2posCD4Tcm_MAPKAPK2_IFNa,0.15198364452684138,0.04344240473485391
CD62LposCD8Tnaive_MAPKAPK2_IFNa,0.15190072171284155,0.043558300933201545
CD8Tnaive_IkB_IFNa,0.15157498440485478,0.044016073404038125
Th1_NFkB_unstim,-0.1510176597749106,0.04480864193722952
CD8Tcm_NFkB_unstim,-0.15099168736497146,0.04484586630788965
CD8Tem_ERK_IFNa,0.15078715463670067,0.045139912721533386
CCR5posCCR2posCD4Tcm_STAT6_IL246,-0.15073737418431732,0.045211722901876056
CCR2posintMCs_STAT1_IL246,0.15069247085231188,0.04527657953151129
CD8Tcm_CREB_IFNa,0.15067989188415942,0.04529476203977836
ncMCs_S6_IFNa,0.15011295416203035,0.04612061078540117
CD69posCD56loCD16negNK_STAT5_IFNa,0.1501086254270405,0.046126964418090534
CD62LposCD4Tnaive_ERK_unstim,-0.1498402438576693,0.04652231922562648
CD4Tem_STAT6_IL246,-0.14951125999844014,0.04701080135481857
DCs_NFkB_GMCSF,-0.14949610942597563,0.04703339988905251
CCR5posCCR2posCD4Tcm_STAT6_unstim,-0.1493543433550578,0.04724529693985549
CCR2posintMCs_STAT3_IL246,-0.14917686522047363,0.04751169405100603
CD8Tem_IkB_IL246,0.14877996762854223,0.048111975753940536
Bcells_STAT5_IFNa,0.1486909647178621,0.048247450458939405
CD69posCD8Tmem_CREB_unstim,-0.14832948143971372,0.04880094752242025
CD62LposCD8Tnaive_CREB_IL246,-0.1481679270374632,0.049050020172932085
CD4Tef_STAT3_IL246,-0.1481498728441299,0.04907792038643076
CD8Tcm_NFkB_IFNa,-0.14791071023594027,0.04944876017119613
CCR2poscMCs_p38_LPS,-0.14680371568641737,0.0511957261670612
CD4Tem_ERK_unstim,-0.1467462805236686,0.051287745969604115
Granulocytes_CREB_GMCSF,-0.14674086960493124,0.05129642214924398
Th1_IkB_IFNa,0.1465482408978826,0.051606088641463585
Bcells_STAT5_IL246,0.14638406575689733,0.05187123644810073
CD69posCD4Tmem_CREB_IL246,-0.1463332953081678,0.05195346063172797
Bcells_IkB_IFNa,0.14623775609772008,0.05210848219240689
CD4Tef_IkB_IFNa,0.14610071552669368,0.05233151319385096
pDCs_MAPKAPK2_GMCSF,-0.1459184099568583,0.05262943819481881
CCR2posintMCs_IkB_unstim,-0.14525936005465245,0.053718210599310916
cMCs_p38_LPS,-0.14518801447732207,0.05383718623670953
CD69posCD8Tmem_STAT6_unstim,-0.14513058018870423,0.053933121826220676
CD4Tem_STAT6_unstim,-0.14495959515660484,0.05421956515107336
Bcells_NFkB_IFNa,0.1446684877285369,0.05471013879043482
CD4Tmem_STAT6_unstim,-0.14459165268246696,0.05484023144944243
CD69posCD8Tmem_NFkB_IFNa,-0.14455810498629554,0.054897112619651
CD56loCD16negNK_MAPKAPK2_LPS,0.14441201018038785,0.055145389879027146
CD8Tcm_CREB_unstim,-0.14438150454162607,0.05519734888017427
CCR5posCCR2posCD4Tem_CREB_unstim,-0.14398215929624694,0.05588127634273261
CD69posCD8Tmem_S6_IL246,-0.14395316427146293,0.055931205146214656
MDSCs_p38_LPS,-0.14364373743420153,0.05646632904253554
CD8Tcells_ERK_IFNa,0.14355816720363843,0.05661505802259902
NKT_MAPKAPK2_IFNa,0.142902363852675,0.0577656679947541
CCR2poscMCs_S6_IFNa,0.1419197410099773,0.05952569481237518
CD56loCD16negNK_NFkB_LPS,0.14171196173046413,0.05990345255468591
Th1_S6_IL246,0.1415453054333546,0.060207868291258786
CD69posCD56loCD16negNK_STAT5_IL246,0.14151175773718325,0.06026930026175581
CCR5posCCR2posCD4Tem_STAT5_IFNa,-0.14146414165229482,0.06035658246852134
CD4Tmem_STAT6_IL246,-0.1413786491362451,0.06051355438046389
CD69posCD4Tmem_STAT6_unstim,-0.14127043076149867,0.06071273388531689
CD4Tem_STAT3_IL246,-0.141199006634166,0.06084448714837677
CD8Tem_STAT6_IL246,-0.1410117888458547,0.06119095530152553
CCR2posintMCs_STAT6_IL246,-0.1408811494922221,0.06143367678636371
CD8Tnaive,0.14078994117762447,0.06160360540593793
CD69posCD8Tmem_STAT6_IL246,-0.14077262623766504,0.0616359080960009
CD4Tcm_STAT3_IL246,-0.14055943603941456,0.06203477542953853
NKT_CREB_unstim,-0.1404928216551996,0.06215984065729992
CD4Tem_NFkB_IFNa,-0.1401114119679643,0.06287990643903356
Tregs_S6_unstim,-0.14008605643962635,0.06292801665576526
CCR2negncMCs_S6_IFNa,0.140059467148086,0.06297850024776297
DCs_MAPKAPK2_IL246,-0.1398342233560384,0.0634074908147043
Bcells_MAPKAPK2_IFNa,0.13980948270242174,0.06345475645783005
DCs_MAPKAPK2_unstim,-0.13961577101304543,0.06382583032057969
CD56loCD16negNK_IkB_unstim,-0.1392492128693843,0.06453287058067733
CD62LposCD8Tnaive,0.13900217362681327,0.0650129804638995
CD8Tnaive_CREB_unstim,-0.13893342551351082,0.065147107735548
CCR2negncMCs_p38_GMCSF,-0.13887637037053743,0.06525859381123714
CD69posCD4Tmem_MAPKAPK2_IFNa,0.13886166642799,0.06528735066516562
CD8Tem_STAT6_unstim,-0.13881387365475448,0.0653808917124301
ncMCs_MAPKAPK2_GMCSF,-0.13864397080640256,0.06571431668464978
CD69posCD4Tmem_STAT6_IL246,-0.13854873863662567,0.06590181146234034
CD4Tcells_CREB_IL246,-0.1381034646872373,0.06678428276178798
NK_STAT5_IFNa,0.1381017967489229,0.06678760642972305
CD8Tem_NFkB_unstim,-0.13765052612623022,0.06769181728091775
ncMCs_STAT1_IFNa,0.1372707538974553,0.06846048095205541
CD8Tem_IkB_IFNa,0.1371118953427897,0.06878411560257106
CCR2poscMCs_STAT6_IL246,-0.13688030751965488,0.06925814982710042
DCs_ERK_GMCSF,-0.13670084211130892,0.06962732188751561
CCR2posintMCs_MAPKAPK2_unstim,-0.13637030275297984,0.07031145400068037
