,Mann-Whitney U-test,p-value
CD4 T cells naive_tumorfront_aggregatedNeighbors.Fibroblasts,2655.0,0.5579045017895121
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.Granulocytes,2654.0,0.5621425903279476
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,2646.5,0.5730792377051277
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,2650.0,0.5752826924395825
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.Granulocytes,2381.5,0.58200327435084
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,2643.0,0.5829214818792068
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.DCs,2382.5,0.5929797819691567
Tumor proliferating_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,2384.0,0.595382345078876
B cells_tumorfront_aggregatedNeighbors.Myeloid.DCs,2634.5,0.5962449334705802
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.Monocytes,2641.0,0.5971261076471566
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.Monocytes,2383.5,0.598060059225426
B cells_tumorfront_aggregatedNeighbors.B.cells,2634.5,0.6067452394634241
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.DCs,2390.5,0.6145450585004031
Tumor non-proliferating_stromal_aggregatedNeighbors.B.cells,2398.0,0.6160378027334856
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Tumor.non.proliferating,2392.5,0.6167794020327678
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,2633.0,0.6198061935707555
Myeloid Monocytes_tumorfront_aggregatedNeighbors.B.cells,2396.5,0.6231811978052227
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,2632.5,0.6249521716727529
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.B.cells,2398.0,0.6264656987805755
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,2394.0,0.6295771448191618
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD8.T.cells,2630.5,0.630033217474185
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,2395.5,0.6331943501697352
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Fibroblasts,2397.5,0.6398478952104292
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,2403.0,0.6400975293268572
Myeloid M1 macrophages_stromal_aggregatedNeighbors.B.cells,2625.5,0.6447554926971361
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,2624.5,0.6476167989941117
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,2618.5,0.660071314035978
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,2407.5,0.6634028327412017
Tumor non-proliferating_stromal_aggregatedNeighbors.Myeloid.DCs,2414.0,0.6694223503800651
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.DCs,2411.5,0.6758241569982204
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,2615.0,0.6765879380213422
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.Monocytes,2608.5,0.6961168135521996
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.DCs,2419.5,0.6990312831304237
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Vessel,2606.0,0.7025454368888279
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.DCs,2420.0,0.7059506318345892
Tumor proliferating_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,2603.5,0.7060191988091689
B cells_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,2599.5,0.7094494336554074
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.Granulocytes,2422.5,0.7127983946010833
CD4 T cells naive_stromal_aggregatedNeighbors.Tumor.non.proliferating,2598.0,0.7139640676186726
Vessel_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,2601.5,0.717544301229857
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,2600.5,0.7206333255056636
Vessel_stromal_aggregatedNeighbors.Myeloid.Monocytes,2425.5,0.7237189537947899
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,2597.0,0.7297233120368387
B cells_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,2592.5,0.7330568673490561
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Myeloid.DCs,2596.0,0.7332608290962743
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,2593.0,0.734913746720508
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.Monocytes,2594.0,0.7398649403040976
Myeloid Monocytes_stromal_aggregatedNeighbors.Fibroblasts,2593.5,0.7421535665851393
Fibroblasts_tumorfront_aggregatedNeighbors.Fibroblasts,2592.0,0.7468085966488793
Tumor non-proliferating_intratumor_aggregatedNeighbors.Tumor.proliferating,2589.0,0.7561208478135023
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,2437.0,0.756719473673828
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.DCs,2587.0,0.757312957094377
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Fibroblasts,2588.0,0.7592267133545123
Myeloid DCs_tumorfront_aggregatedNeighbors.Vessel,2439.0,0.7641088197869389
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,2584.0,0.7670330984767137
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,2440.5,0.7700196368843183
CD4 T cells naive_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,2441.0,0.7702125210901559
B cells_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,2444.5,0.7745446456226182
Vessel_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,2582.5,0.7759671041860968
CD8 T cells_stromal_aggregatedNeighbors.Fibroblasts,2582.0,0.7779602462123238
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Fibroblasts,2443.0,0.7779636445969148
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Myeloid.DCs,2578.5,0.7783189878103454
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,2581.5,0.7793492547180609
CD4 T cells regulatory_stromal_aggregatedNeighbors.Fibroblasts,2578.0,0.789993543583414
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.Monocytes,2447.5,0.7909372882097336
CD8 T cells_stromal_aggregatedNeighbors.B.cells,2577.0,0.7930931610082259
Myeloid M2 macrophages_stromal_aggregatedNeighbors.B.cells,2572.0,0.8087709208279878
CD4 T cells naive_stromal_aggregatedNeighbors.Vessel,2456.0,0.8188838898772977
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.DCs,2460.0,0.8311733545020328
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,2563.0,0.8370715822671497
B cells_tumorfront_aggregatedNeighbors.Vessel,2561.5,0.8394959269262006
CD4 T cells naive_tumorfront_aggregatedNeighbors.B.cells,2466.0,0.8443177279262264
CD4 T cells memory_tumorfront_aggregatedNeighbors.Fibroblasts,2467.0,0.8540395967790162
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,2468.5,0.8586870528583788
Tumor proliferating_tumorfront_aggregatedNeighbors.Myeloid.DCs,2471.0,0.8610325607889772
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.DCs,2554.0,0.8615115415020691
Vessel_stromal_aggregatedNeighbors.Tumor.non.proliferating,2469.5,0.8617064717422414
CD8 T cells_intratumor_aggregatedNeighbors.Tumor.non.proliferating,2554.5,0.8649537488649433
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.Monocytes,2553.0,0.8699626406304928
Fibroblasts_tumorfront_aggregatedNeighbors.B.cells,2551.5,0.8718910822151769
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,2551.0,0.8757545273248708
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,2478.0,0.8784396982851271
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,2549.5,0.8810570196613897
Myeloid Monocytes_stromal_aggregatedNeighbors.B.cells,2539.5,0.9130036838515267
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,2488.5,0.9228458245326355
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.DCs,2536.5,0.9231012655306099
B cells_stromal_aggregatedNeighbors.Myeloid.DCs,2532.0,0.9364220309606393
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Fibroblasts,2494.0,0.9412549132832158
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Fibroblasts,2496.0,0.9471737559461326
CD4 T cells naive_stromal_aggregatedNeighbors.Myeloid.DCs,2496.0,0.9474856173068129
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,2499.0,0.9576143938478866
CD8 T cells_tumorfront_aggregatedNeighbors.Fibroblasts,2525.0,0.9608325582010051
Fibroblasts_stromal_aggregatedNeighbors.Fibroblasts,2523.0,0.9674032899365687
CD4 T cells memory_stromal_aggregatedNeighbors.Fibroblasts,2522.5,0.9690318636371945
Vessel_tumorfront_aggregatedNeighbors.B.cells,2507.0,0.983359587942682
Tumor non-proliferating_stromal_aggregatedNeighbors.CD4.T.cells.naive,2514.5,0.9948565000932721
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Tumor.proliferating,2514.0,0.9966401451068978
Vessel_stromal_aggregatedNeighbors.Fibroblasts,2514.0,0.9967394307837298
CD4 T cells memory_stromal_aggregatedNeighbors.B.cells,2513.0,1.0
