,Fold selected features,Fold nb of features
Fold 0,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 1,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 2,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 3,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 4,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 5,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 6,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 7,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 8,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 9,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 10,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 11,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 12,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 13,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 14,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 15,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 16,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 17,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 18,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 19,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 20,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 21,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 22,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 23,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 24,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 25,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 26,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 27,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 28,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 29,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 30,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 31,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 32,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 33,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 34,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 35,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 36,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 37,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 38,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 39,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
Fold 40,"['NFkB', 'Frequency', 'STAT5', 'STAT3', 'IkB']",5
