,ROC AUC,Average Precision,N features,CVS
STABL,"0.555 [0.266, 0.828]","0.639 [0.381, 0.915]","5.500 [3.000, 8.250]","0.375 [0.273, 0.500]"
SS 03,"0.870 [0.646, 1.000] (p=0.038)","0.922 [0.747, 1.000] (p=0.048)","15.000 [14.000, 16.000] (p=6.171e-08)","0.706 [0.611, 0.800] (p=3.138e-44)"
SS 05,"0.850 [0.616, 1.000] (p=0.043)","0.904 [0.734, 1.000] (p=0.051)","12.000 [10.750, 13.000] (p=1.045e-06)","0.667 [0.538, 0.786] (p=5.931e-37)"
SS 08,"0.550 [0.270, 0.818] (p=0.497)","0.684 [0.421, 0.894] (p=0.409)","5.000 [4.000, 5.000] (p=2.947e-01)","0.571 [0.429, 0.729] (p=2.933e-17)"
Lasso,"0.880 [0.692, 1.000] (p=0.013)","0.890 [0.699, 1.000] (p=0.047)","17.000 [15.750, 19.000] (p=5.718e-07)","0.667 [0.522, 0.739] (p=4.763e-25)"
Lasso 1SE,"0.880 [0.690, 1.000] (p=0.024)","0.886 [0.695, 1.000] (p=0.055)","16.500 [16.000, 18.000] (p=9.281e-07)","0.650 [0.542, 0.737] (p=9.728e-26)"
ElasticNet,"0.910 [0.750, 1.000] (p=0.015)","0.937 [0.809, 1.000] (p=0.041)","72.000 [57.750, 105.500] (p=6.412e-08)","0.575 [0.465, 0.693] (p=1.874e-22)"
