,Max Proba
CCR2nncMC_Frequency,1.0000000000000002
Th1naive_CREB,1.0000000000000002
CD61pCD41pPLT_STAT3,1.0000000000000002
CCR2nncMC_MAPKAPK2,1.0000000000000002
intMC_S6,1.0000000000000002
Th1mem_S6,1.0000000000000002
CCR2pcMC_S6,1.0000000000000002
CD62LnAgedNeutrophils_S6,1.0000000000000002
pDC_IkB,1.0000000000000002
CCR2pcMC_Frequency,1.0000000000000002
gdTcells_Frequency,1.0000000000000002
CD62LpImmatureNeutrophils_S6,1.0000000000000002
CD62LpImmatureNeutrophils_IkB,1.0000000000000002
MDSC_Frequency,1.0000000000000002
MDSC_S6,1.0000000000000002
mDC_Frequency,1.0000000000000002
mDC_S6,1.0000000000000002
CCR2nncMC_NFkB,1.0000000000000002
CD4Trm_STAT6,1.0000000000000002
CD4Tnaive_Frequency,1.0000000000000002
CD4Trm_STAT5,1.0000000000000002
Th1naive_S6,1.0000000000000002
Th1naive_IkB,1.0000000000000002
CD56brightCD16nNKcells_Frequency,1.0000000000000002
Th1naive_MAPKAPK2,1.0000000000000002
CD62LpImmatureNeutrophils_Frequency,1.0000000000000002
Th1naive_STAT6,1.0000000000000002
CD56dimCD16pNKcells_Frequency,0.9500000000000003
CD62LpImmatureNeutrophils_CREB,0.9500000000000003
mDC_STAT3,0.9500000000000003
CD8Tnaive_Frequency,0.9500000000000003
MDSC_STAT3,0.9500000000000003
Bcells_S6,0.9500000000000003
CD62LnAgedNeutrophils_STAT3,0.9500000000000003
CD61pCD41pPLT_CREB,0.9500000000000003
Bcells_Frequency,0.9500000000000003
CCR2nncMC_CREB,0.9500000000000003
CD61pCD41pPLT_IkB,0.9500000000000003
CD61pCD41pPLT_S6,0.9500000000000003
CD62LpImmatureNeutrophils_STAT3,0.9000000000000002
CD8Tcm_STAT5,0.9000000000000002
CD4Tcm_STAT5,0.8500000000000002
gdTcells_MAPKAPK2,0.8500000000000002
CD56brightCD16nNKcells_CREB,0.8500000000000002
gdTcells_NFkB,0.8500000000000002
CD4Trm_Frequency,0.8500000000000002
CD4Tem_Frequency,0.8500000000000002
Tregnaive_Frequency,0.8000000000000002
NKT_MAPKAPK2,0.8000000000000002
CD4Tnaive_STAT5,0.8000000000000002
Th1naive_ERK,0.8000000000000002
Tregnaive_STAT5,0.8000000000000002
Tregnaive_STAT6,0.8000000000000002
CD4Tcm_Frequency,0.8000000000000002
CD8Tnaive_STAT3,0.7500000000000001
CD62LnAgedNeutrophils_STAT5,0.7500000000000001
intMC_Frequency,0.7500000000000001
pDC_S6,0.7500000000000001
