,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,[],0
Fold 2,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",5
Fold 3,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'Frequency']",5
Fold 4,"['CREB', 'STAT3', 'NFkB', 'STAT6']",4
Fold 5,[],0
Fold 6,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 7,[],0
Fold 8,"['STAT3', 'NFkB', 'STAT6', 'Frequency']",4
Fold 9,[],0
Fold 10,"['CREB', 'STAT6', 'MAPKAPK2']",3
Fold 11,[],0
Fold 12,"['STAT3', 'NFkB', 'MAPKAPK2']",3
Fold 13,[],0
Fold 14,[],0
Fold 15,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 16,"['CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'MAPKAPK2', 'Frequency']",8
Fold 17,"['STAT6', 'MAPKAPK2']",2
Fold 18,[],0
Fold 19,"['STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",4
Fold 20,[],0
Fold 21,[],0
Fold 22,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",5
Fold 23,[],0
Fold 24,[],0
Fold 25,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 26,[],0
Fold 27,"['CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'MAPKAPK2', 'Frequency']",8
Fold 28,[],0
Fold 29,"['STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",4
Fold 30,[],0
Fold 31,"['STAT3', 'NFkB', 'MAPKAPK2']",3
Fold 32,"['CREB', 'STAT6', 'MAPKAPK2']",3
Fold 33,"['STAT6', 'MAPKAPK2']",2
Fold 34,"['STAT3', 'NFkB', 'STAT6', 'Frequency']",4
Fold 35,"['CREB', 'STAT3', 'NFkB', 'STAT6']",4
Fold 36,[],0
Fold 37,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 38,[],0
Fold 39,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'Frequency']",5
Fold 40,"['STAT6', 'MAPKAPK2']",2
Fold 41,"['CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'MAPKAPK2', 'Frequency']",8
Fold 42,[],0
Fold 43,[],0
Fold 44,[],0
Fold 45,"['STAT3', 'NFkB', 'STAT6', 'Frequency']",4
Fold 46,[],0
Fold 47,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 48,[],0
Fold 49,[],0
Fold 50,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",5
Fold 51,"['STAT3', 'NFkB', 'MAPKAPK2']",3
Fold 52,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'Frequency']",5
Fold 53,"['CREB', 'STAT6', 'MAPKAPK2']",3
Fold 54,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 55,[],0
Fold 56,[],0
Fold 57,[],0
Fold 58,"['STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",4
Fold 59,"['CREB', 'STAT3', 'NFkB', 'STAT6']",4
Fold 60,[],0
Fold 61,"['STAT3', 'NFkB', 'STAT6', 'Frequency']",4
Fold 62,"['STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",4
Fold 63,"['CREB', 'STAT3', 'NFkB', 'STAT6']",4
Fold 64,[],0
Fold 65,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 66,[],0
Fold 67,"['STAT3', 'NFkB', 'MAPKAPK2']",3
Fold 68,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 69,"['STAT6', 'MAPKAPK2']",2
Fold 70,[],0
Fold 71,[],0
Fold 72,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",5
Fold 73,"['CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'MAPKAPK2', 'Frequency']",8
Fold 74,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'Frequency']",5
Fold 75,[],0
Fold 76,[],0
Fold 77,"['CREB', 'STAT6', 'MAPKAPK2']",3
Fold 78,[],0
Fold 79,[],0
Fold 80,[],0
Fold 81,[],0
Fold 82,"['STAT6', 'MAPKAPK2']",2
Fold 83,[],0
Fold 84,[],0
Fold 85,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 86,"['STAT3', 'NFkB', 'MAPKAPK2']",3
Fold 87,[],0
Fold 88,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'Frequency']",5
Fold 89,[],0
Fold 90,[],0
Fold 91,"['CREB', 'STAT3', 'NFkB', 'STAT6']",4
Fold 92,"['CREB', 'STAT3', 'STAT6', 'MAPKAPK2']",4
Fold 93,"['STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",4
Fold 94,"['STAT3', 'NFkB', 'STAT6', 'Frequency']",4
Fold 95,"['CREB', 'p38', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'MAPKAPK2', 'Frequency']",8
Fold 96,[],0
Fold 97,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",5
Fold 98,"['CREB', 'STAT6', 'MAPKAPK2']",3
Fold 99,[],0
Fold 100,[],0
Fold 101,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'Frequency']",5
Fold 102,[],0
Fold 103,[],0
Fold 104,"['CREB', 'STAT3', 'NFkB', 'STAT6', 'MAPKAPK2']",5
Fold 105,[],0
Fold 106,"['STAT3', 'NFkB', 'MAPKAPK2']",3
