,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 1,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 2,"['CREB', 'IkB', 'Frequency']",3
Fold 3,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 4,"['CREB', 'Frequency']",2
Fold 5,"['CREB', 'IkB', 'Frequency']",3
Fold 6,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 7,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 8,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 9,"['CREB', 'IkB', 'Frequency']",3
Fold 10,"['CREB', 'IkB', 'Frequency']",3
Fold 11,"['CREB', 'IkB', 'Frequency']",3
Fold 12,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 13,"['CREB', 'IkB', 'Frequency']",3
Fold 14,"['CREB', 'IkB', 'Frequency']",3
Fold 15,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 16,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 17,"['CREB', 'IkB', 'Frequency']",3
Fold 18,"['CREB', 'IkB', 'Frequency']",3
Fold 19,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 20,"['CREB', 'IkB', 'Frequency']",3
Fold 21,"['CREB', 'IkB', 'Frequency']",3
Fold 22,"['CREB', 'IkB', 'Frequency']",3
Fold 23,"['CREB', 'IkB', 'Frequency']",3
Fold 24,"['CREB', 'IkB', 'Frequency']",3
Fold 25,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 26,"['CREB', 'IkB', 'Frequency']",3
Fold 27,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 28,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 29,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 30,"['CREB', 'IkB', 'Frequency']",3
Fold 31,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 32,"['CREB', 'IkB', 'Frequency']",3
Fold 33,"['CREB', 'IkB', 'Frequency']",3
Fold 34,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 35,"['CREB', 'Frequency']",2
Fold 36,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 37,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 38,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 39,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 40,"['CREB', 'IkB', 'Frequency']",3
Fold 41,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 42,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 43,"['CREB', 'IkB', 'Frequency']",3
Fold 44,"['CREB', 'IkB', 'Frequency']",3
Fold 45,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 46,"['CREB', 'IkB', 'Frequency']",3
Fold 47,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 48,"['CREB', 'IkB', 'Frequency']",3
Fold 49,"['CREB', 'IkB', 'Frequency']",3
Fold 50,"['CREB', 'IkB', 'Frequency']",3
Fold 51,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 52,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 53,"['CREB', 'IkB', 'Frequency']",3
Fold 54,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 55,"['CREB', 'IkB', 'Frequency']",3
Fold 56,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 57,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 58,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 59,"['CREB', 'Frequency']",2
Fold 60,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 61,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 62,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 63,"['CREB', 'Frequency']",2
Fold 64,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 65,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 66,"['CREB', 'IkB', 'Frequency']",3
Fold 67,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 68,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 69,"['CREB', 'IkB', 'Frequency']",3
Fold 70,"['CREB', 'IkB', 'Frequency']",3
Fold 71,"['CREB', 'IkB', 'Frequency']",3
Fold 72,"['CREB', 'IkB', 'Frequency']",3
Fold 73,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 74,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 75,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 76,"['CREB', 'IkB', 'Frequency']",3
Fold 77,"['CREB', 'IkB', 'Frequency']",3
Fold 78,"['CREB', 'IkB', 'Frequency']",3
Fold 79,"['CREB', 'IkB', 'Frequency']",3
Fold 80,"['CREB', 'IkB', 'Frequency']",3
Fold 81,"['CREB', 'IkB', 'Frequency']",3
Fold 82,"['CREB', 'IkB', 'Frequency']",3
Fold 83,"['CREB', 'IkB', 'Frequency']",3
Fold 84,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 85,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 86,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 87,"['CREB', 'IkB', 'Frequency']",3
Fold 88,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 89,"['CREB', 'IkB', 'Frequency']",3
Fold 90,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 91,"['CREB', 'Frequency']",2
