,Max Proba
artificial.110,0.73
artificial.17,0.653
artificial.77,0.622
artificial.96,0.511
artificial.72,0.458
artificial.80,0.448
artificial.71,0.443
artificial.108,0.415
artificial.40,0.403
artificial.128,0.384
artificial.89,0.356
artificial.88,0.349
artificial.61,0.347
artificial.22,0.343
artificial.7,0.339
artificial.98,0.328
artificial.24,0.323
artificial.50,0.311
artificial.45,0.302
artificial.52,0.288
artificial.36,0.266
artificial.19,0.264
artificial.16,0.244
artificial.31,0.244
artificial.79,0.241
artificial.136,0.233
artificial.69,0.229
artificial.117,0.228
artificial.46,0.223
artificial.32,0.211
artificial.125,0.204
artificial.66,0.2
artificial.3,0.194
artificial.73,0.194
artificial.20,0.193
artificial.35,0.192
artificial.109,0.19
artificial.5,0.189
artificial.106,0.186
artificial.21,0.183
artificial.25,0.175
artificial.134,0.172
artificial.68,0.167
artificial.75,0.165
artificial.67,0.158
artificial.114,0.155
artificial.122,0.154
artificial.63,0.152
artificial.131,0.152
artificial.65,0.149
artificial.129,0.145
artificial.103,0.141
artificial.37,0.139
artificial.8,0.138
artificial.135,0.137
artificial.111,0.135
artificial.56,0.134
artificial.120,0.131
artificial.104,0.131
artificial.115,0.128
artificial.99,0.127
artificial.42,0.124
artificial.39,0.122
artificial.86,0.119
artificial.82,0.119
artificial.58,0.117
artificial.13,0.115
artificial.87,0.113
artificial.26,0.112
artificial.18,0.102
artificial.112,0.102
artificial.11,0.101
artificial.102,0.1
artificial.4,0.1
artificial.94,0.1
artificial.84,0.098
artificial.119,0.092
artificial.83,0.09
artificial.1,0.09
artificial.132,0.085
artificial.70,0.082
artificial.43,0.082
artificial.12,0.081
artificial.126,0.08
artificial.53,0.08
artificial.78,0.079
artificial.118,0.078
artificial.133,0.077
artificial.23,0.076
artificial.30,0.074
artificial.49,0.074
artificial.60,0.072
artificial.27,0.07
artificial.6,0.069
artificial.57,0.069
artificial.54,0.068
artificial.93,0.062
artificial.47,0.062
artificial.55,0.06
artificial.92,0.06
artificial.33,0.059
artificial.90,0.059
artificial.59,0.059
artificial.95,0.058
artificial.127,0.057
artificial.2,0.056
artificial.130,0.056
artificial.121,0.053
artificial.91,0.053
artificial.105,0.052
artificial.113,0.051
artificial.116,0.051
artificial.62,0.05
artificial.124,0.049
artificial.28,0.048
artificial.15,0.048
artificial.38,0.048
artificial.107,0.047
artificial.64,0.047
artificial.14,0.046
artificial.81,0.044
artificial.34,0.043
artificial.101,0.043
artificial.48,0.042
artificial.97,0.042
artificial.74,0.042
artificial.100,0.042
artificial.29,0.041
artificial.41,0.039
artificial.51,0.038
artificial.123,0.037
artificial.44,0.032
artificial.9,0.024
artificial.85,0.023
artificial.76,0.02
artificial.10,0.012
