,Fold selected features,Fold nb of features
Fold 0,"['NFkB', 'Frequency']",2
Fold 1,"['CREB', 'IkB', 'Frequency']",3
Fold 2,"['CREB', 'Frequency']",2
Fold 3,"['NFkB', 'Frequency']",2
Fold 4,"['CREB', 'Frequency']",2
Fold 5,['Frequency'],1
Fold 6,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 7,['Frequency'],1
Fold 8,"['CREB', 'NFkB']",2
Fold 9,"['NFkB', 'Frequency']",2
Fold 10,"['CREB', 'IkB', 'Frequency']",3
Fold 11,['Frequency'],1
Fold 12,"['CREB', 'Frequency']",2
Fold 13,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 14,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 15,"['CREB', 'Frequency']",2
Fold 16,['Frequency'],1
Fold 17,"['CREB', 'Frequency']",2
Fold 18,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 19,"['NFkB', 'Frequency']",2
Fold 20,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 21,"['NFkB', 'Frequency']",2
Fold 22,"['CREB', 'Frequency']",2
Fold 23,['Frequency'],1
Fold 24,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 25,"['CREB', 'Frequency']",2
Fold 26,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 27,['Frequency'],1
Fold 28,['Frequency'],1
Fold 29,"['NFkB', 'Frequency']",2
Fold 30,['Frequency'],1
Fold 31,"['CREB', 'Frequency']",2
Fold 32,"['CREB', 'IkB', 'Frequency']",3
Fold 33,"['CREB', 'Frequency']",2
Fold 34,"['CREB', 'NFkB']",2
Fold 35,"['CREB', 'Frequency']",2
Fold 36,"['CREB', 'IkB', 'Frequency']",3
Fold 37,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 38,"['NFkB', 'Frequency']",2
Fold 39,"['NFkB', 'Frequency']",2
Fold 40,"['CREB', 'Frequency']",2
Fold 41,['Frequency'],1
Fold 42,"['NFkB', 'Frequency']",2
Fold 43,['Frequency'],1
Fold 44,['Frequency'],1
Fold 45,"['CREB', 'NFkB']",2
Fold 46,"['NFkB', 'Frequency']",2
Fold 47,"['CREB', 'Frequency']",2
Fold 48,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 49,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 50,"['CREB', 'Frequency']",2
Fold 51,"['CREB', 'Frequency']",2
Fold 52,"['NFkB', 'Frequency']",2
Fold 53,"['CREB', 'IkB', 'Frequency']",3
Fold 54,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 55,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 56,['Frequency'],1
Fold 57,"['CREB', 'IkB', 'Frequency']",3
Fold 58,"['NFkB', 'Frequency']",2
Fold 59,"['CREB', 'Frequency']",2
Fold 60,"['NFkB', 'Frequency']",2
Fold 61,"['CREB', 'NFkB']",2
Fold 62,"['NFkB', 'Frequency']",2
Fold 63,"['CREB', 'Frequency']",2
Fold 64,"['CREB', 'IkB', 'Frequency']",3
Fold 65,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 66,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 67,"['CREB', 'Frequency']",2
Fold 68,"['CREB', 'Frequency']",2
Fold 69,"['CREB', 'Frequency']",2
Fold 70,['Frequency'],1
Fold 71,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 72,"['CREB', 'Frequency']",2
Fold 73,['Frequency'],1
Fold 74,"['NFkB', 'Frequency']",2
Fold 75,['Frequency'],1
Fold 76,"['NFkB', 'Frequency']",2
Fold 77,"['CREB', 'IkB', 'Frequency']",3
Fold 78,['Frequency'],1
Fold 79,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 80,['Frequency'],1
Fold 81,['Frequency'],1
Fold 82,"['CREB', 'Frequency']",2
Fold 83,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 84,"['NFkB', 'Frequency']",2
Fold 85,"['CREB', 'Frequency']",2
Fold 86,"['CREB', 'Frequency']",2
Fold 87,"['NFkB', 'Frequency']",2
Fold 88,"['NFkB', 'Frequency']",2
Fold 89,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 90,"['CREB', 'IkB', 'Frequency']",3
Fold 91,"['CREB', 'Frequency']",2
Fold 92,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 93,"['NFkB', 'Frequency']",2
Fold 94,"['CREB', 'NFkB']",2
Fold 95,['Frequency'],1
Fold 96,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 97,"['CREB', 'Frequency']",2
Fold 98,"['CREB', 'IkB', 'Frequency']",3
Fold 99,['Frequency'],1
Fold 100,['Frequency'],1
Fold 101,"['NFkB', 'Frequency']",2
Fold 102,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 103,['Frequency'],1
Fold 104,"['CREB', 'Frequency']",2
Fold 105,"['NFkB', 'Frequency']",2
Fold 106,"['CREB', 'Frequency']",2
Fold 107,"['CREB', 'Frequency']",2
Fold 108,"['CREB', 'IkB', 'Frequency']",3
Fold 109,['Frequency'],1
Fold 110,"['CREB', 'NFkB']",2
Fold 111,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 112,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 113,"['CREB', 'IkB', 'Frequency']",3
Fold 114,['Frequency'],1
Fold 115,"['CREB', 'Frequency']",2
Fold 116,"['NFkB', 'Frequency']",2
Fold 117,"['NFkB', 'Frequency']",2
Fold 118,"['CREB', 'Frequency']",2
Fold 119,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 120,"['CREB', 'IkB', 'Frequency']",3
Fold 121,"['CREB', 'Frequency']",2
Fold 122,"['CREB', 'Frequency']",2
Fold 123,"['NFkB', 'Frequency']",2
Fold 124,"['CREB', 'Frequency']",2
Fold 125,['Frequency'],1
Fold 126,['Frequency'],1
Fold 127,['Frequency'],1
Fold 128,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 129,"['CREB', 'Frequency']",2
Fold 130,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 131,"['CREB', 'IkB', 'Frequency']",3
Fold 132,"['NFkB', 'Frequency']",2
Fold 133,"['NFkB', 'Frequency']",2
Fold 134,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 135,['Frequency'],1
Fold 136,"['CREB', 'NFkB']",2
Fold 137,"['CREB', 'IkB', 'MAPKAPK2', 'Frequency']",4
Fold 138,"['CREB', 'Frequency']",2
Fold 139,"['NFkB', 'Frequency']",2
Fold 140,"['CREB', 'IkB', 'Frequency']",3
Fold 141,"['CREB', 'NFkB']",2
Fold 142,"['NFkB', 'Frequency']",2
Fold 143,['Frequency'],1
