,Fold selected features,Fold nb of features
Fold 0,"['CD41hiCD61hiPLT_p38', 'Th1naive_IkB']",2
Fold 1,"['CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_STAT3', 'CD4Tcm_Frequency', 'CD4Tnaive_STAT3', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'CD8Tnaive_Frequency', 'CD8Trm_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'MDSC_Frequency', 'Th1mem_STAT3', 'Th1naive_p38', 'Th1naive_IkB', 'Tregmem_Frequency']",17
Fold 2,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tem_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tcm_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Tregmem_Frequency']",9
Fold 3,"['CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'Tregmem_Frequency']",3
Fold 4,[],0
Fold 5,"['CD41hiCD61hiPLT_p38', 'CD4Tem_Frequency', 'CD8Tem_Frequency']",3
Fold 6,"['CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_Frequency', 'CD4Tem_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'CD8Trm_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'Th1naive_p38', 'Th1naive_IkB', 'Tregmem_Frequency']",13
Fold 7,"['Bcells_Frequency', 'CCR2nncMC_Frequency', 'CCR2pcMC_CREB', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_STAT3', 'CD4Tcm_Frequency', 'CD4Tem_Frequency', 'CD4Tnaive_STAT3', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'CD8Tnaive_Frequency', 'CD8Trm_Frequency', 'gdTcells_Frequency', 'intMC_CREB', 'intMC_Frequency', 'mDC_CREB', 'mDC_Frequency', 'MDSC_CREB', 'MDSC_MAPKAPK2', 'MDSC_Frequency', 'Th1mem_STAT3', 'Th1naive_CREB', 'Th1naive_p38', 'Th1naive_STAT3', 'Th1naive_IkB', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency', 'Tregnaive_STAT3']",32
Fold 8,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'gdTcells_Frequency', 'intMC_CREB', 'mDC_Frequency', 'Th1naive_CREB']",7
Fold 9,[],0
