,Fold selected features,Fold nb of features
Fold 0,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'MDSC_S6']",7
Fold 1,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'MDSC_S6', 'pDC_IkB', 'Th1mem_S6', 'Th1naive_S6']",11
Fold 2,"['CD62LnAgedNeutrophils_S6', 'intMC_S6', 'mDC_S6', 'Th1naive_S6']",4
Fold 3,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'intMC_S6', 'mDC_S6', 'MDSC_S6']",6
Fold 4,"['CD41hiCD61hiPLT_MAPKAPK2', 'intMC_S6', 'mDC_S6']",3
Fold 5,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'MDSC_S6']",7
Fold 6,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'intMC_S6', 'mDC_S6', 'MDSC_S6', 'Th1mem_S6']",10
Fold 7,[],0
Fold 8,"['CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'mDC_NFkB']",8
Fold 9,"['CCR2nncMC_STAT3', 'CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_Frequency', 'CCR2pcMC_S6', 'CCR2pcMC_NFkB', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tcm_IkB', 'CD4Tem_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_IkB', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD61pCD41pPLT_CREB', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_STAT3', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'CD62LpImmatureNeutrophils_Frequency', 'intMC_S6', 'mDC_S6', 'mDC_NFkB', 'MDSC_S6', 'pDC_S6', 'pDC_IkB', 'Th1mem_S6', 'Th1mem_IkB', 'Th1naive_CREB', 'Th1naive_p38', 'Th1naive_S6', 'Th1naive_NFkB', 'Tregmem_STAT5']",37
Fold 10,"['CCR2nncMC_S6', 'CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'MDSC_S6', 'Th1naive_S6']",8
Fold 11,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'MDSC_S6']",8
Fold 12,"['CD41hiCD61hiPLT_MAPKAPK2', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'MDSC_S6']",6
Fold 13,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_S6', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'MDSC_S6']",8
Fold 14,"['intMC_S6', 'mDC_S6', 'MDSC_S6', 'Th1naive_S6']",4
Fold 15,"['CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'intMC_S6']",3
Fold 16,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'intMC_S6', 'mDC_S6', 'MDSC_S6']",5
Fold 17,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6', 'intMC_S6', 'mDC_S6', 'MDSC_S6']",7
Fold 18,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'MDSC_S6']",6
Fold 19,[],0
