,Max Proba
artificial.131,0.635
artificial.109,0.61
artificial.35,0.542
artificial.137,0.467
artificial.89,0.467
artificial.68,0.452
artificial.116,0.431
artificial.10,0.419
artificial.45,0.411
artificial.48,0.402
artificial.81,0.376
artificial.145,0.371
artificial.57,0.363
artificial.112,0.353
artificial.70,0.314
artificial.80,0.303
artificial.103,0.299
artificial.28,0.299
artificial.150,0.298
artificial.27,0.28
artificial.1,0.269
artificial.76,0.267
artificial.50,0.267
artificial.90,0.265
artificial.21,0.262
artificial.128,0.244
artificial.155,0.243
artificial.122,0.235
artificial.13,0.235
artificial.101,0.23
artificial.39,0.229
artificial.36,0.22
artificial.83,0.211
artificial.136,0.209
artificial.44,0.205
artificial.104,0.201
artificial.153,0.199
artificial.124,0.198
artificial.140,0.195
artificial.71,0.194
artificial.121,0.191
artificial.16,0.191
artificial.17,0.188
artificial.19,0.178
artificial.55,0.177
artificial.40,0.171
artificial.12,0.169
artificial.75,0.166
artificial.72,0.166
artificial.120,0.157
artificial.110,0.156
artificial.8,0.155
artificial.125,0.152
artificial.29,0.151
artificial.91,0.149
artificial.88,0.146
artificial.148,0.144
artificial.4,0.143
artificial.84,0.142
artificial.82,0.14
artificial.100,0.139
artificial.106,0.138
artificial.66,0.136
artificial.142,0.135
artificial.105,0.135
artificial.63,0.134
artificial.154,0.134
artificial.78,0.117
artificial.143,0.115
artificial.65,0.115
artificial.24,0.113
artificial.31,0.113
artificial.30,0.11
artificial.108,0.11
artificial.60,0.109
artificial.147,0.109
artificial.127,0.108
artificial.115,0.105
artificial.135,0.105
artificial.43,0.104
artificial.138,0.102
artificial.47,0.1
artificial.129,0.099
artificial.33,0.097
artificial.52,0.097
artificial.54,0.096
artificial.97,0.09
artificial.151,0.088
artificial.67,0.086
artificial.93,0.085
artificial.61,0.083
artificial.25,0.082
artificial.117,0.082
artificial.53,0.081
artificial.74,0.077
artificial.77,0.072
artificial.149,0.071
artificial.141,0.069
artificial.18,0.069
artificial.64,0.068
artificial.6,0.066
artificial.132,0.066
artificial.144,0.065
artificial.34,0.061
artificial.99,0.061
artificial.58,0.061
artificial.113,0.06
artificial.111,0.056
artificial.11,0.054
artificial.56,0.054
artificial.123,0.053
artificial.41,0.053
artificial.95,0.051
artificial.3,0.049
artificial.42,0.048
artificial.156,0.047
artificial.23,0.047
artificial.133,0.047
artificial.2,0.047
artificial.87,0.047
artificial.94,0.047
artificial.79,0.045
artificial.134,0.045
artificial.51,0.044
artificial.126,0.043
artificial.62,0.043
artificial.73,0.043
artificial.32,0.042
artificial.146,0.041
artificial.114,0.041
artificial.20,0.04
artificial.59,0.04
artificial.152,0.039
artificial.107,0.038
artificial.22,0.037
artificial.102,0.036
artificial.46,0.033
artificial.15,0.032
artificial.69,0.032
artificial.98,0.031
artificial.86,0.03
artificial.5,0.027
artificial.14,0.027
artificial.37,0.025
artificial.157,0.024
artificial.26,0.024
artificial.118,0.024
artificial.96,0.024
artificial.92,0.024
artificial.85,0.022
artificial.158,0.021
artificial.139,0.021
artificial.7,0.02
artificial.38,0.015
artificial.9,0.009
artificial.130,0.008
artificial.49,0.004
artificial.119,0.002
