,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
artificial.61,0.0,0.032,0.042,0.047,0.058,0.064,0.071,0.075,0.078,0.083
artificial.62,0.0,0.014,0.021,0.027,0.03,0.035,0.035,0.034,0.037,0.043
artificial.63,0.0,0.056,0.08,0.095,0.108,0.114,0.118,0.122,0.125,0.134
artificial.64,0.0,0.021,0.034,0.044,0.048,0.055,0.058,0.063,0.064,0.068
artificial.65,0.0,0.052,0.076,0.086,0.093,0.101,0.105,0.11,0.115,0.115
artificial.66,0.0,0.069,0.089,0.1,0.105,0.116,0.12,0.126,0.132,0.136
artificial.67,0.0,0.032,0.039,0.045,0.058,0.062,0.067,0.076,0.08,0.086
artificial.68,0.0,0.252,0.315,0.343,0.367,0.382,0.401,0.419,0.434,0.452
artificial.69,0.0,0.019,0.021,0.022,0.024,0.024,0.026,0.029,0.029,0.032
artificial.70,0.0,0.156,0.2,0.23,0.245,0.265,0.277,0.291,0.306,0.314
artificial.71,0.0,0.095,0.123,0.132,0.145,0.158,0.168,0.177,0.184,0.194
artificial.72,0.0,0.09,0.117,0.125,0.134,0.139,0.145,0.149,0.16,0.166
artificial.73,0.0,0.015,0.025,0.032,0.033,0.034,0.037,0.041,0.041,0.043
artificial.74,0.0,0.035,0.049,0.054,0.064,0.066,0.07,0.074,0.076,0.077
artificial.75,0.0,0.088,0.118,0.137,0.144,0.151,0.158,0.163,0.164,0.166
artificial.76,0.0,0.157,0.191,0.211,0.224,0.234,0.241,0.254,0.262,0.267
artificial.77,0.0,0.024,0.035,0.044,0.048,0.05,0.06,0.063,0.065,0.072
artificial.78,0.0,0.059,0.074,0.081,0.087,0.096,0.1,0.107,0.113,0.117
artificial.79,0.0,0.019,0.026,0.03,0.033,0.038,0.041,0.043,0.044,0.045
artificial.80,0.0,0.174,0.206,0.227,0.241,0.257,0.272,0.286,0.295,0.303
artificial.81,0.0,0.173,0.242,0.272,0.295,0.309,0.33,0.344,0.355,0.376
artificial.82,0.0,0.058,0.084,0.097,0.105,0.112,0.117,0.125,0.133,0.14
artificial.83,0.0,0.076,0.114,0.14,0.156,0.165,0.178,0.195,0.203,0.211
artificial.84,0.0,0.072,0.088,0.096,0.106,0.113,0.124,0.133,0.138,0.142
artificial.85,0.0,0.003,0.009,0.013,0.015,0.016,0.018,0.02,0.021,0.022
artificial.86,0.0,0.005,0.012,0.015,0.016,0.017,0.019,0.025,0.027,0.03
artificial.87,0.0,0.008,0.019,0.024,0.031,0.035,0.037,0.042,0.045,0.047
artificial.88,0.0,0.076,0.098,0.107,0.112,0.126,0.127,0.133,0.138,0.146
artificial.89,0.0,0.301,0.372,0.397,0.421,0.432,0.443,0.453,0.461,0.467
artificial.90,0.0,0.138,0.173,0.197,0.213,0.224,0.24,0.246,0.254,0.265
artificial.91,0.0,0.03,0.054,0.069,0.082,0.099,0.11,0.123,0.137,0.149
artificial.92,0.0,0.004,0.006,0.008,0.013,0.017,0.018,0.02,0.022,0.024
artificial.93,0.0,0.033,0.044,0.054,0.063,0.068,0.074,0.077,0.078,0.085
artificial.94,0.0,0.019,0.022,0.025,0.027,0.031,0.036,0.041,0.044,0.047
artificial.95,0.0,0.014,0.02,0.029,0.033,0.042,0.045,0.048,0.049,0.051
artificial.96,0.0,0.006,0.013,0.016,0.02,0.02,0.021,0.021,0.023,0.024
artificial.97,0.0,0.039,0.046,0.058,0.062,0.065,0.074,0.079,0.084,0.09
artificial.98,0.0,0.008,0.012,0.015,0.017,0.018,0.023,0.027,0.029,0.031
artificial.99,0.0,0.023,0.03,0.035,0.042,0.046,0.05,0.054,0.058,0.061
artificial.100,0.0,0.067,0.086,0.091,0.1,0.111,0.116,0.126,0.134,0.139
artificial.101,0.0,0.088,0.135,0.158,0.171,0.188,0.196,0.206,0.219,0.23
artificial.102,0.0,0.014,0.025,0.029,0.029,0.03,0.031,0.032,0.032,0.036
artificial.103,0.0,0.128,0.166,0.197,0.224,0.244,0.262,0.28,0.289,0.299
artificial.104,0.0,0.08,0.112,0.13,0.151,0.168,0.175,0.183,0.195,0.201
artificial.105,0.0,0.058,0.068,0.084,0.093,0.101,0.108,0.116,0.127,0.135
artificial.106,0.0,0.077,0.089,0.101,0.108,0.116,0.124,0.131,0.136,0.138
artificial.107,0.0,0.012,0.016,0.023,0.027,0.03,0.031,0.033,0.037,0.038
artificial.108,0.0,0.05,0.061,0.073,0.079,0.085,0.094,0.099,0.106,0.11
artificial.109,0.0,0.425,0.483,0.524,0.544,0.555,0.573,0.582,0.596,0.61
artificial.110,0.0,0.065,0.086,0.101,0.113,0.123,0.135,0.144,0.151,0.156
artificial.111,0.0,0.027,0.032,0.035,0.038,0.038,0.039,0.042,0.051,0.056
artificial.112,0.0,0.179,0.228,0.258,0.279,0.293,0.313,0.329,0.338,0.353
artificial.113,0.0,0.019,0.024,0.032,0.037,0.042,0.046,0.05,0.055,0.06
artificial.114,0.0,0.012,0.02,0.022,0.024,0.027,0.029,0.032,0.039,0.041
artificial.115,0.0,0.046,0.062,0.071,0.085,0.091,0.097,0.099,0.102,0.105
artificial.116,0.0,0.22,0.264,0.292,0.321,0.339,0.357,0.385,0.406,0.431
artificial.117,0.0,0.021,0.035,0.044,0.056,0.061,0.069,0.076,0.08,0.082
artificial.118,0.0,0.004,0.006,0.009,0.011,0.015,0.015,0.017,0.019,0.024
artificial.119,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001
artificial.120,0.0,0.068,0.097,0.103,0.118,0.125,0.139,0.144,0.154,0.157
artificial.121,0.0,0.095,0.117,0.127,0.144,0.154,0.165,0.175,0.182,0.191
artificial.122,0.0,0.061,0.109,0.131,0.152,0.17,0.189,0.2,0.219,0.235
artificial.123,0.0,0.013,0.023,0.031,0.034,0.04,0.046,0.049,0.052,0.053
artificial.124,0.0,0.098,0.112,0.126,0.136,0.153,0.168,0.179,0.189,0.198
artificial.125,0.0,0.065,0.085,0.098,0.107,0.115,0.124,0.138,0.148,0.152
artificial.126,0.0,0.015,0.024,0.028,0.034,0.034,0.035,0.04,0.04,0.043
artificial.127,0.0,0.033,0.058,0.079,0.089,0.095,0.097,0.098,0.102,0.108
artificial.128,0.0,0.139,0.17,0.185,0.196,0.21,0.223,0.227,0.233,0.244
artificial.129,0.0,0.037,0.049,0.062,0.067,0.075,0.081,0.091,0.097,0.099
artificial.130,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.005,0.008
artificial.131,0.0,0.404,0.473,0.531,0.555,0.568,0.588,0.609,0.626,0.635
artificial.132,0.0,0.024,0.032,0.036,0.044,0.05,0.054,0.058,0.059,0.066
artificial.133,0.0,0.019,0.026,0.032,0.034,0.036,0.04,0.043,0.044,0.047
artificial.134,0.0,0.012,0.021,0.023,0.025,0.032,0.036,0.039,0.043,0.045
artificial.135,0.0,0.045,0.062,0.07,0.074,0.075,0.083,0.086,0.097,0.105
artificial.136,0.0,0.084,0.118,0.139,0.152,0.166,0.18,0.195,0.202,0.209
artificial.137,0.0,0.278,0.346,0.376,0.396,0.411,0.427,0.439,0.457,0.467
artificial.138,0.0,0.039,0.059,0.069,0.073,0.079,0.088,0.091,0.098,0.102
artificial.139,0.0,0.005,0.006,0.012,0.016,0.018,0.02,0.02,0.021,0.021
artificial.140,0.0,0.076,0.118,0.133,0.151,0.159,0.168,0.18,0.188,0.195
artificial.141,0.0,0.02,0.027,0.035,0.044,0.048,0.052,0.056,0.063,0.069
artificial.142,0.0,0.031,0.053,0.067,0.077,0.091,0.102,0.112,0.122,0.135
artificial.143,0.0,0.04,0.061,0.068,0.077,0.087,0.092,0.098,0.11,0.115
artificial.144,0.0,0.018,0.028,0.036,0.042,0.05,0.056,0.062,0.064,0.065
artificial.145,0.0,0.209,0.261,0.287,0.31,0.324,0.337,0.352,0.364,0.371
artificial.146,0.0,0.011,0.018,0.02,0.024,0.029,0.032,0.035,0.037,0.041
artificial.147,0.0,0.038,0.053,0.06,0.072,0.083,0.085,0.093,0.102,0.109
artificial.148,0.0,0.073,0.091,0.1,0.103,0.115,0.121,0.129,0.137,0.144
artificial.149,0.0,0.029,0.042,0.051,0.054,0.058,0.063,0.065,0.069,0.071
artificial.150,0.0,0.166,0.194,0.222,0.238,0.253,0.262,0.273,0.283,0.298
artificial.151,0.0,0.046,0.056,0.064,0.066,0.072,0.074,0.077,0.083,0.088
artificial.152,0.0,0.014,0.019,0.022,0.024,0.029,0.033,0.034,0.037,0.039
artificial.153,0.0,0.087,0.118,0.137,0.156,0.164,0.174,0.183,0.195,0.199
artificial.154,0.0,0.069,0.089,0.093,0.103,0.11,0.121,0.123,0.129,0.134
artificial.155,0.0,0.121,0.149,0.165,0.187,0.203,0.216,0.224,0.233,0.243
artificial.156,0.0,0.015,0.022,0.027,0.028,0.032,0.036,0.039,0.043,0.047
artificial.157,0.0,0.007,0.012,0.017,0.016,0.019,0.02,0.02,0.024,0.024
artificial.158,0.0,0.008,0.013,0.013,0.015,0.016,0.018,0.019,0.021,0.021
