,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",7
Fold 1,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 2,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 3,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",7
Fold 4,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 5,"['CREB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",6
Fold 6,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 7,"['CREB', 'NFkB', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 8,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 9,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 10,"['CREB', 'NFkB', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",7
Fold 11,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 12,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 13,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 14,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 15,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 16,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 17,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 18,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 19,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",7
Fold 20,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 21,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
Fold 22,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",8
