,Fold selected features,Fold nb of features
Fold 0,"['S6', 'STAT6']",2
Fold 1,[],0
Fold 2,[],0
Fold 3,"['CREB', 'S6', 'STAT6']",3
Fold 4,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 5,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",7
Fold 6,[],0
Fold 7,['STAT6'],1
Fold 8,[],0
Fold 9,"['CREB', 'STAT5', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",7
Fold 10,[],0
Fold 11,['STAT6'],1
Fold 12,[],0
Fold 13,"['CREB', 'STAT5', 'STAT3', 'S6', 'NFkB', 'ERK', 'STAT6']",7
Fold 14,[],0
Fold 15,[],0
Fold 16,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 17,[],0
Fold 18,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 19,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 20,"['CREB', 'STAT5', 'STAT3', 'S6', 'NFkB', 'ERK', 'STAT6']",7
Fold 21,"['CREB', 'STAT5', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",7
Fold 22,[],0
Fold 23,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",7
Fold 24,[],0
Fold 25,[],0
Fold 26,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 27,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 28,['STAT6'],1
Fold 29,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 30,['STAT6'],1
Fold 31,[],0
Fold 32,[],0
Fold 33,[],0
Fold 34,[],0
Fold 35,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 36,[],0
Fold 37,[],0
Fold 38,"['S6', 'STAT6']",2
Fold 39,"['CREB', 'S6', 'STAT6']",3
Fold 40,[],0
Fold 41,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 42,"['S6', 'STAT6']",2
Fold 43,['STAT6'],1
Fold 44,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",7
Fold 45,[],0
Fold 46,"['CREB', 'STAT5', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",7
Fold 47,[],0
Fold 48,[],0
Fold 49,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 50,[],0
Fold 51,[],0
Fold 52,"['CREB', 'S6', 'STAT6']",3
Fold 53,[],0
Fold 54,[],0
Fold 55,"['CREB', 'STAT5', 'STAT3', 'S6', 'NFkB', 'ERK', 'STAT6']",7
Fold 56,['STAT6'],1
Fold 57,[],0
Fold 58,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 59,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 60,"['S6', 'STAT6']",2
Fold 61,[],0
Fold 62,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 63,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 64,[],0
Fold 65,[],0
Fold 66,[],0
Fold 67,[],0
Fold 68,[],0
Fold 69,[],0
Fold 70,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",7
Fold 71,"['CREB', 'STAT5', 'STAT3', 'S6', 'NFkB', 'ERK', 'STAT6']",7
Fold 72,[],0
Fold 73,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 74,"['CREB', 'S6', 'STAT6']",3
Fold 75,['STAT6'],1
Fold 76,"['CREB', 'STAT5', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",7
Fold 77,[],0
Fold 78,['STAT6'],1
Fold 79,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 80,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",7
Fold 81,['STAT6'],1
Fold 82,[],0
Fold 83,"['CREB', 'STAT5', 'STAT3', 'S6', 'NFkB', 'ERK', 'STAT6']",7
Fold 84,"['S6', 'STAT6']",2
Fold 85,[],0
Fold 86,[],0
Fold 87,"['CREB', 'STAT5', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",7
Fold 88,"['CREB', 'S6', 'STAT6']",3
Fold 89,[],0
Fold 90,[],0
Fold 91,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 92,[],0
Fold 93,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 94,[],0
Fold 95,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 96,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",8
Fold 97,[],0
Fold 98,[],0
Fold 99,['STAT6'],1
Fold 100,['STAT6'],1
Fold 101,"['CREB', 'S6', 'STAT6']",3
Fold 102,[],0
Fold 103,"['CREB', 'STAT5', 'STAT3', 'S6', 'IkB', 'NFkB', 'STAT6']",7
Fold 104,[],0
Fold 105,"['CREB', 'STAT5', 'S6', 'IkB', 'NFkB', 'ERK', 'STAT6']",7
Fold 106,[],0
