,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 1,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6', 'IkB']",7
Fold 2,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 3,"['CREB', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",7
Fold 4,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 5,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6']",7
Fold 6,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 7,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 8,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 9,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 10,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 11,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 12,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'S6', 'IkB']",7
Fold 13,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 14,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 15,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 16,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 17,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 18,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6']",7
Fold 19,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 20,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 21,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 22,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 23,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6']",7
Fold 24,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 25,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 26,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6']",7
Fold 27,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 28,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
Fold 29,"['CREB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'STAT3', 'S6', 'IkB']",8
