,Fold selected features,Fold nb of features
Fold 0,"['Bcells_155Gd_pS6_Unstim', 'CD4Temra_154Sm_pSTAT3_IL']",2
Fold 1,['CXCR4pos_neutrophils_159Tb_pMAPKAPK2_TNFa'],1
Fold 2,"['Bcells_155Gd_pS6_Unstim', 'CXCR4pos_neutrophils_155Gd_pS6_IL']",2
Fold 3,"['Baso_149Sm_pCREB_LPS', 'DC_154Sm_pSTAT3_IL', 'MDSC_Frequency_Unstim']",3
Fold 4,"['Bcells_155Gd_pS6_Unstim', 'granulocytes_151Eu_pp38_TNFa']",2
Fold 5,['Bcells_155Gd_pS6_Unstim'],1
Fold 6,"['CD56dimCD16posNK_Frequency_Unstim', 'granulocytes_151Eu_pp38_TNFa', 'mDC_166Er_pNFkB_LPS', 'MDSC_Frequency_Unstim']",4
Fold 7,"['Bcells_155Gd_pS6_Unstim', 'CD4Tem_Frequency_Unstim']",2
Fold 8,"['Bcells_155Gd_pS6_Unstim', 'CD8TnaiveCD45RAposCD62Lpos_Frequency_Unstim', 'mDC_154Sm_pSTAT3_IL']",3
Fold 9,"['CXCR4pos_neutrophils_159Tb_pMAPKAPK2_TNFa', 'granulocytes_151Eu_pp38_LPS']",2
Fold 10,"['CD4Temra_154Sm_pSTAT3_IL', 'CD56dimCD16posNK_Frequency_Unstim']",2
Fold 11,"['Bcells_155Gd_pS6_Unstim', 'CXCR4pos_neutrophils_155Gd_pS6_IL']",2
Fold 12,['Bcells_155Gd_pS6_Unstim'],1
Fold 13,"['Baso_151Eu_pp38_LPS', 'CD7negCD14neg_Frequency_Unstim', 'granulocytes_151Eu_pp38_TNFa']",3
Fold 14,"['Bcells_155Gd_pS6_Unstim', 'CXCR4pos_neutrophils_155Gd_pS6_IL', 'CXCR4pos_neutrophils_159Tb_pMAPKAPK2_TNFa']",3
Fold 15,"['Baso_159Tb_pMAPKAPK2_LPS', 'Bcells_155Gd_pS6_Unstim', 'CD4Temra_154Sm_pSTAT3_IL', 'CXCR4pos_neutrophils_159Tb_pMAPKAPK2_TNFa']",4
Fold 16,['Bcells_155Gd_pS6_Unstim'],1
Fold 17,['granulocytes_151Eu_pp38_TNFa'],1
Fold 18,['CXCR4pos_neutrophils_159Tb_pMAPKAPK2_TNFa'],1
Fold 19,"['Bcells_155Gd_pS6_Unstim', 'DC_154Sm_pSTAT3_IL', 'granulocytes_151Eu_pp38_TNFa']",3
Fold 20,"['Bcells_155Gd_pS6_Unstim', 'granulocytes_151Eu_pp38_TNFa']",2
Fold 21,['Bcells_155Gd_pS6_Unstim'],1
Fold 22,['CXCR4pos_neutrophils_159Tb_pMAPKAPK2_TNFa'],1
