,ROC AUC,Average Precision,N features,CVS
STABL,"0.630 [0.343, 0.889]","0.743 [0.487, 0.930]","3.500 [0.750, 5.250]","0.143 [0.000, 0.333]"
SS 03,"0.660 [0.390, 0.900] (p=0.446)","0.697 [0.419, 0.921] (p=0.373)","13.000 [11.750, 14.000] (p=6.423e-08)","0.710 [0.625, 0.786] (p=1.633e-58)"
SS 05,"0.760 [0.495, 0.953] (p=0.205)","0.793 [0.568, 0.957] (p=0.384)","11.000 [10.000, 11.000] (p=9.605e-08)","0.750 [0.667, 0.900] (p=3.408e-60)"
SS 08,"0.800 [0.582, 0.976] (p=0.093)","0.843 [0.623, 0.978] (p=0.187)","8.000 [7.000, 8.000] (p=2.489e-05)","0.764 [0.667, 0.875] (p=1.586e-60)"
Lasso,"0.590 [0.312, 0.857] (p=0.391)","0.665 [0.415, 0.910] (p=0.311)","8.500 [4.000, 11.000] (p=6.150e-04)","0.500 [0.300, 0.661] (p=1.015e-31)"
Lasso 1SE,"0.570 [0.252, 0.833] (p=0.379)","0.657 [0.377, 0.909] (p=0.285)","8.500 [3.750, 11.000] (p=1.106e-03)","0.485 [0.273, 0.661] (p=4.481e-29)"
ElasticNet,"0.640 [0.369, 0.879] (p=0.488)","0.682 [0.405, 0.927] (p=0.346)","11.000 [5.750, 15.000] (p=8.996e-06)","0.528 [0.364, 0.688] (p=1.455e-38)"
