,Fold selected features,Fold nb of features
Fold 0,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 1,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 2,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 3,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 4,"['STAT3', 'NFkB', 'Frequency']",3
Fold 5,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 6,"['p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 7,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 8,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 9,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 10,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 11,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 12,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 13,"['p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 14,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 15,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 16,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 17,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 18,"['p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 19,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 20,"['p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 21,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 22,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 23,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 24,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 25,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 26,"['p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 27,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 28,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 29,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 30,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 31,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 32,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 33,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 34,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",5
Fold 35,"['STAT3', 'NFkB', 'Frequency']",3
