,Spearman corr,pvalue
MAPKAPK2,-0.43661267804614956,0.054262180056749224
Frequency,0.2427907914667536,0.3023454554274212
CREB,-0.22544859207627121,0.3392245168854384
STAT5,-0.17342199390482396,0.4646587776970642
NFkB,-0.16125510929230488,0.4970198501291355
S6,-0.1213953957333768,0.6101689948464966
p38,-0.0693687975619296,0.7713562200019073
STAT3,-0.052026598171447204,0.827557337051562
IkB,0.0,1.0
ERK,0.0,1.0
STAT6,0.0,1.0
STAT1,,
