,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,[],0
Fold 2,[],0
Fold 3,[],0
Fold 4,[],0
Fold 5,[],0
Fold 6,[],0
Fold 7,[],0
Fold 8,"['Bcells_150Nd_STAT5_IL246', 'Bcells_154Sm_STAT3_IL246', 'Bcells_155Gd_S6_unstim', 'CD4negCD8negTcells_154Sm_STAT3_IL246', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4negCD8negTcells_168Er_STAT6_unstim', 'CD4Teff_154Sm_STAT3_IL246', 'CD4Tnaive_154Sm_STAT3_unstim', 'CD56hiCD16negNK_149Sm_CREB_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_166Er_NFkB_IL246', 'CD56hiCD16negNK_166Er_NFkB_LPS', 'CD56loCD16posNK_154Sm_STAT3_IL246', 'CD8Tcm_150Nd_STAT5_IL246', 'CD8Tcm_154Sm_STAT3_IL246', 'CD8Teff_150Nd_STAT5_IFNa', 'CD8Tem_154Sm_STAT3_IL246', 'cMCs_167Er_ERK_LPS', 'Granulocytes_150Nd_STAT5_IFNa', 'Granulocytes_150Nd_STAT5_IL246', 'Granulocytes_153Eu_STAT1_IFNa', 'Granulocytes_154Sm_STAT3_GMCSF', 'Granulocytes_159Tb_MAPKAPK2_GMCSF', 'MDSCs_149Sm_CREB_GMCSF', 'MDSCs_154Sm_STAT3_GMCSF', 'MDSCs_155Gd_S6_GMCSF', 'MDSCs_155Gd_S6_LPS', 'ncMCs_154Sm_STAT3_unstim', 'ncMCs_167Er_ERK_LPS', 'NKT_150Nd_STAT5_IFNa', 'NKT_166Er_NFkB_unstim', 'NKT_168Er_STAT6_unstim', 'pDCs_150Nd_STAT5_GMCSF', 'pDCs_150Nd_STAT5_IL246', 'pDCs_150Nd_STAT5_unstim', 'pDCs_154Sm_STAT3_GMCSF', 'pDCs_155Gd_S6_IFNa', 'pDCs_155Gd_S6_IL246', 'pDCs_159Tb_MAPKAPK2_GMCSF', 'pDCs_168Er_STAT6_GMCSF', 'EGA']",41
Fold 9,[],0
Fold 10,[],0
Fold 11,[],0
Fold 12,[],0
Fold 13,"['Bcells_150Nd_STAT5_IL246', 'Bcells_154Sm_STAT3_IL246', 'Bcells_155Gd_S6_unstim', 'CD4negCD8negTcells_154Sm_STAT3_IL246', 'CD4negCD8negTcells_166Er_NFkB_unstim', 'CD4negCD8negTcells_168Er_STAT6_IFNa', 'CD4negCD8negTcells_168Er_STAT6_unstim', 'CD4Teff_153Eu_STAT1_IL246', 'CD4Teff_154Sm_STAT3_IL246', 'CD4Teff_166Er_NFkB_unstim', 'CD4Tem_154Sm_STAT3_IL246', 'CD4Tnaive_150Nd_STAT5_IL246', 'CD56hiCD16negNK_149Sm_CREB_IL246', 'CD56hiCD16negNK_150Nd_STAT5_IL246', 'CD56hiCD16negNK_154Sm_STAT3_IL246', 'CD56hiCD16negNK_159Tb_MAPKAPK2_IL246', 'CD56hiCD16negNK_166Er_NFkB_IL246', 'CD56hiCD16negNK_166Er_NFkB_LPS', 'CD56hiCD16negNK_166Er_NFkB_unstim', 'CD56hiCD16negNK_168Er_STAT6_IFNa', 'CD56loCD16posNK_154Sm_STAT3_IL246', 'CD8Tcm_150Nd_STAT5_IL246', 'CD8Tcm_154Sm_STAT3_IL246', 'CD8Teff_150Nd_STAT5_IFNa', 'CD8Tem_166Er_NFkB_unstim', 'CD8Tnaive_150Nd_STAT5_IL246', 'CD8Tnaive_150Nd_STAT5_unstim', 'cMCs_167Er_ERK_GMCSF', 'cMCs_167Er_ERK_LPS', 'Granulocytes_150Nd_STAT5_GMCSF', 'Granulocytes_150Nd_STAT5_IFNa', 'Granulocytes_150Nd_STAT5_IL246', 'Granulocytes_153Eu_STAT1_IFNa', 'Granulocytes_154Sm_STAT3_GMCSF', 'Granulocytes_154Sm_STAT3_IL246', 'Granulocytes_155Gd_S6_LPS', 'Granulocytes_156Gd_IkB_unstim', 'Granulocytes_159Tb_MAPKAPK2_GMCSF', 'mDCs_154Sm_STAT3_unstim', 'MDSCs_149Sm_CREB_GMCSF', 'MDSCs_154Sm_STAT3_GMCSF', 'MDSCs_155Gd_S6_IFNa', 'MDSCs_159Tb_MAPKAPK2_GMCSF', 'ncMCs_154Sm_STAT3_IL246', 'ncMCs_154Sm_STAT3_unstim', 'ncMCs_155Gd_S6_unstim', 'ncMCs_167Er_ERK_LPS', 'ncMCs_168Er_STAT6_IFNa', 'NKT_150Nd_STAT5_IFNa', 'NKT_154Sm_STAT3_IL246', 'NKT_166Er_NFkB_unstim', 'NKT_168Er_STAT6_unstim', 'pDCs_150Nd_STAT5_GMCSF', 'pDCs_150Nd_STAT5_IL246', 'pDCs_150Nd_STAT5_unstim', 'pDCs_153Eu_STAT1_IFNa', 'pDCs_154Sm_STAT3_GMCSF', 'pDCs_155Gd_S6_GMCSF', 'pDCs_155Gd_S6_IFNa', 'pDCs_155Gd_S6_IL246', 'pDCs_159Tb_MAPKAPK2_GMCSF', 'pDCs_159Tb_MAPKAPK2_IFNa', 'pDCs_167Er_ERK_GMCSF', 'EGA']",64
Fold 14,"['CD56hiCD16negNK_159Tb_MAPKAPK2_IL246', 'NKT_168Er_STAT6_unstim', 'EGA']",3
Fold 15,[],0
Fold 16,[],0
Fold 17,[],0
