,Max Proba
CD4Tnaive_Frequency,0.588
CD62LnAgedNeutrophils_S6,0.563
CD4Trm_S6,0.43
CCR2nncMC_S6,0.395
CCR2pcMC_Frequency,0.386
mDC_S6,0.375
CD62LpImmatureNeutrophils_S6,0.368
intMC_S6,0.364
CCR2pcMC_S6,0.346
CD62LpImmatureNeutrophils_Frequency,0.345
MDSC_S6,0.341
gdTcells_Frequency,0.323
pDC_S6,0.297
CCR2nncMC_Frequency,0.285
Tregnaive_STAT5,0.281
pDC_STAT5,0.269
Bcells_Frequency,0.265
Tregmem_STAT5,0.262
Th1naive_S6,0.251
CD4Trm_Frequency,0.249
Th1naive_ERK,0.237
pDC_MAPKAPK2,0.216
CD4Trm_STAT5,0.209
CCR2nncMC_MAPKAPK2,0.209
CD8Tnaive_Frequency,0.208
Th1mem_STAT6,0.203
CD62LnAgedNeutrophils_MAPKAPK2,0.201
CCR2nncMC_CREB,0.197
CCR2nncMC_NFkB,0.197
Tregnaive_S6,0.196
Th1mem_ERK,0.192
CD4Trm_STAT6,0.192
CD61pCD41pPLT_STAT3,0.191
Th1naive_NFkB,0.191
gdTcells_IkB,0.19
Tregnaive_STAT6,0.186
CD62LnAgedNeutrophils_p38,0.185
CD4Tcm_Frequency,0.183
CD41hiCD61hiPLT_p38,0.178
CD56brightCD16nNKcells_Frequency,0.17
mDC_IkB,0.168
Tregmem_Frequency,0.166
mDC_Frequency,0.164
CD61pCD41pPLT_CREB,0.157
CD4Trm_NFkB,0.156
Tregnaive_IkB,0.149
CD62LnAgedNeutrophils_Frequency,0.134
NKT_Frequency,0.121
CD62LpImmatureNeutrophils_CREB,0.12
intMC_Frequency,0.115
CD8Tnaive_STAT5,0.114
CD62LpImmatureNeutrophils_IkB,0.112
pDC_STAT3,0.107
CD8Tcm_STAT3,0.106
Th1naive_STAT6,0.102
NKT_STAT5,0.1
pDC_IkB,0.099
mDC_STAT3,0.099
Th1mem_STAT5,0.098
Tregnaive_ERK,0.092
Th1naive_STAT3,0.088
intMC_STAT3,0.087
CD62LnAgedNeutrophils_STAT3,0.083
Bcells_NFkB,0.079
NKT_IkB,0.079
CD61pCD41pPLT_S6,0.077
CD8Tnaive_IkB,0.076
CD62LnAgedNeutrophils_IkB,0.074
CCR2pcMC_NFkB,0.073
CD56brightCD16nNKcells_IkB,0.071
MDSC_STAT3,0.07
CCR2pcMC_STAT3,0.07
Tregnaive_NFkB,0.068
Th1naive_IkB,0.066
NKT_STAT6,0.065
CD62LnAgedNeutrophils_CREB,0.065
intMC_IkB,0.059
CD4Tcm_IkB,0.056
CD8Trm_Frequency,0.055
CD8Tcm_Frequency,0.054
CD56dimCD16pNKcells_Frequency,0.053
Th1naive_CREB,0.053
CD4Tnaive_STAT3,0.051
Th1mem_S6,0.047
gdTcells_NFkB,0.047
pDC_CREB,0.047
MDSC_Frequency,0.045
CD4Tem_STAT6,0.043
Th1naive_MAPKAPK2,0.043
CD56dimCD16pNKcells_CREB,0.043
CD4Trm_IkB,0.041
intMC_CREB,0.037
Th1mem_IkB,0.037
CD4Tem_Frequency,0.033
CD8Tem_Frequency,0.033
CD4Tem_NFkB,0.031
MDSC_IkB,0.031
CCR2nncMC_IkB,0.031
CD4Tcm_STAT3,0.031
gdTcells_CREB,0.03
CD61pCD41pPLT_IkB,0.029
CCR2pcMC_CREB,0.029
CD4Tem_IkB,0.029
mDC_CREB,0.029
Th1mem_CREB,0.028
CCR2pcMC_IkB,0.026
NKT_NFkB,0.026
pDC_NFkB,0.026
gdTcells_STAT6,0.025
Th1mem_NFkB,0.025
CD8Tcm_STAT5,0.024
CD4Tnaive_STAT5,0.024
CD61pCD41pPLT_NFkB,0.023
CD4Tnaive_NFkB,0.022
CD4Trm_STAT3,0.018
CD62LpImmatureNeutrophils_STAT3,0.017
CD8Tnaive_STAT3,0.017
Th1naive_STAT5,0.017
MDSC_CREB,0.016
CD4Tcm_NFkB,0.015
CD56brightCD16nNKcells_NFkB,0.015
CCR2nncMC_STAT3,0.015
CD4Tnaive_IkB,0.014
CD8Tnaive_NFkB,0.014
CD4Tcm_STAT5,0.012
CD4Tem_STAT5,0.012
CD8Trm_NFkB,0.011
CD56dimCD16pNKcells_NFkB,0.01
CD8Tem_NFkB,0.009
Tregnaive_STAT3,0.009
intMC_NFkB,0.008
CD8Tcm_NFkB,0.008
Tregmem_STAT3,0.007
Th1mem_STAT3,0.004
CD4Tem_STAT3,0.004
Tregmem_NFkB,0.003
