,Fold selected features,Fold nb of features
Fold 32,"['CCL20', 'CRTAC1', 'LGALS1', 'MZB1', 'NDRG1', 'TFPI2']",6
Fold 33,"['CXCL8', 'DSG4', 'FOSB', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'SIGLEC7']",8
Fold 34,"['CRTAC1', 'MZB1']",2
Fold 35,"['CCL20', 'CCL7', 'CES2', 'CRTAC1', 'CXCL13', 'CXCL8', 'ERBB3', 'FBP1', 'FCRLB', 'FGF21', 'FOSB', 'GRN', 'LGALS1', 'MDGA1', 'MDK', 'MSLN', 'MZB1', 'NOMO1', 'PON3', 'TFPI2', 'TNFRSF8']",21
Fold 36,"['CCL20', 'CRTAC1', 'CTSH', 'FBP1', 'MZB1', 'PON3']",6
Fold 37,"['BAIAP2', 'CCL20', 'CNTN5', 'CXCL8', 'DSG4', 'FCAR', 'LGALS1', 'MZB1', 'PLAUR', 'TIMP1', 'TNFRSF8']",11
Fold 38,"['CRTAC1', 'FBP1', 'FOSB', 'GZMA', 'MDGA1', 'MZB1', 'PON3', 'TNFRSF8']",8
Fold 39,"['CCL20', 'GNLY', 'MZB1']",3
Fold 40,"['CCL20', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'GNLY', 'LGALS1', 'MDGA1', 'MZB1', 'PON3']",10
Fold 41,"['ACP5', 'CCL20', 'CPA2', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'FOSB', 'LAIR2', 'MDGA1', 'MZB1', 'NOMO1', 'PCSK9', 'PDGFC', 'PON3', 'TNFRSF8']",16
Fold 42,"['CCL20', 'CNTN5', 'CRTAC1', 'FBP1', 'JUN', 'LGALS1', 'MDGA1', 'MZB1', 'PON3', 'S100A16']",10
Fold 43,"['ADGRG1', 'CCL15', 'CCL20', 'CCL7', 'CEACAM5', 'CES2', 'CNTN1', 'CRTAC1', 'CTSH', 'FBP1', 'FGF21', 'FOSB', 'GRN', 'HPGDS', 'KIR2DL3', 'KRT18', 'KRT19', 'LGALS1', 'LGALS9', 'MDGA1', 'MZB1', 'PON3', 'S100A16', 'SDC1', 'SRP14', 'TFPI2', 'THBS2']",27
Fold 44,"['BAIAP2', 'CALB2', 'CCL20', 'CPA2', 'CRTAC1', 'CTSH', 'DSG4', 'FABP4', 'FBP1', 'FOSB', 'IL2RA', 'LGALS1', 'LY96', 'MZB1', 'NDRG1', 'NOMO1', 'PDGFC', 'PON3', 'S100A16', 'SDC1', 'TMPRSS5', 'TNFRSF8']",22
Fold 45,"['CCL20', 'CRTAC1', 'MZB1', 'NOMO1', 'PON3', 'TFPI2']",6
Fold 46,"['CCL20', 'CRTAC1', 'MZB1', 'PON3']",4
Fold 47,"['BAIAP2', 'CCL20', 'CCL7', 'CNTN1', 'CNTN5', 'CRTAC1', 'CXCL13', 'CXCL8', 'FBP1', 'GRN', 'LGALS1', 'LGALS9', 'LY96', 'MDGA1', 'MZB1', 'NOMO1', 'TNFRSF8', 'XPNPEP2']",18
Fold 48,"['CTSH', 'DSG4', 'MDGA1', 'MZB1', 'SIGLEC9']",5
Fold 49,"['CCL20', 'CCL7', 'CEACAM5', 'CES2', 'CXCL8', 'DSG4', 'FOSB', 'GNLY', 'HPGDS', 'IL2RA', 'IL5RA', 'KIR2DL3', 'LGALS1', 'MDGA1', 'MSLN', 'MZB1', 'PON3', 'TNC', 'TNFRSF8']",19
Fold 50,"['CCL20', 'FOSB', 'MDGA1', 'MZB1', 'PON3', 'SIGLEC9', 'TMPRSS5', 'TNFRSF8']",8
Fold 51,"['BAIAP2', 'CCL20', 'CPA2', 'CTSH', 'CXCL8', 'DSG4', 'GGT1', 'IL2RA', 'MDGA1', 'MSLN', 'MZB1', 'PCSK9', 'PON3', 'SPINT1']",14
Fold 52,"['CCL15', 'CCL20', 'CRTAC1', 'CTSH', 'DSG4', 'FCAR', 'HPGDS', 'LGALS1', 'LGALS9', 'MDGA1', 'MZB1', 'TNFRSF11B']",12
Fold 53,"['CCL20', 'CPA2', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'FBP1', 'FOSB', 'JUN', 'LGALS1', 'MZB1', 'PON3', 'TNFRSF8']",13
Fold 54,"['FOSB', 'MZB1', 'TNC']",3
Fold 55,"['CCL20', 'CRTAC1', 'DSG4', 'LGALS1', 'MDGA1', 'MZB1']",6
Fold 56,"['AOC1', 'CAPG', 'CCL20', 'CES2', 'CTSH', 'CXCL8', 'DSG4', 'FBP1', 'FOSB', 'IL33', 'LGALS1', 'MDGA1', 'MZB1', 'PDGFC', 'S100A16', 'VWA1']",16
Fold 57,"['ADGRG2', 'AMBN', 'CPA2', 'CRTAC1', 'CTSH', 'GPA33', 'KIR2DL3', 'MZB1', 'NOMO1', 'PON3', 'SDC1', 'TNC', 'TNFRSF8']",13
Fold 58,"['CRTAC1', 'MZB1']",2
Fold 59,"['APOM', 'CA6', 'CCL20', 'CXCL8', 'DSG4', 'FBP1', 'FOSB', 'IL2RA', 'JUN', 'LGALS1', 'MDGA1', 'MZB1', 'PON3', 'S100A16', 'SPINT1', 'TNFRSF8']",16
Fold 60,"['CES2', 'CRTAC1', 'CTSH', 'FBP1', 'FOSB', 'GZMA', 'HLA-DRA', 'MDGA1', 'MUC13', 'MZB1', 'PCSK9', 'PON3', 'TNFRSF8']",13
Fold 61,"['CCL20', 'CES2', 'CPA2', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'HDGF', 'IL22RA1', 'KIR2DL3', 'KLRD1', 'LGALS1', 'LILRA5', 'LILRB1', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'TFPI2']",19
Fold 62,"['CPA2', 'CRTAC1', 'MZB1']",3
Fold 63,"['ANGPTL2', 'CCL20', 'CRTAC1', 'CXCL8', 'DSG4', 'FCAR', 'FOSB', 'GDF15', 'HPGDS', 'JUN', 'KIR2DL3', 'LGALS1', 'MZB1', 'PON3', 'TNFRSF8']",15
Fold 64,"['BAIAP2', 'CCL15', 'CCL20', 'DSG4', 'IL5RA', 'LY96', 'MDGA1', 'MZB1', 'PON3', 'S100A16']",10
Fold 65,"['CAPG', 'CTSH', 'FBP1', 'FOSB', 'HPGDS', 'MDGA1']",6
Fold 66,"['BAIAP2', 'CRTAC1', 'CTSH', 'LGALS1', 'MDGA1', 'MZB1', 'PON3', 'PRSS8']",8
Fold 67,"['CCL20', 'CCL7', 'CNTN1', 'CRTAC1', 'CTSH', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'S100A16', 'SDC1', 'TFPI2']",12
Fold 68,"['ANGPTL2', 'AOC1', 'CA6', 'CNTN5', 'COL9A1', 'CRTAC1', 'CXCL8', 'DSG4', 'FCAR', 'GDF15', 'LGALS1', 'LGALS9', 'LILRB1', 'LY9', 'MDGA1', 'MZB1', 'NOMO1', 'PLAUR', 'PON3', 'TNFRSF8', 'VWF']",21
Fold 69,"['CCL20', 'CRTAC1', 'JUN', 'MZB1', 'NDRG1', 'PDGFC', 'TNFRSF8']",7
Fold 70,"['CNTN5', 'DSG4', 'MDGA1', 'MZB1', 'PON3', 'S100A16']",6
Fold 71,"['C4BPB', 'CAPG', 'CCL20', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'FOSB', 'JUN', 'LGALS1', 'LGALS9', 'LTA4H', 'MDGA1', 'MSLN', 'MZB1', 'NINJ1', 'PLAUR', 'SIGLEC9', 'SPINT1', 'TNFRSF8']",20
Fold 72,"['CCL20', 'CRTAC1', 'LGALS1', 'MDGA1', 'MZB1', 'TNFRSF8']",6
Fold 73,"['CCL20', 'MZB1', 'NDRG1']",3
Fold 74,"['CRTAC1', 'HLA-DRA', 'MDGA1', 'MZB1', 'PON3']",5
Fold 75,"['CCL20', 'CHI3L1', 'CRTAC1', 'CXCL8', 'DSG4', 'FOSB', 'MZB1', 'PON3']",8
Fold 76,"['CCL20', 'CES2', 'FABP4', 'FBP1', 'LGALS1', 'LILRA5', 'MDGA1', 'MUC13', 'MZB1', 'PDGFC', 'PON3', 'SIGLEC9']",12
Fold 77,"['CCL20', 'CRTAC1', 'LGALS1', 'MZB1', 'NOMO1', 'TFPI2', 'VWA1']",7
Fold 78,"['CCL15', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'FBP1', 'HPGDS', 'MDGA1', 'MSLN', 'MZB1', 'NPY', 'SDC1', 'TNFRSF8']",13
Fold 79,"['ADGRG2', 'C4BPB', 'CCL20', 'CLSPN', 'CRTAC1', 'DSG4', 'FOSB', 'HDGF', 'JUN', 'KIR2DL3', 'LGALS1', 'LRRC25', 'MARCO', 'MDGA1', 'MZB1', 'NDRG1', 'PON3', 'SSB', 'TFPI2', 'TNFRSF8']",20
Fold 80,"['CCL20', 'CES2', 'FOSB', 'MDGA1', 'MZB1', 'NOMO1']",6
Fold 81,"['CTSH', 'DSG4', 'LGALS1', 'MZB1']",4
Fold 82,"['CRTAC1', 'PON3']",2
Fold 83,"['CCL20', 'CRTAC1', 'FOSB', 'LGALS1', 'MDGA1', 'MZB1', 'PON3', 'TFPI2', 'TNC', 'TNFRSF8']",10
Fold 84,"['CAPG', 'CCL20', 'CRTAC1', 'FBP1', 'HLA-DRA', 'IL16', 'MZB1']",7
Fold 85,"['DSG4', 'MDGA1', 'MZB1', 'PON3']",4
Fold 86,"['CCL20', 'MZB1', 'NDRG1']",3
Fold 87,"['CA6', 'CCL20', 'CPA2', 'CRTAC1', 'CTSH', 'CXCL8', 'DSG4', 'FBP1', 'FOSB', 'JUN', 'LTBP3', 'MDGA1', 'MZB1', 'NPY', 'PON3', 'VWA1', 'VWF']",17
Fold 88,"['CCL20', 'CCL7', 'CRTAC1', 'CXCL8', 'LGALS1', 'MZB1', 'TFPI2']",7
Fold 89,"['CCL15', 'CCL20', 'CHI3L1', 'CRTAC1', 'CTSH', 'HPGDS', 'KIR2DL3', 'MDGA1', 'MZB1', 'PON3', 'TNFRSF8']",11
Fold 90,"['CCL20', 'FOSB', 'LGALS1', 'MDGA1', 'MZB1', 'PON3']",6
Fold 91,"['CCL20', 'DSG4', 'MZB1', 'PON3']",4
Fold 92,"['CCL15', 'CPA2', 'CRTAC1', 'CTSH', 'FBP1', 'IL2RA', 'LGALS1', 'LY96', 'MDGA1', 'MSLN', 'MZB1', 'NINJ1', 'TNFRSF8']",13
Fold 93,"['CXCL8', 'LGALS1', 'MZB1', 'NOMO1', 'PON3']",5
Fold 94,"['CCL20', 'CRTAC1', 'MZB1']",3
Fold 95,"['CCL20', 'CCL7', 'CD164', 'CES2', 'CRTAC1', 'CXCL8', 'DLL1', 'FGF21', 'JUN', 'LGALS1', 'MDGA1', 'MZB1', 'NOMO1', 'PON3', 'STC1', 'TFPI2']",16
Fold 96,"['CCL20', 'CRTAC1', 'FOSB', 'LGALS1', 'MZB1', 'PDGFC', 'SSB', 'TNFRSF8']",8
Fold 97,"['ANGPTL2', 'CCL20', 'CNTN1', 'CPA2', 'CRTAC1', 'CTSH', 'DSG4', 'FCAR', 'JUN', 'KIR2DL3', 'LGALS1', 'MZB1', 'PON3', 'SPINT1', 'TNFRSF8']",15
Fold 98,"['ACP5', 'ANGPTL2', 'CA6', 'CCL15', 'CCL20', 'CHI3L1', 'CLEC11A', 'CRTAC1', 'CTSH', 'CTSL', 'DSG4', 'FBP1', 'FOSB', 'GDF15', 'IL5RA', 'KLRD1', 'LGALS1', 'LILRB1', 'MZB1', 'NOMO1', 'NRP2', 'NTRK3', 'PON3', 'PTS', 'S100A16', 'TFPI2', 'TNFRSF8', 'VWA1', 'VWF']",29
Fold 99,"['DSG4', 'MDGA1', 'MZB1', 'PON3']",4
