,Fold selected features,Fold nb of features
Fold 0,"['STAT3', 'S6', 'Frequency']",3
Fold 1,"['STAT3', 'S6', 'Frequency']",3
Fold 2,"['S6', 'Frequency']",2
Fold 3,"['S6', 'Frequency']",2
Fold 4,"['STAT3', 'S6', 'Frequency']",3
Fold 5,"['STAT3', 'S6', 'Frequency']",3
Fold 6,"['S6', 'Frequency']",2
Fold 7,"['S6', 'Frequency']",2
Fold 8,"['STAT3', 'S6', 'Frequency']",3
Fold 9,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 10,"['S6', 'Frequency']",2
Fold 11,"['STAT3', 'S6', 'Frequency']",3
Fold 12,"['S6', 'Frequency']",2
Fold 13,"['STAT3', 'S6', 'Frequency']",3
Fold 14,"['STAT3', 'S6', 'Frequency']",3
Fold 15,"['S6', 'Frequency']",2
Fold 16,"['STAT3', 'S6', 'Frequency']",3
Fold 17,"['S6', 'Frequency']",2
Fold 18,['S6'],1
Fold 19,"['STAT3', 'S6']",2
Fold 20,"['STAT3', 'S6', 'Frequency']",3
Fold 21,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 22,"['S6', 'Frequency']",2
Fold 23,"['STAT3', 'S6', 'Frequency']",3
Fold 24,"['STAT3', 'S6', 'Frequency']",3
Fold 25,"['S6', 'Frequency']",2
Fold 26,['S6'],1
Fold 27,"['STAT3', 'S6', 'Frequency']",3
Fold 28,"['S6', 'Frequency']",2
Fold 29,"['STAT3', 'S6']",2
Fold 30,"['STAT3', 'S6', 'Frequency']",3
Fold 31,"['S6', 'Frequency']",2
Fold 32,"['S6', 'Frequency']",2
Fold 33,"['S6', 'Frequency']",2
Fold 34,"['STAT3', 'S6', 'Frequency']",3
Fold 35,"['STAT3', 'S6', 'Frequency']",3
Fold 36,"['STAT3', 'S6', 'Frequency']",3
Fold 37,"['S6', 'Frequency']",2
Fold 38,"['STAT3', 'S6', 'Frequency']",3
Fold 39,"['S6', 'Frequency']",2
Fold 40,"['S6', 'Frequency']",2
Fold 41,"['STAT3', 'S6', 'Frequency']",3
Fold 42,"['STAT3', 'S6', 'Frequency']",3
Fold 43,"['STAT3', 'S6', 'Frequency']",3
Fold 44,"['STAT3', 'S6', 'Frequency']",3
Fold 45,"['STAT3', 'S6', 'Frequency']",3
Fold 46,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 47,"['S6', 'Frequency']",2
Fold 48,"['STAT3', 'S6', 'Frequency']",3
Fold 49,['S6'],1
Fold 50,"['S6', 'Frequency']",2
Fold 51,"['S6', 'Frequency']",2
Fold 52,"['S6', 'Frequency']",2
Fold 53,"['S6', 'Frequency']",2
Fold 54,"['S6', 'Frequency']",2
Fold 55,"['STAT3', 'S6', 'Frequency']",3
Fold 56,"['S6', 'Frequency']",2
Fold 57,"['STAT3', 'S6', 'Frequency']",3
Fold 58,"['STAT3', 'S6']",2
Fold 59,"['STAT3', 'S6', 'Frequency']",3
Fold 60,"['STAT3', 'S6', 'Frequency']",3
Fold 61,"['STAT3', 'S6', 'Frequency']",3
Fold 62,"['STAT3', 'S6']",2
Fold 63,"['STAT3', 'S6', 'Frequency']",3
Fold 64,"['STAT3', 'S6', 'Frequency']",3
Fold 65,"['S6', 'Frequency']",2
Fold 66,"['STAT3', 'S6', 'Frequency']",3
Fold 67,"['S6', 'Frequency']",2
Fold 68,"['S6', 'Frequency']",2
Fold 69,"['S6', 'Frequency']",2
Fold 70,"['STAT3', 'S6', 'Frequency']",3
Fold 71,"['STAT3', 'S6', 'Frequency']",3
Fold 72,"['S6', 'Frequency']",2
Fold 73,"['STAT3', 'S6', 'Frequency']",3
Fold 74,"['S6', 'Frequency']",2
Fold 75,"['S6', 'Frequency']",2
Fold 76,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 77,"['S6', 'Frequency']",2
Fold 78,"['STAT3', 'S6', 'Frequency']",3
Fold 79,['S6'],1
Fold 80,"['STAT3', 'S6', 'Frequency']",3
Fold 81,"['STAT3', 'S6', 'Frequency']",3
Fold 82,"['S6', 'Frequency']",2
Fold 83,"['STAT3', 'S6', 'Frequency']",3
Fold 84,"['STAT3', 'S6', 'Frequency']",3
Fold 85,"['S6', 'Frequency']",2
Fold 86,"['S6', 'Frequency']",2
Fold 87,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 88,"['S6', 'Frequency']",2
Fold 89,"['STAT3', 'S6', 'Frequency']",3
Fold 90,"['STAT3', 'S6', 'Frequency']",3
Fold 91,"['STAT3', 'S6', 'Frequency']",3
Fold 92,"['S6', 'Frequency']",2
Fold 93,"['STAT3', 'S6']",2
Fold 94,"['STAT3', 'S6', 'Frequency']",3
Fold 95,"['STAT3', 'S6', 'Frequency']",3
Fold 96,['S6'],1
Fold 97,"['S6', 'Frequency']",2
Fold 98,"['S6', 'Frequency']",2
Fold 99,"['S6', 'Frequency']",2
Fold 100,"['S6', 'Frequency']",2
Fold 101,"['S6', 'Frequency']",2
Fold 102,"['STAT3', 'S6', 'Frequency']",3
Fold 103,"['STAT3', 'S6', 'Frequency']",3
Fold 104,"['S6', 'Frequency']",2
Fold 105,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 106,"['S6', 'Frequency']",2
Fold 107,"['S6', 'Frequency']",2
Fold 108,"['S6', 'Frequency']",2
Fold 109,"['STAT3', 'S6', 'Frequency']",3
Fold 110,"['STAT3', 'S6', 'Frequency']",3
Fold 111,"['STAT3', 'S6', 'Frequency']",3
Fold 112,"['S6', 'Frequency']",2
Fold 113,"['STAT3', 'S6', 'Frequency']",3
Fold 114,"['STAT3', 'S6', 'Frequency']",3
Fold 115,"['STAT3', 'S6', 'Frequency']",3
Fold 116,"['STAT3', 'S6']",2
Fold 117,"['STAT3', 'S6', 'Frequency']",3
Fold 118,"['S6', 'Frequency']",2
Fold 119,['S6'],1
Fold 120,"['S6', 'Frequency']",2
Fold 121,"['S6', 'Frequency']",2
Fold 122,"['S6', 'Frequency']",2
Fold 123,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 124,"['S6', 'Frequency']",2
Fold 125,"['STAT3', 'S6', 'Frequency']",3
Fold 126,"['S6', 'Frequency']",2
Fold 127,"['STAT3', 'S6', 'Frequency']",3
Fold 128,"['STAT3', 'S6', 'Frequency']",3
Fold 129,"['S6', 'Frequency']",2
Fold 130,['S6'],1
Fold 131,"['STAT3', 'S6', 'Frequency']",3
Fold 132,"['STAT3', 'S6', 'Frequency']",3
Fold 133,"['S6', 'Frequency']",2
Fold 134,"['S6', 'Frequency']",2
Fold 135,"['STAT3', 'S6', 'Frequency']",3
Fold 136,"['STAT3', 'S6', 'Frequency']",3
Fold 137,"['STAT3', 'S6', 'Frequency']",3
Fold 138,"['STAT3', 'S6', 'Frequency']",3
Fold 139,"['STAT3', 'S6']",2
Fold 140,"['STAT3', 'S6', 'Frequency']",3
Fold 141,"['STAT3', 'S6', 'Frequency']",3
Fold 142,"['S6', 'Frequency']",2
Fold 143,"['STAT3', 'S6', 'Frequency']",3
Fold 144,"['S6', 'Frequency']",2
Fold 145,"['S6', 'Frequency']",2
Fold 146,"['STAT3', 'S6', 'Frequency']",3
Fold 147,"['S6', 'Frequency']",2
Fold 148,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 149,"['STAT3', 'S6', 'Frequency']",3
Fold 150,"['S6', 'Frequency']",2
Fold 151,"['S6', 'Frequency']",2
Fold 152,"['STAT3', 'S6']",2
Fold 153,"['S6', 'Frequency']",2
Fold 154,"['STAT3', 'S6', 'Frequency']",3
Fold 155,"['STAT3', 'S6', 'Frequency']",3
Fold 156,"['STAT3', 'S6', 'Frequency']",3
Fold 157,"['S6', 'Frequency']",2
Fold 158,['S6'],1
Fold 159,"['STAT3', 'S6', 'Frequency']",3
Fold 160,"['STAT3', 'S6', 'Frequency']",3
Fold 161,"['S6', 'Frequency']",2
Fold 162,"['STAT3', 'S6', 'Frequency']",3
Fold 163,"['S6', 'Frequency']",2
Fold 164,"['STAT3', 'S6', 'Frequency']",3
Fold 165,"['S6', 'Frequency']",2
Fold 166,"['STAT3', 'S6', 'Frequency']",3
Fold 167,"['STAT3', 'S6', 'Frequency']",3
Fold 168,"['S6', 'Frequency']",2
Fold 169,"['STAT3', 'S6', 'Frequency']",3
Fold 170,"['STAT3', 'S6', 'Frequency']",3
Fold 171,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 172,"['STAT3', 'S6', 'Frequency']",3
Fold 173,"['S6', 'Frequency']",2
Fold 174,"['S6', 'Frequency']",2
Fold 175,"['STAT3', 'S6', 'Frequency']",3
Fold 176,"['S6', 'Frequency']",2
Fold 177,['S6'],1
Fold 178,"['S6', 'Frequency']",2
Fold 179,"['STAT3', 'S6']",2
Fold 180,"['STAT3', 'S6', 'Frequency']",3
Fold 181,"['S6', 'Frequency']",2
Fold 182,"['S6', 'Frequency']",2
Fold 183,"['S6', 'Frequency']",2
Fold 184,"['STAT3', 'S6', 'Frequency']",3
Fold 185,"['STAT3', 'S6', 'Frequency']",3
Fold 186,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 187,"['STAT3', 'S6', 'Frequency']",3
Fold 188,"['STAT3', 'S6', 'Frequency']",3
Fold 189,"['S6', 'Frequency']",2
Fold 190,"['S6', 'Frequency']",2
Fold 191,"['STAT3', 'S6', 'Frequency']",3
Fold 192,"['STAT3', 'S6', 'Frequency']",3
Fold 193,['S6'],1
Fold 194,"['STAT3', 'S6', 'Frequency']",3
Fold 195,"['S6', 'Frequency']",2
Fold 196,"['STAT3', 'S6']",2
Fold 197,"['S6', 'Frequency']",2
Fold 198,"['STAT3', 'S6', 'Frequency']",3
Fold 199,"['S6', 'Frequency']",2
