,Max Proba
artificial.30,0.854
artificial.11,0.83
artificial.2,0.769
artificial.21,0.714
artificial.17,0.706
artificial.29,0.679
artificial.39,0.677
artificial.27,0.669
artificial.23,0.667
artificial.8,0.667
artificial.10,0.611
artificial.1,0.604
artificial.14,0.577
artificial.31,0.53
artificial.34,0.52
artificial.13,0.507
artificial.33,0.481
artificial.24,0.399
artificial.18,0.355
artificial.16,0.351
artificial.25,0.328
artificial.36,0.301
artificial.37,0.249
artificial.7,0.244
artificial.19,0.234
artificial.35,0.226
artificial.28,0.224
artificial.5,0.205
artificial.4,0.204
artificial.3,0.174
artificial.32,0.157
artificial.12,0.154
artificial.9,0.137
artificial.26,0.13
artificial.38,0.127
artificial.6,0.125
artificial.15,0.099
artificial.20,0.082
artificial.22,0.053
