,Fold selected features,Fold nb of features
Fold 0,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'gdTcells_Frequency', 'Th1naive_S6', 'Tregmem_Frequency']",5
Fold 1,"['CD41hiCD61hiPLT_p38', 'CD62LpImmatureNeutrophils_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'Th1naive_IkB']",5
Fold 2,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tcm_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Th1naive_p38', 'Tregmem_Frequency']",8
Fold 3,[],0
Fold 4,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'mDC_Frequency', 'Th1naive_p38', 'Tregnaive_STAT3']",8
Fold 5,"['CD41hiCD61hiPLT_p38', 'intMC_Frequency', 'Tregmem_Frequency']",3
Fold 6,[],0
Fold 7,"['CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_Frequency', 'CD4Tem_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'Th1naive_p38', 'Th1naive_IkB', 'Tregmem_Frequency']",12
Fold 8,[],0
Fold 9,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'Th1naive_p38', 'Th1naive_IkB']",7
Fold 10,[],0
Fold 11,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'Th1naive_CREB']",4
Fold 12,['Th1naive_IkB'],1
Fold 13,[],0
Fold 14,['Th1naive_CREB'],1
Fold 15,"['CD41hiCD61hiPLT_p38', 'CD4Tem_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'Th1naive_p38', 'Th1naive_IkB']",6
Fold 16,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tem_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'Th1naive_CREB', 'Tregmem_Frequency']",8
Fold 17,"['CD41hiCD61hiPLT_p38', 'CD8Tem_Frequency', 'mDC_Frequency', 'Th1naive_CREB', 'Tregmem_Frequency']",5
Fold 18,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'Th1naive_IkB']",4
Fold 19,[],0
