,Fold selected features,Fold nb of features
Fold 0,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_CD56brightCD16negNK_166Er_NFkB', 'unstim_CD8Tnaive_154Sm_STAT3', 'unstim_cMC_166Er_NFkB', 'unstim_CXCR4neutro_155Gd_S6', 'unstim_Granulocytes_155Gd_S6', 'unstim_MDSC_166Er_NFkB', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_151Eu_p38', 'unstim_Th1naive_153Eu_STAT1', 'unstim_Th1naive_166Er_NFkB', 'unstim_Bcells_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_CXCR4neutro_Frequency', 'unstim_NK_Frequency', 'unstim_Th17_Frequency', 'unstim_Th2_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4T_150Nd_STAT5', 'IL246_CD4Trm_167Er_ERK', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CD56brightCD16negNK_167Er_ERK', 'IL246_CD8T_154Sm_STAT3', 'IL246_CD8Tcm_150Nd_STAT5', 'IL246_CD8Tnaive_167Er_ERK', 'IL246_DC_150Nd_STAT5', 'IL246_DC_155Gd_S6', 'IL246_DC_166Er_NFkB', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_intMC_150Nd_STAT5', 'IL246_mDC_166Er_NFkB', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Treg_154Sm_STAT3', 'IL246_Treg_166Er_NFkB', 'IL246_Tregmem_166Er_NFkB', 'IL246_Tregnaive_150Nd_STAT5', 'TNF_CD56dimCD16posNK_164Dy_IkB', 'TNF_CXCR4neutro_155Gd_S6', 'TNF_CXCR4neutro_159Tb_MAPKAPK2', 'TNF_CXCR4neutro_164Dy_IkB', 'TNF_DC_164Dy_IkB', 'TNF_gdT_149Sm_CREB', 'TNF_gdT_164Dy_IkB', 'TNF_Granulocytes_149Sm_CREB', 'TNF_Granulocytes_167Er_ERK', 'TNF_intMC_164Dy_IkB', 'TNF_mDC_164Dy_IkB', 'TNF_ncMC_167Er_ERK', 'TNF_NK_164Dy_IkB', 'TNF_pDC_164Dy_IkB', 'TNF_Th1_167Er_ERK', 'TNF_Th1mem_167Er_ERK', 'TNF_Tregnaive_159Tb_MAPKAPK2', 'LPS_DC_159Tb_MAPKAPK2', 'LPS_DC_167Er_ERK', 'LPS_pDC_164Dy_IkB', 'LPS_Tregmem_159Tb_MAPKAPK2', 'LPS_Tregnaive_155Gd_S6', 'VDR', 'CRYAA', 'STAT6', 'IL31', 'ATF6', 'SAMHD1', 'BLK', 'NHEJ1', 'MVK', 'MGA', 'ARL11', 'RFXAP', 'LDLR', 'TNFAIP3', 'HSPH1', 'WWOX', 'MTHFD2', 'PSMB4', 'CEBPA', 'TLR5', 'OGG1', 'ITGAV|ITGB3', 'CNTN3', 'BTN3A2', 'OASL', 'PROS1', 'C1QA|C1QB|C1QC', 'IL1R1', 'IL17RA', 'IL1B', 'CCL3', 'IGHM', 'FCGR1A', 'IFNA2', 'CXCL10', 'CSF2', 'TNFAIP6', 'TNFRSF12A', 'IL18', 'IFNL3', 'PIP', 'ADA2', 'APOC2', 'CD3G', 'B3GNT2', 'ALK', 'TNFSF10', 'CLEC4A', 'BATF3', 'IL32', 'HERPUD2', 'IRF6']",115
Fold 1,"['unstim_CD4Trm_Frequency', 'STAT6', 'ARL11', 'LDLR', 'WWOX', 'ALDOB', 'ITGAV|ITGB3', 'MCAM', 'CNTN3', 'CTNNA3', 'IL1B', 'CCL3', 'IGHM', 'AMN', 'FCRL3', 'PPIB', 'BIRC3', 'MSN', 'PDE4D', 'THSD1', 'IFNL3', 'CD3G', 'B3GNT2', 'ALK', 'FTCD']",25
Fold 2,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'NCF2', 'TENM3', 'SAMHD1', 'ARL11', 'UNC93B1', 'CTCF', 'OTC', 'GUSB', 'RNASET2', 'WWOX', 'DDIT4', 'MTHFD2', 'PSMB4', 'HRAS', 'RPSA', 'OGG1', 'MEOX1', 'ITGAV|ITGB3', 'MCAM', 'IL12A|EBI3', 'CNTN3', 'NPY', 'CREM', 'CTNNA3', 'PROS1', 'IL19', 'IL1B', 'CCL3', 'FASLG', 'IGHM', 'F7', 'C1R', 'FCGR1A', 'IFNA2', 'SERPINA1', 'KDR', 'CDKN1B', 'MAPK8', 'TF', 'RAN', 'CSF2', 'BIRC3', 'CD55', 'PDE4D', 'IL1RN', 'HPSE', 'ST3GAL1', 'IL18', 'IFNL3', 'ASAH1', 'EHMT2', 'PIP', 'ITGB6', 'CD3G', 'TBXAS1', 'ALK', 'ETNK1', 'TNFSF10', 'CLEC4A', 'FTCD', 'KITLG', 'HERPUD2', 'RAP2A', 'TOPBP1', 'IRF6']",67
Fold 3,"['unstim_CD8Tnaive_154Sm_STAT3', 'unstim_CD8Trm_164Dy_IkB', 'unstim_CXCR4neutro_159Tb_MAPKAPK2', 'unstim_gdT_166Er_NFkB', 'unstim_Granulocytes_149Sm_CREB', 'unstim_Granulocytes_155Gd_S6', 'unstim_Granulocytes_166Er_NFkB', 'unstim_intMC_155Gd_S6', 'unstim_MDSC_166Er_NFkB', 'unstim_NKT_168Er_pSTAT6', 'unstim_pDC_166Er_NFkB', 'unstim_Th17_150Nd_STAT5', 'unstim_Th1mem_150Nd_STAT5', 'unstim_Th1mem_164Dy_IkB', 'unstim_Th1mem_167Er_ERK', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_164Dy_IkB', 'unstim_Th2_150Nd_STAT5', 'unstim_Th2_168Er_pSTAT6', 'unstim_Baso_Frequency', 'unstim_Bcells_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_CD8Tem_Frequency', 'unstim_cMC_Frequency', 'unstim_gdT_Frequency', 'unstim_MDSC_Frequency', 'unstim_ncMC_Frequency', 'unstim_NK_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4Tem_150Nd_STAT5', 'IL246_CD8Tcm_166Er_NFkB', 'IL246_CD8Tnaive_154Sm_STAT3', 'IL246_DC_166Er_NFkB', 'IL246_DC_168Er_pSTAT6', 'IL246_gdT_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_166Er_NFkB', 'IL246_pDC_150Nd_STAT5', 'IL246_pDC_154Sm_STAT3', 'IL246_pDC_166Er_NFkB', 'IL246_Th17_150Nd_STAT5', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_159Tb_MAPKAPK2', 'IL246_Th1mem_167Er_ERK', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_159Tb_MAPKAPK2', 'IL246_Treg_154Sm_STAT3', 'IL246_Tregmem_154Sm_STAT3', 'TNF_Baso_164Dy_IkB', 'TNF_CD56brightCD16negNK_149Sm_CREB', 'TNF_CD56dimCD16posNK_164Dy_IkB', 'TNF_CXCR4neutro_155Gd_S6', 'TNF_CXCR4neutro_164Dy_IkB', 'TNF_DC_159Tb_MAPKAPK2', 'TNF_Granulocytes_167Er_ERK', 'TNF_intMC_159Tb_MAPKAPK2', 'TNF_MDSC_159Tb_MAPKAPK2', 'TNF_MDSC_167Er_ERK', 'TNF_ncMC_159Tb_MAPKAPK2', 'TNF_ncMC_167Er_ERK', 'TNF_NK_149Sm_CREB', 'TNF_NK_164Dy_IkB', 'TNF_pDC_155Gd_S6', 'TNF_Th1_149Sm_CREB', 'TNF_Th2_167Er_ERK', 'TNF_Tregnaive_149Sm_CREB', 'TNF_Tregnaive_164Dy_IkB', 'LPS_CD56brightCD16negNK_166Er_NFkB', 'LPS_CXCR4neutro_149Sm_CREB', 'LPS_CXCR4neutro_151Eu_p38', 'LPS_DC_155Gd_S6', 'LPS_DC_167Er_ERK', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_pDC_167Er_ERK', 'HSPH1', 'WWOX', 'IL1B', 'ASAH1']",82
Fold 4,"['unstim_CD8Tnaive_154Sm_STAT3', 'unstim_Th1_164Dy_IkB', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_164Dy_IkB', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD4Tem_166Er_NFkB', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_DC_154Sm_STAT3', 'IL246_DC_166Er_NFkB', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_MDSC_149Sm_CREB', 'IL246_Th1mem_164Dy_IkB', 'TNF_CD56brightCD16negNK_164Dy_IkB', 'TNF_CXCR4neutro_155Gd_S6', 'TNF_DC_155Gd_S6', 'TNF_Granulocytes_155Gd_S6', 'TNF_pDC_164Dy_IkB', 'TNF_Th1_149Sm_CREB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'CD58', 'LDLR', 'CREBBP', 'OTC', 'HSPH1', 'WWOX', 'PSMB4', 'ALDH2', 'OGG1', 'ITGAV|ITGB3', 'IL12A|EBI3', 'CTNNA3', 'OASL', 'IGHG1', 'IL1R1', 'IL1B', 'CCL3', 'F7', 'CXCL6', 'NTF4', 'ICAM1', 'MSN', 'TNFAIP6', 'ST3GAL1', 'IL18', 'ASAH1', 'CD3G', 'B3GNT2', 'LGALS1', 'ALK', 'RAP2A', 'IRF6']",56
Fold 5,"['unstim_CD8Tnaive_154Sm_STAT3', 'unstim_Th1naive_164Dy_IkB', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_Tregnaive_167Er_ERK', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4Tem_150Nd_STAT5', 'IL246_CD4Trm_154Sm_STAT3', 'IL246_DC_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_mDC_166Er_NFkB', 'IL246_Th1mem_164Dy_IkB', 'IL246_Treg_154Sm_STAT3', 'IL246_Tregnaive_154Sm_STAT3', 'TNF_Bcells_166Er_NFkB', 'TNF_CD56brightCD16negNK_164Dy_IkB', 'TNF_CXCR4neutro_155Gd_S6', 'TNF_DC_155Gd_S6', 'TNF_Granulocytes_151Eu_p38', 'TNF_Granulocytes_155Gd_S6', 'TNF_ncMC_159Tb_MAPKAPK2', 'TNF_ncMC_167Er_ERK', 'TNF_NKT_164Dy_IkB', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_Tregmem_159Tb_MAPKAPK2', 'LPS_Tregnaive_149Sm_CREB', 'SAMHD1', 'LDLR', 'TNFAIP3', 'HSPH1', 'WWOX', 'ALDOB', 'OGG1', 'ITGAV|ITGB3', 'IL12A|EBI3', 'CNTN3', 'SERPINE1', 'IL1B', 'RET', 'MSN', 'IL18', 'CD3G', 'LGALS1', 'ALK', 'TAC1', 'RAP2A', 'XRCC4', 'TOPBP1', 'IRF6']",54
Fold 6,"['unstim_Th1mem_164Dy_IkB', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_164Dy_IkB', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tnaive_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_DC_150Nd_STAT5', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_pDC_150Nd_STAT5', 'TNF_gdT_149Sm_CREB', 'TNF_ncMC_159Tb_MAPKAPK2', 'TNF_ncMC_167Er_ERK', 'TNF_Th1mem_167Er_ERK', 'LPS_intMC_155Gd_S6', 'LPS_Tregmem_164Dy_IkB', 'ARL11', 'OTC', 'RNASET2', 'TLR3', 'HSPH1', 'WWOX', 'MTHFD2', 'PSMB4', 'BLNK', 'FGL2', 'ITGAV|ITGB3', 'MCAM', 'KDM1A', 'GNAS|GNAS', 'CD36', 'IL1B', 'CCL3', 'IGHM', 'C1R', 'FCGR1A', 'SERPINA1', 'TF', 'ICAM1', 'PPIB', 'ITGAV|ITGB5', 'BIRC3', 'MSN', 'PDE4D', 'IL18', 'ASAH1', 'ALK', 'RAP2A', 'TOPBP1', 'IRF6']",51
Fold 7,"['unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'TLR4', 'BLK', 'ARL11', 'LDLR', 'HSPH1', 'WWOX', 'PSMB4', 'ALDH2', 'TLR5', 'OGG1', 'ITGAV|ITGB3', 'IL12A|EBI3', 'AOC3', 'BTG1', 'CTNNA3', 'OASL', 'IL1R1', 'IL1B', 'CCL3', 'CXCL10', 'CSF2', 'MSN', 'PDE4D', 'HPSE', 'ASAH1', 'ALK', 'IRF6']",31
Fold 8,"['unstim_CD4Trm_150Nd_STAT5', 'unstim_CD8Trm_166Er_NFkB', 'unstim_Granulocytes_154Sm_STAT3', 'unstim_Th1_164Dy_IkB', 'unstim_Th1mem_164Dy_IkB', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_164Dy_IkB', 'unstim_Th1naive_167Er_ERK', 'unstim_Th1naive_168Er_pSTAT6', 'unstim_Tregnaive_150Nd_STAT5', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD56dimCD16posNK_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_Granulocytes_Frequency', 'unstim_intMC_Frequency', 'unstim_ncMC_Frequency', 'unstim_NK_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregmem_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4T_150Nd_STAT5', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_DC_154Sm_STAT3', 'IL246_DC_155Gd_S6', 'IL246_DC_166Er_NFkB', 'IL246_gdT_154Sm_STAT3', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1_151Eu_p38', 'IL246_Th1mem_153Eu_STAT1', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1naive_153Eu_STAT1', 'IL246_Th1naive_168Er_pSTAT6', 'IL246_Th2_151Eu_p38', 'IL246_Treg_154Sm_STAT3', 'IL246_Tregmem_151Eu_p38', 'IL246_Tregmem_154Sm_STAT3', 'TNF_CD4Trm_166Er_NFkB', 'TNF_CD56brightCD16negNK_159Tb_MAPKAPK2', 'TNF_CXCR4neutro_149Sm_CREB', 'TNF_CXCR4neutro_155Gd_S6', 'TNF_intMC_164Dy_IkB', 'TNF_mDC_164Dy_IkB', 'TNF_MDSC_167Er_ERK', 'TNF_NK_149Sm_CREB', 'TNF_NKT_164Dy_IkB', 'TNF_pDC_164Dy_IkB', 'TNF_Th1_149Sm_CREB', 'TNF_Tregnaive_164Dy_IkB', 'LPS_Baso_151Eu_p38', 'LPS_Baso_155Gd_S6', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_CD56brightCD16negNK_159Tb_MAPKAPK2', 'LPS_cMC_167Er_ERK', 'LPS_ncMC_167Er_ERK', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'MGA', 'LDLR', 'EIF2AK4', 'WWOX', 'PSMB4', 'OGG1', 'CNTN3', 'BTN3A2', 'OASL', 'IL1B', 'CCL3', 'F7', 'MAPK8', 'TNFAIP6', 'IL18', 'IFNL3', 'ASAH1', 'CD3G', 'B3GNT2', 'ALK', 'TNFSF10', 'RAP2A', 'TOPBP1', 'IRF6']",85
Fold 9,"['unstim_CD4Trm_Frequency', 'unstim_Tregnaive_Frequency', 'VDR', 'CD58', 'MYSM1', 'ARL11', 'ATG7', 'RFXAP', 'LDLR', 'TLR3', 'HSPH1', 'WWOX', 'RPSA', 'OGG1', 'MCAM', 'SOX10', 'CTNNA3', 'SERPINE1', 'IL1B', 'IGHM', 'C1R', 'MAPK8', 'PPIB', 'BIRC3', 'PDE4D', 'IFNL3', 'ASAH1', 'B3GNT2', 'ALK', 'APOH', 'CLEC4A', 'FTCD', 'KITLG', 'RAP2A', 'TOPBP1', 'IRF6']",36
Fold 10,"['unstim_Baso_164Dy_IkB', 'unstim_CD4Trm_150Nd_STAT5', 'unstim_CD8Tnaive_154Sm_STAT3', 'unstim_DC_155Gd_S6', 'unstim_DC_166Er_NFkB', 'unstim_pDC_166Er_NFkB', 'unstim_Th1_164Dy_IkB', 'unstim_Th1mem_151Eu_p38', 'unstim_Th1mem_155Gd_S6', 'unstim_Th1naive_153Eu_STAT1', 'unstim_Th1naive_159Tb_MAPKAPK2', 'unstim_Th1naive_164Dy_IkB', 'unstim_Tregnaive_155Gd_S6', 'unstim_Baso_Frequency', 'unstim_CD4Tcm_Frequency', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_CD8Tcm_Frequency', 'unstim_CD8Tem_Frequency', 'unstim_CD8Trm_Frequency', 'unstim_CXCR4neutro_Frequency', 'unstim_NK_Frequency', 'unstim_Th2_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_CD4T_150Nd_STAT5', 'IL246_CD4T_153Eu_STAT1', 'IL246_CD4Tem_150Nd_STAT5', 'IL246_CD4Tem_166Er_NFkB', 'IL246_CD56brightCD16negNK_155Gd_S6', 'IL246_CD56brightCD16negNK_166Er_NFkB', 'IL246_CXCR4neutro_154Sm_STAT3', 'IL246_DC_155Gd_S6', 'IL246_DC_166Er_NFkB', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_intMC_150Nd_STAT5', 'IL246_pDC_150Nd_STAT5', 'IL246_Th17_150Nd_STAT5', 'IL246_Th17_166Er_NFkB', 'IL246_Th1mem_154Sm_STAT3', 'IL246_Th1mem_167Er_ERK', 'IL246_Tregnaive_155Gd_S6', 'IL246_Tregnaive_167Er_ERK', 'TNF_CD56brightCD16negNK_159Tb_MAPKAPK2', 'TNF_CD56dimCD16posNK_164Dy_IkB', 'TNF_CXCR4neutro_155Gd_S6', 'TNF_DC_164Dy_IkB', 'TNF_gdT_149Sm_CREB', 'TNF_Granulocytes_149Sm_CREB', 'TNF_Granulocytes_151Eu_p38', 'TNF_mDC_164Dy_IkB', 'TNF_MDSC_167Er_ERK', 'TNF_NKT_164Dy_IkB', 'TNF_pDC_151Eu_p38', 'TNF_pDC_164Dy_IkB', 'TNF_Th1_159Tb_MAPKAPK2', 'TNF_Tregnaive_164Dy_IkB', 'LPS_Baso_159Tb_MAPKAPK2', 'LPS_CD56brightCD16negNK_149Sm_CREB', 'LPS_Granulocytes_159Tb_MAPKAPK2', 'LPS_MDSC_149Sm_CREB', 'LPS_pDC_164Dy_IkB', 'LPS_pDC_167Er_ERK', 'IL31', 'ARL11', 'TWF1', 'LDLR', 'WWOX', 'MTHFD2', 'OGG1', 'OASL', 'IL1B', 'CCL3', 'FCGR1A', 'CSF2', 'PDE4D', 'IL18', 'ASAH1', 'B3GNT2', 'ALK', 'TNFSF10', 'CDKN2B', 'IRF6']",82
Fold 11,"['unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_Th1mem_164Dy_IkB', 'TNF_pDC_149Sm_CREB', 'LPS_Baso_164Dy_IkB', 'LPS_Tregmem_159Tb_MAPKAPK2', 'DUSP4', 'MYC', 'STAT6', 'CSF2RA', 'IL31', 'BLK', 'ALDH3A1', 'TAPBP', 'ARL11', 'RFXAP', 'ELMO1', 'TWF1', 'LDLR', 'TNFAIP3', 'OTC', 'CDH17', 'HSPH1', 'WWOX', 'ALDOB', 'ALDH2', 'PSMA5', 'TLR5', 'EIF4E', 'OGG1', 'ITGAV|ITGB3', 'MCAM', 'IL12A|EBI3', 'CNTN3', 'BTN3A2', 'TSHR', 'GNAS|GNAS', 'CYBC1', 'CTNNA3', 'SERPINE1', 'IL1B', 'CCL3', 'IL4R', 'IGHM', 'RET', 'FCGR3B', 'CXCL6', 'KDR', 'NTF4', 'SELP', 'AMN', 'CSF2', 'CCL19', 'MSN', 'TNFAIP6', 'ST3GAL1', 'IL18', 'IFNL3', 'NGF', 'PIP', 'APOC2', 'LOXL2', 'CD2', 'CD3G', 'LGALS1', 'ALK', 'CLEC4A', 'RAP2A', 'TOPBP1']",71
Fold 12,"['unstim_CD56brightCD16negNK_149Sm_CREB', 'unstim_Th1naive_149Sm_CREB', 'unstim_Th1naive_150Nd_STAT5', 'unstim_Th1naive_167Er_ERK', 'unstim_CD4Tnaive_Frequency', 'unstim_CD4Trm_Frequency', 'unstim_NK_Frequency', 'unstim_Th2_Frequency', 'unstim_Tregnaive_Frequency', 'IL246_Bcells_150Nd_STAT5', 'IL246_DC_150Nd_STAT5', 'IL246_DC_166Er_NFkB', 'IL246_Granulocytes_154Sm_STAT3', 'IL246_pDC_154Sm_STAT3', 'IL246_Th1mem_153Eu_STAT1', 'IL246_Treg_154Sm_STAT3', 'TNF_CXCR4neutro_159Tb_MAPKAPK2', 'TNF_gdT_149Sm_CREB', 'TNF_ncMC_167Er_ERK', 'TNF_Th1_149Sm_CREB', 'TNF_Th1mem_167Er_ERK', 'LPS_Tregnaive_164Dy_IkB', 'BLK', 'ARL11', 'CTCF', 'WWOX', 'PSMB4', 'ITGAV|ITGB3', 'CNTN3', 'CTNNA3', 'PROS1', 'IL17RA', 'IL1B', 'CCL3', 'C2', 'FCGR1A', 'PPIB', 'BIRC3', 'PDE4D', 'NGF', 'ADA2', 'ALK', 'APOH', 'TNFSF10', 'KITLG', 'IRF6']",46
