,Fold selected features,Fold nb of features
Fold 0,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 1,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 2,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 3,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 4,"['STAT3', 'IkB', 'NFkB', 'STAT5', 'Frequency']",5
Fold 5,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 6,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 7,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 8,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 9,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 10,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 11,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 12,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 13,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 14,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 15,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 16,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 17,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 18,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 19,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 20,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 21,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 22,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 23,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 24,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 25,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 26,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 27,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 28,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 29,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 30,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 31,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 32,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
Fold 33,"['STAT3', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",6
Fold 34,"['STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'CREB', 'STAT5', 'Frequency']",7
