,Mann-Whitney U-test,p-value
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,656.0,0.7151875635283695
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.DCs,596.5,0.7207750227786645
CD4 T cells regulatory_stromal_aggregatedNeighbors.CD4.T.cells.naive,593.5,0.7221707798816404
CD4 T cells naive_tumorfront_aggregatedNeighbors.Myeloid.DCs,597.0,0.7228230059793894
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.DCs,653.0,0.7239627021378198
CD4 T cells memory_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,654.5,0.7272998627496023
Tumor proliferating_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,598.5,0.7281896047470531
CD8 T cells_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,654.5,0.7288150902714863
CD4 T cells naive_stromal_aggregatedNeighbors.CD4.T.cells.naive,594.0,0.7331286724037912
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.DCs,650.5,0.7381043175526922
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,597.5,0.7400776654793748
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.naive,595.5,0.7430147742855665
Myeloid Monocytes_stromal_aggregatedNeighbors.CD8.T.cells,652.5,0.7456578129698945
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,598.5,0.7477445308601967
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,596.5,0.7489873026782573
CD4 T cells naive_stromal_aggregatedNeighbors.Tumor.non.proliferating,651.0,0.7490981410039839
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Tumor.non.proliferating,598.0,0.7534546315738924
Fibroblasts_stromal_aggregatedNeighbors.CD4.T.cells.memory,651.0,0.7594194058573628
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,650.5,0.762943372223371
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Fibroblasts,650.0,0.7682028276088173
B cells_stromal_aggregatedNeighbors.B.cells,598.5,0.7713801659239425
CD4 T cells naive_stromal_aggregatedNeighbors.CD4.T.cells.memory,598.5,0.772634504772366
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Tumor.proliferating,601.0,0.7775081375681095
Fibroblasts_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,599.5,0.7813611801382344
Myeloid DCs_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,647.0,0.7867842395365472
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.B.cells,611.0,0.7924601800083544
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,644.0,0.7940946973440345
Vessel_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,601.0,0.7948482870271981
Vessel_stromal_aggregatedNeighbors.CD8.T.cells,647.0,0.7948499685668717
CD4 T cells memory_tumorfront_aggregatedNeighbors.Tumor.proliferating,645.0,0.7994720132854841
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Tumor.proliferating,644.0,0.8019871556498717
Fibroblasts_tumorfront_aggregatedNeighbors.Tumor.proliferating,645.5,0.8022195500607884
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,644.5,0.8099376265311
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,645.0,0.8125945953855825
Vessel_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,645.0,0.8127257169292774
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,644.5,0.815146294431683
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,605.5,0.8168926640511158
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,642.5,0.8198302834493154
Fibroblasts_stromal_aggregatedNeighbors.CD4.T.cells.naive,604.0,0.821709374303958
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Tumor.proliferating,606.5,0.8253971345302438
Vessel_stromal_aggregatedNeighbors.CD4.T.cells.naive,605.0,0.8307102771275143
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,641.5,0.8309403429099425
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.memory,642.0,0.8397188636295138
B cells_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,633.5,0.8406566225180456
B cells_tumorfront_aggregatedNeighbors.CD8.T.cells,607.5,0.8417966767725872
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,608.0,0.843254829197923
CD4 T cells regulatory_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,612.0,0.8590558992470589
CD4 T cells naive_tumorfront_aggregatedNeighbors.Tumor.proliferating,609.0,0.8597694960368316
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,636.0,0.8669436961931648
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,610.0,0.8699793339896073
Vessel_tumorfront_aggregatedNeighbors.Fibroblasts,638.5,0.8714720836724679
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,611.0,0.8733542579147424
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,612.5,0.8842238630717457
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,633.0,0.887543613670597
CD4 T cells memory_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,612.0,0.8879873751180951
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,612.0,0.8900766647170458
B cells_tumorfront_aggregatedNeighbors.Tumor.proliferating,616.5,0.8977848461035102
B cells_tumorfront_aggregatedNeighbors.Vessel,635.0,0.8981643135537672
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Fibroblasts,635.0,0.9034163749758344
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.DCs,615.0,0.9045746042306881
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,615.0,0.9149890207418863
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,632.5,0.918741003222217
CD4 T cells memory_tumorfront_aggregatedNeighbors.B.cells,616.0,0.9224688777331241
Fibroblasts_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,632.0,0.9238068093352093
CD8 T cells_intratumor_aggregatedNeighbors.Tumor.non.proliferating,615.5,0.9260991553024274
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,615.5,0.9263324828435362
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.naive,632.5,0.9263337147684862
CD8 T cells_tumorfront_aggregatedNeighbors.B.cells,616.0,0.926397195614199
Tumor proliferating_tumorfront_aggregatedNeighbors.B.cells,618.5,0.9268909199739774
Vessel_stromal_aggregatedNeighbors.Fibroblasts,632.0,0.9309323083947778
Tumor proliferating_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,616.5,0.9316765976313232
Myeloid Monocytes_stromal_aggregatedNeighbors.Fibroblasts,631.5,0.935522112504371
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,620.0,0.9442176252912592
Tumor proliferating_tumorfront_aggregatedNeighbors.Fibroblasts,630.0,0.9478692685348982
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,618.0,0.9490296179431063
B cells_stromal_aggregatedNeighbors.CD8.T.cells,618.0,0.9490813388283568
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Fibroblasts,630.0,0.94916419400792
Tumor non-proliferating_intratumor_aggregatedNeighbors.Tumor.non.proliferating,618.0,0.9493210624518644
Tumor non-proliferating_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,619.0,0.9583991582621098
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD8.T.cells,619.0,0.9584844392231433
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.memory,619.5,0.9627099058500341
Tumor non-proliferating_stromal_aggregatedNeighbors.Myeloid.DCs,627.0,0.9658328874936212
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,627.0,0.9747661267723006
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.naive,626.5,0.9815580547763083
Tumor non-proliferating_stromal_aggregatedNeighbors.B.cells,622.0,0.9831213467799778
CD8 T cells_tumorfront_aggregatedNeighbors.Tumor.proliferating,622.0,0.98589511528139
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,626.0,0.9860551780224216
CD4 T cells naive_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,626.0,0.9861160995691457
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,625.0,0.9947729989297086
CD4 T cells memory_stromal_aggregatedNeighbors.CD4.T.cells.memory,623.0,0.9953875813555859
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Vessel,625.0,0.9953889740954005
Fibroblasts_stromal_aggregatedNeighbors.Fibroblasts,623.0,0.9953897472947997
