,Fold selected features,Fold nb of features
Fold 0,"['STAT3', 'S6', 'NFkB', 'Frequency']",4
Fold 1,"['STAT3', 'S6', 'Frequency']",3
Fold 2,"['STAT3', 'S6', 'Frequency']",3
Fold 3,"['STAT3', 'S6', 'Frequency']",3
Fold 4,"['CREB', 'S6', 'IkB', 'Frequency']",4
Fold 5,"['S6', 'Frequency']",2
Fold 6,"['STAT3', 'S6', 'Frequency']",3
Fold 7,"['STAT3', 'S6', 'Frequency']",3
Fold 8,"['STAT3', 'S6', 'Frequency']",3
Fold 9,"['STAT3', 'S6', 'Frequency']",3
Fold 10,"['STAT3', 'S6', 'Frequency']",3
Fold 11,"['STAT3', 'S6', 'Frequency']",3
Fold 12,"['STAT3', 'S6', 'Frequency']",3
Fold 13,"['STAT3', 'S6', 'Frequency']",3
Fold 14,"['STAT3', 'S6', 'Frequency']",3
Fold 15,"['STAT3', 'S6', 'Frequency']",3
Fold 16,"['STAT3', 'S6', 'Frequency']",3
Fold 17,"['STAT3', 'S6', 'Frequency']",3
Fold 18,"['STAT3', 'S6', 'Frequency']",3
Fold 19,"['CREB', 'S6', 'Frequency']",3
Fold 20,"['STAT3', 'S6', 'Frequency']",3
Fold 21,"['STAT3', 'S6', 'Frequency']",3
Fold 22,"['STAT3', 'S6', 'Frequency']",3
Fold 23,"['S6', 'Frequency']",2
Fold 24,"['STAT3', 'S6', 'Frequency']",3
Fold 25,"['STAT3', 'S6', 'Frequency']",3
Fold 26,"['STAT3', 'S6', 'Frequency']",3
Fold 27,"['STAT3', 'S6', 'Frequency']",3
Fold 28,"['STAT3', 'S6', 'Frequency']",3
Fold 29,"['CREB', 'S6', 'Frequency']",3
Fold 30,"['STAT3', 'S6', 'Frequency']",3
Fold 31,"['STAT3', 'S6', 'Frequency']",3
Fold 32,"['STAT3', 'S6', 'Frequency']",3
Fold 33,"['STAT3', 'S6', 'Frequency']",3
Fold 34,"['STAT3', 'S6', 'Frequency']",3
Fold 35,"['CREB', 'S6', 'IkB', 'Frequency']",4
Fold 36,"['STAT3', 'S6', 'Frequency']",3
Fold 37,"['STAT3', 'S6', 'Frequency']",3
Fold 38,"['STAT3', 'S6', 'NFkB', 'Frequency']",4
Fold 39,"['STAT3', 'S6', 'Frequency']",3
Fold 40,"['STAT3', 'S6', 'Frequency']",3
Fold 41,"['STAT3', 'S6', 'Frequency']",3
Fold 42,"['STAT3', 'S6', 'NFkB', 'Frequency']",4
Fold 43,"['STAT3', 'S6', 'Frequency']",3
Fold 44,"['S6', 'Frequency']",2
Fold 45,"['STAT3', 'S6', 'Frequency']",3
Fold 46,"['STAT3', 'S6', 'Frequency']",3
Fold 47,"['STAT3', 'S6', 'Frequency']",3
Fold 48,"['STAT3', 'S6', 'Frequency']",3
Fold 49,"['STAT3', 'S6', 'Frequency']",3
Fold 50,"['STAT3', 'S6', 'Frequency']",3
Fold 51,"['STAT3', 'S6', 'Frequency']",3
Fold 52,"['STAT3', 'S6', 'Frequency']",3
Fold 53,"['STAT3', 'S6', 'Frequency']",3
Fold 54,"['STAT3', 'S6', 'Frequency']",3
Fold 55,"['STAT3', 'S6', 'Frequency']",3
Fold 56,"['STAT3', 'S6', 'Frequency']",3
Fold 57,"['STAT3', 'S6', 'Frequency']",3
Fold 58,"['CREB', 'S6', 'Frequency']",3
Fold 59,"['CREB', 'S6', 'IkB', 'Frequency']",4
Fold 60,"['STAT3', 'S6', 'NFkB', 'Frequency']",4
Fold 61,"['STAT3', 'S6', 'Frequency']",3
Fold 62,"['CREB', 'S6', 'Frequency']",3
Fold 63,"['CREB', 'S6', 'IkB', 'Frequency']",4
Fold 64,"['STAT3', 'S6', 'Frequency']",3
Fold 65,"['STAT3', 'S6', 'Frequency']",3
Fold 66,"['STAT3', 'S6', 'Frequency']",3
Fold 67,"['STAT3', 'S6', 'Frequency']",3
Fold 68,"['STAT3', 'S6', 'Frequency']",3
Fold 69,"['STAT3', 'S6', 'Frequency']",3
