,Fold selected features,Fold nb of features
Fold 0,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'pDC_STAT3', 'Th1mem_NFkB', 'Th1naive_STAT5', 'Th1naive_IkB', 'Th1naive_NFkB', 'Tregnaive_STAT6']",11
Fold 1,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tem_STAT3', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tcm_NFkB', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'pDC_STAT3', 'Th1mem_ERK', 'Th1naive_STAT5', 'Th1naive_IkB', 'Tregnaive_STAT6']",13
Fold 2,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'pDC_STAT3', 'Th1mem_ERK', 'Th1naive_STAT5', 'Th1naive_IkB', 'Tregmem_Frequency', 'Tregnaive_STAT6']",11
Fold 3,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tem_STAT3', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'Th1mem_ERK', 'Th1naive_STAT5', 'Th1naive_IkB', 'Tregnaive_STAT6']",10
Fold 4,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tcm_STAT3', 'gdTcells_NFkB', 'pDC_STAT3', 'Th1mem_ERK', 'Th1naive_STAT5', 'Th1naive_IkB', 'Tregnaive_STAT6']",11
Fold 5,"['CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'Th1mem_ERK', 'Th1naive_IkB', 'Tregnaive_CREB']",9
Fold 6,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tcm_NFkB', 'gdTcells_NFkB', 'pDC_STAT3', 'Th1naive_IkB', 'Tregnaive_STAT6']",9
Fold 7,"['CD41hiCD61hiPLT_MAPKAPK2', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tcm_NFkB', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'pDC_STAT3', 'Th1mem_ERK', 'Th1naive_STAT5', 'Th1naive_IkB']",10
Fold 8,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'mDC_IkB', 'pDC_STAT3', 'pDC_MAPKAPK2', 'Th1mem_IkB', 'Th1naive_IkB', 'Tregmem_Frequency', 'Tregnaive_STAT6']",12
Fold 9,"['CD41hiCD61hiPLT_MAPKAPK2', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'pDC_STAT3', 'Th1mem_ERK', 'Th1naive_STAT5', 'Th1naive_IkB', 'Tregnaive_STAT6']",10
Fold 10,"['CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'pDC_STAT3', 'Th1naive_STAT5', 'Th1naive_S6', 'Th1naive_IkB', 'Tregnaive_STAT6']",11
Fold 11,"['CD41hiCD61hiPLT_MAPKAPK2', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'gdTcells_Frequency', 'Th1naive_STAT5', 'Th1naive_IkB', 'Th1naive_STAT6']",9
Fold 12,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tcm_NFkB', 'CD8Tem_Frequency', 'gdTcells_NFkB', 'pDC_STAT3', 'Th1mem_ERK', 'Th1naive_STAT5', 'Th1naive_IkB', 'Tregnaive_STAT6']",12
