,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_NFkB,0.0,0.046,0.073,0.1,0.117,0.135,0.156,0.181,0.199,0.223
Bcells_Frequency,0.0,0.542,0.648,0.696,0.731,0.752,0.771,0.794,0.804,0.811
CCR2nncMC_CREB,0.0,0.146,0.166,0.179,0.184,0.193,0.201,0.203,0.213,0.214
CCR2nncMC_STAT3,0.0,0.0,0.001,0.003,0.003,0.007,0.008,0.012,0.013,0.015
CCR2nncMC_S6,0.0,0.484,0.532,0.565,0.58,0.589,0.609,0.617,0.637,0.649
CCR2nncMC_IkB,0.0,0.009,0.043,0.078,0.102,0.122,0.137,0.16,0.168,0.183
CCR2nncMC_NFkB,0.0,0.194,0.277,0.325,0.355,0.387,0.408,0.422,0.444,0.457
CCR2nncMC_MAPKAPK2,0.0,0.413,0.542,0.578,0.622,0.649,0.679,0.69,0.712,0.733
CCR2nncMC_Frequency,0.0,0.315,0.342,0.364,0.382,0.391,0.405,0.413,0.424,0.439
CCR2pcMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003
CCR2pcMC_STAT3,0.0,0.008,0.009,0.013,0.013,0.013,0.015,0.015,0.016,0.017
CCR2pcMC_S6,0.0,0.622,0.721,0.775,0.801,0.816,0.839,0.859,0.881,0.893
CCR2pcMC_IkB,0.0,0.005,0.009,0.017,0.021,0.027,0.035,0.039,0.04,0.042
CCR2pcMC_NFkB,0.0,0.005,0.008,0.01,0.017,0.02,0.025,0.03,0.043,0.053
CCR2pcMC_Frequency,0.0,0.801,0.856,0.874,0.897,0.911,0.919,0.931,0.938,0.944
CD41hiCD61hiPLT_p38,0.0,0.144,0.18,0.203,0.215,0.233,0.245,0.252,0.262,0.277
CD4Tcm_STAT5,0.0,0.004,0.007,0.01,0.013,0.015,0.018,0.018,0.019,0.021
CD4Tcm_STAT3,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002
CD4Tcm_IkB,0.0,0.095,0.153,0.187,0.213,0.236,0.254,0.269,0.281,0.289
CD4Tcm_NFkB,0.0,0.0,0.001,0.002,0.004,0.004,0.004,0.004,0.004,0.004
CD4Tcm_Frequency,0.0,0.273,0.402,0.464,0.518,0.545,0.568,0.583,0.598,0.61
CD4Tem_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
CD4Tem_STAT3,0.0,0.0,0.006,0.011,0.017,0.024,0.034,0.04,0.049,0.057
CD4Tem_IkB,0.0,0.011,0.021,0.031,0.038,0.046,0.055,0.07,0.076,0.079
CD4Tem_NFkB,0.0,0.006,0.007,0.007,0.008,0.008,0.008,0.009,0.01,0.01
CD4Tem_STAT6,0.0,0.03,0.046,0.053,0.061,0.075,0.08,0.089,0.103,0.109
CD4Tem_Frequency,0.0,0.005,0.01,0.018,0.023,0.028,0.036,0.043,0.055,0.063
CD4Tnaive_STAT5,0.0,0.001,0.002,0.002,0.004,0.011,0.015,0.017,0.019,0.02
CD4Tnaive_STAT3,0.0,0.006,0.007,0.01,0.01,0.011,0.013,0.013,0.016,0.017
CD4Tnaive_IkB,0.0,0.0,0.001,0.003,0.005,0.007,0.008,0.009,0.012,0.014
CD4Tnaive_NFkB,0.0,0.0,0.001,0.003,0.004,0.008,0.008,0.008,0.008,0.008
CD4Tnaive_Frequency,0.0,0.905,0.926,0.933,0.945,0.955,0.963,0.969,0.97,0.971
CD4Trm_STAT5,0.0,0.275,0.34,0.395,0.434,0.455,0.477,0.497,0.519,0.538
CD4Trm_STAT3,0.0,0.003,0.015,0.034,0.046,0.062,0.077,0.084,0.09,0.098
CD4Trm_S6,0.0,0.541,0.606,0.644,0.667,0.691,0.711,0.736,0.748,0.759
CD4Trm_IkB,0.0,0.025,0.075,0.116,0.147,0.174,0.216,0.245,0.276,0.304
CD4Trm_NFkB,0.0,0.311,0.41,0.479,0.528,0.589,0.626,0.661,0.685,0.708
CD4Trm_STAT6,0.0,0.471,0.555,0.593,0.616,0.631,0.646,0.661,0.672,0.676
CD4Trm_Frequency,0.0,0.021,0.037,0.046,0.056,0.069,0.08,0.089,0.101,0.112
CD56brightCD16nNKcells_IkB,0.0,0.105,0.164,0.204,0.242,0.267,0.288,0.301,0.32,0.336
CD56brightCD16nNKcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003
CD56brightCD16nNKcells_Frequency,0.0,0.436,0.513,0.55,0.573,0.597,0.611,0.627,0.635,0.646
CD56dimCD16pNKcells_CREB,0.0,0.014,0.046,0.066,0.089,0.103,0.118,0.134,0.153,0.165
CD56dimCD16pNKcells_NFkB,0.0,0.0,0.0,0.002,0.002,0.003,0.003,0.003,0.004,0.005
CD56dimCD16pNKcells_Frequency,0.0,0.1,0.175,0.242,0.285,0.32,0.345,0.363,0.383,0.405
CD61pCD41pPLT_CREB,0.0,0.271,0.335,0.378,0.406,0.429,0.448,0.475,0.501,0.509
CD61pCD41pPLT_STAT3,0.0,0.34,0.42,0.468,0.496,0.528,0.548,0.569,0.591,0.612
CD61pCD41pPLT_S6,0.0,0.157,0.24,0.288,0.311,0.335,0.349,0.368,0.385,0.393
CD61pCD41pPLT_IkB,0.0,0.0,0.004,0.004,0.005,0.006,0.006,0.006,0.008,0.008
CD61pCD41pPLT_NFkB,0.0,0.005,0.009,0.017,0.022,0.028,0.033,0.047,0.054,0.069
CD62LnAgedNeutrophils_CREB,0.0,0.002,0.007,0.012,0.015,0.017,0.024,0.03,0.031,0.034
