,Fold selected features,Fold nb of features
Fold 0,"['S6', 'STAT3', 'MAPKAPK2']",3
Fold 1,['MAPKAPK2'],1
Fold 2,"['CREB', 'MAPKAPK2']",2
Fold 3,['STAT3'],1
Fold 4,"['STAT3', 'CREB', 'MAPKAPK2']",3
Fold 5,[],0
Fold 6,"['CREB', 'MAPKAPK2']",2
Fold 7,[],0
Fold 8,['MAPKAPK2'],1
Fold 9,[],0
Fold 10,"['STAT3', 'MAPKAPK2']",2
Fold 11,[],0
Fold 12,"['STAT3', 'CREB']",2
Fold 13,"['STAT3', 'MAPKAPK2']",2
Fold 14,[],0
Fold 15,"['STAT3', 'CREB']",2
Fold 16,[],0
Fold 17,"['STAT3', 'CREB']",2
Fold 18,['MAPKAPK2'],1
Fold 19,[],0
Fold 20,"['STAT3', 'MAPKAPK2']",2
Fold 21,[],0
Fold 22,"['CREB', 'MAPKAPK2']",2
Fold 23,[],0
Fold 24,[],0
Fold 25,"['STAT3', 'CREB']",2
Fold 26,['MAPKAPK2'],1
Fold 27,[],0
Fold 28,[],0
Fold 29,[],0
Fold 30,[],0
Fold 31,"['STAT3', 'CREB']",2
Fold 32,"['STAT3', 'MAPKAPK2']",2
Fold 33,"['STAT3', 'CREB']",2
Fold 34,['MAPKAPK2'],1
Fold 35,"['STAT3', 'CREB', 'MAPKAPK2']",3
Fold 36,['MAPKAPK2'],1
Fold 37,"['CREB', 'MAPKAPK2']",2
Fold 38,"['S6', 'STAT3', 'MAPKAPK2']",3
Fold 39,['STAT3'],1
Fold 40,"['STAT3', 'CREB']",2
Fold 41,[],0
Fold 42,"['S6', 'STAT3', 'MAPKAPK2']",3
Fold 43,[],0
Fold 44,[],0
Fold 45,['MAPKAPK2'],1
Fold 46,[],0
Fold 47,"['STAT3', 'CREB']",2
Fold 48,[],0
Fold 49,['MAPKAPK2'],1
Fold 50,"['CREB', 'MAPKAPK2']",2
Fold 51,"['STAT3', 'CREB']",2
Fold 52,['STAT3'],1
Fold 53,"['STAT3', 'MAPKAPK2']",2
Fold 54,"['CREB', 'MAPKAPK2']",2
Fold 55,"['STAT3', 'MAPKAPK2']",2
Fold 56,[],0
Fold 57,['MAPKAPK2'],1
Fold 58,[],0
Fold 59,"['STAT3', 'CREB', 'MAPKAPK2']",3
Fold 60,"['S6', 'STAT3', 'MAPKAPK2']",3
Fold 61,['MAPKAPK2'],1
Fold 62,[],0
Fold 63,"['STAT3', 'CREB', 'MAPKAPK2']",3
Fold 64,['MAPKAPK2'],1
Fold 65,"['CREB', 'MAPKAPK2']",2
Fold 66,[],0
Fold 67,"['STAT3', 'CREB']",2
Fold 68,"['STAT3', 'CREB']",2
Fold 69,"['STAT3', 'CREB']",2
Fold 70,[],0
Fold 71,"['STAT3', 'MAPKAPK2']",2
Fold 72,"['CREB', 'MAPKAPK2']",2
Fold 73,[],0
Fold 74,['STAT3'],1
Fold 75,[],0
Fold 76,[],0
Fold 77,"['STAT3', 'MAPKAPK2']",2
Fold 78,[],0
Fold 79,['MAPKAPK2'],1
Fold 80,[],0
Fold 81,[],0
Fold 82,"['STAT3', 'CREB']",2
Fold 83,"['STAT3', 'MAPKAPK2']",2
Fold 84,"['S6', 'STAT3', 'MAPKAPK2']",3
Fold 85,"['STAT3', 'CREB']",2
Fold 86,"['STAT3', 'CREB']",2
Fold 87,[],0
Fold 88,['STAT3'],1
Fold 89,[],0
Fold 90,['MAPKAPK2'],1
Fold 91,"['STAT3', 'CREB', 'MAPKAPK2']",3
Fold 92,"['CREB', 'MAPKAPK2']",2
Fold 93,[],0
Fold 94,['MAPKAPK2'],1
Fold 95,[],0
