,Fold selected features,Fold nb of features
Fold 0,"['ACE2', 'ACP5', 'ACTN4', 'ACY1', 'ADAM15', 'ADAMTS15', 'ADGRG1', 'ALCAM', 'ALPP', 'ANGPTL2', 'ANGPTL3', 'APEX1', 'BAIAP2', 'CCL15', 'CCL20', 'CD164', 'CD276', 'CD63', 'CDHR1', 'CEACAM3', 'CES2', 'CLUL1', 'CNTN3', 'CPA2', 'CRELD2', 'CRTAC1', 'CSTB', 'CTSH', 'DKKL1', 'DPT', 'DSG4', 'ENPP7', 'EPCAM', 'EREG', 'FABP1', 'FABP4', 'FASLG', 'FBP1', 'FCGR2B', 'FCN2', 'FCRL5', 'FGF21', 'FOSB', 'GDF15', 'GFRA2', 'GGT1', 'GGT5', 'GH2', 'GNLY', 'GPA33', 'HCLS1', 'HDGF', 'ICAM1', 'IGF2R', 'IL11', 'IL17A', 'IL18RAP', 'IL1A', 'IL1RAP', 'IL22RA1', 'IL2RB', 'IL33', 'IL5RA', 'ISM1', 'KIR2DL3', 'KLB', 'LAMA4', 'LILRA5', 'LRPAP1', 'LYPD1', 'LYPD8', 'MDGA1', 'MET', 'MSLN', 'MUC13', 'MUC16', 'MZB1', 'NCLN', 'NEFL', 'NINJ1', 'NOMO1', 'NOS1', 'NPTN', 'NPTXR', 'NPY', 'PCOLCE', 'PDGFRA', 'PLIN1', 'PM20D1', 'PON3', 'PPY', 'PRKRA', 'PRL', 'RANGAP1', 'S100A16', 'SCGN', 'SCP2', 'SELPLG', 'SMOC2', 'SMPDL3A', 'SOST', 'SPINT1', 'SRP14', 'SSC5D', 'STC1', 'TDGF1', 'THBS2', 'THPO', 'TLR3', 'TMPRSS5', 'TMSB10', 'TNC', 'TNFRSF11A', 'TNFRSF4', 'TP53INP1', 'TPT1', 'TXLNA', 'TXNDC5', 'WFIKKN1', 'WISP1', 'XPNPEP2', 'XRCC4']",122
Fold 1,"['CCL7', 'JUN', 'LGALS1', 'MZB1', 'PON3', 'SDC1', 'TNFRSF8']",7
Fold 2,"['ANGPTL2', 'CRTAC1', 'FOSB', 'KIR2DL3', 'LGALS1', 'LRPAP1', 'MDGA1', 'MSR1', 'MUC13', 'MZB1', 'PON3', 'SIGLEC9', 'SRP14', 'TNFRSF8']",14
Fold 3,"['ADAM15', 'ADAMTS13', 'AMY2A', 'AMY2B', 'AOC1', 'ASAH2', 'ATP6V1D', 'B4GAT1', 'BAIAP2', 'BCAN', 'CAPG', 'CCL15', 'CCL19', 'CCL20', 'CD27', 'CD300C', 'CD5', 'CD63', 'CDH17', 'CDH5', 'CDHR1', 'CDHR2', 'CEACAM3', 'CEACAM5', 'CELA3A', 'CHIT1', 'CHL1', 'CHRDL1', 'CLPS', 'CPA2', 'CRHR1', 'CRTAC1', 'CSF1', 'CTRB1', 'CTSH', 'CXCL8', 'DCXR', 'DDC', 'DKKL1', 'DLL1', 'DPP6', 'DPT', 'ENPP7', 'ERBB4', 'FCGR2B', 'FCRL5', 'FGF21', 'FOSB', 'FUCA1', 'GFRA2', 'GGT5', 'GHRHR', 'GNLY', 'GPA33', 'GPC5', 'GZMB', 'HAVCR1', 'HLA-DRA', 'IFNGR2', 'IGF2R', 'IL13', 'IL16', 'IL1RAP', 'IL2RA', 'IL33', 'IL3RA', 'ISM1', 'KCNIP4', 'KLK12', 'KLK14', 'KRT19', 'LILRB1', 'LSP1', 'LY96', 'MDGA1', 'MET', 'MILR1', 'MSLN', 'MTPN', 'MUC13', 'MZB1', 'NCF2', 'NCLN', 'NDRG1', 'NPTN', 'NPY', 'NXPH1', 'PCDH1', 'PCOLCE', 'PCSK9', 'PDGFC', 'PIGR', 'PM20D1', 'PPY', 'PRL', 'PRSS8', 'RANGAP1', 'RARRES1', 'RBP2', 'S100P', 'SIGLEC7', 'SMOC2', 'SPINK1', 'SPINK6', 'SPINT1', 'SPON2', 'SRP14', 'TDGF1', 'THBS2', 'TMPRSS5', 'TNC', 'TNFRSF8', 'TSHB', 'UMOD', 'VWA1', 'XPNPEP2']",116
Fold 4,"['ACP6', 'ADAM15', 'ADAMTS13', 'B4GAT1', 'C19orf12', 'CCL20', 'CES2', 'CRTAC1', 'CTSF', 'FCGR2B', 'FGF21', 'HLA-DRA', 'IL22RA1', 'LILRA5', 'LYPD3', 'MDGA1', 'MUC13', 'MZB1', 'NDRG1', 'NPTN', 'PDGFC', 'PPY', 'RANGAP1', 'SRP14', 'TCL1A', 'TFPI2', 'WIF1', 'XPNPEP2']",28
Fold 5,"['CCL7', 'FBP1', 'LGALS9', 'MZB1', 'NOMO1']",5
Fold 6,"['ADAMTS13', 'ADAMTS15', 'AMY2B', 'AOC1', 'BAIAP2', 'CAMKK1', 'CCL19', 'CCL20', 'CDH17', 'CHIT1', 'CNDP1', 'CPA2', 'CRTAC1', 'CTRB1', 'CTSH', 'DKKL1', 'DSG4', 'FABP4', 'FBP1', 'FCRL5', 'FOSB', 'GGT5', 'GH2', 'GPA33', 'HBQ1', 'HCLS1', 'HDGF', 'HLA-DRA', 'IGF2R', 'IGFBPL1', 'IL10', 'IL11', 'IL13', 'IL33', 'ISLR2', 'KCNIP4', 'KLB', 'KLK1', 'KLK12', 'LAMA4', 'LSP1', 'LY96', 'LYPD1', 'MDGA1', 'MET', 'MSR1', 'MUC13', 'MZB1', 'NCLN', 'NDRG1', 'NPTN', 'NPTXR', 'OMG', 'OXT', 'PAEP', 'PDGFC', 'PIGR', 'PM20D1', 'PON3', 'PPY', 'PRSS8', 'PSIP1', 'PSPN', 'RARRES1', 'S100A16', 'SELPLG', 'SIGLEC9', 'SLC16A1', 'SPINT1', 'SRP14', 'SSC5D', 'TDGF1', 'THPO', 'TMPRSS5', 'TNFRSF13B', 'TNFRSF4', 'TNFRSF8', 'TPT1', 'TSLP', 'XPNPEP2']",80
Fold 7,"['ACE2', 'ADAM15', 'ADAMTS13', 'ADAMTS15', 'ADGRG2', 'AMBP', 'AMN', 'ANGPTL2', 'ANXA3', 'ANXA5', 'APBB1IP', 'APEX1', 'ATP6V1D', 'B4GAT1', 'BAIAP2', 'BPIFB1', 'BSG', 'C19orf12', 'CASP1', 'CCL14', 'CCL20', 'CD300LG', 'CD38', 'CD5', 'CD58', 'CD79B', 'CDHR1', 'CEACAM3', 'CES2', 'CHL1', 'CLC', 'CNTN1', 'COPE', 'CPA2', 'CPE', 'CRTAC1', 'CRX', 'CSF2RA', 'CTSF', 'CXCL14', 'CXCL8', 'DKKL1', 'DPEP2', 'DPT', 'DSG3', 'ENG', 'ENPP7', 'EPHB4', 'FABP5', 'FCAR', 'FCER2', 'FCN2', 'FCRL2', 'FCRL5', 'FKBP5', 'FLT1', 'FOSB', 'GFRA2', 'GGA1', 'GGH', 'GGT5', 'GHRL', 'GLRX', 'GNLY', 'GPC5', 'GPKOW', 'HCLS1', 'HDGF', 'HLA-DRA', 'HSP90B1', 'IFNGR2', 'IGF2R', 'IL12RB1', 'IL13', 'IL17C', 'IL17RB', 'IL1B', 'IL22RA1', 'IL32', 'IL33', 'IL5', 'IL7', 'KIR2DL3', 'KLK12', 'LAIR2', 'LAMA4', 'LEP', 'LGALS1', 'LILRA5', 'LILRB1', 'LRP11', 'LRRC25', 'LY96', 'MAD1L1', 'MCAM', 'MDGA1', 'MET', 'MME', 'MMP7', 'MSLN', 'MSR1', 'MUC13', 'MZB1', 'NFATC3', 'NRP1', 'NTRK3', 'PCSK9', 'PIGR', 'PLA2G10', 'PM20D1', 'PODXL', 'PPY', 'PSPN', 'RABEPK', 'RANGAP1', 'RBP2', 'S100A11', 'SAMD9L', 'SCARB1', 'SELPLG', 'SERPINA11', 'SIGLEC9', 'SIT1', 'SMOC2', 'SPINK6', 'SPINT1', 'SSB', 'TDGF1', 'TFF1', 'TFRC', 'THPO', 'TMPRSS5', 'TNFRSF11A', 'TNFRSF13B', 'TNFRSF13C', 'TNFRSF4', 'TNFSF12', 'TPPP3', 'TPT1', 'TSPAN1', 'ULBP2', 'VEGFD', 'XG', 'XPNPEP2', 'XRCC4']",145
Fold 8,"['ACAN', 'ADAM15', 'ADAMTS16', 'AMY2A', 'AMY2B', 'ASAH2', 'C4BPB', 'CASP1', 'CCL15', 'CCL19', 'CD5', 'CD63', 'CDHR1', 'CEACAM5', 'CES2', 'CHIT1', 'CHL1', 'CLEC4G', 'CLUL1', 'CPA1', 'CPA2', 'CRTAC1', 'CTSH', 'CTSL', 'CXCL8', 'DKK4', 'DPT', 'DSG4', 'ERBB3', 'ERBB4', 'FABP1', 'FCGR2B', 'FCRLB', 'FOSB', 'GFOD2', 'GGT1', 'GPA33', 'GZMA', 'HLA-DRA', 'HMBS', 'IGF2R', 'IGFBPL1', 'IL13', 'IL16', 'IL20', 'IL2RA', 'IL2RB', 'ILKAP', 'ISM1', 'KCNIP4', 'KLK14', 'LAMA4', 'LGALS1', 'LGALS9', 'LILRB1', 'LY9', 'MDGA1', 'MICB_MICA', 'MILR1', 'MMP1', 'MUC13', 'MZB1', 'NINJ1', 'NPTN', 'NRP1', 'NTRK3', 'PDGFC', 'PM20D1', 'PON3', 'PPY', 'PRTG', 'RANGAP1', 'RASSF2', 'RBP2', 'SCARB1', 'SERPINB8', 'SIGLEC9', 'SMOC2', 'SPINK1', 'SPINT1', 'TCL1B', 'TDGF1', 'THBS2', 'TLR3', 'TNC', 'TNFRSF8', 'TSHB', 'WFIKKN1', 'WIF1', 'XPNPEP2']",90
Fold 9,"['CCL20', 'FOSB', 'GDF15', 'LGALS1', 'LILRB1', 'MZB1', 'PON3', 'TFPI2']",8
