,Fold selected features,Fold nb of features
Fold 0,"['AARSD1', 'ABHD14B', 'ABL1', 'ACAA1', 'ACAN', 'ACE2', 'ACOX1', 'ACP5', 'ACP6', 'ACTA2', 'ACTN4', 'ACVRL1', 'ACY1', 'ADA', 'ADAM15', 'ADAM22', 'ADAM23', 'ADAM8', 'ADAMTS13', 'ADAMTS15', 'ADAMTS16', 'ADAMTS8', 'ADCYAP1R1', 'ADGRB3', 'ADGRG1', 'ADGRG2', 'ADH4', 'ADM', 'AFP', 'AGER', 'AGR2', 'AGR3', 'AGRN', 'AGRP', 'AGXT', 'AHCY', 'AHSP', 'AIF1', 'AIFM1', 'AKR1B1', 'AKR1C4', 'AKT1S1', 'AKT3', 'ALCAM', 'ALDH3A1', 'ALPP', 'AMBN', 'AMBP', 'AMFR', 'AMIGO2', 'AMN', 'AMY2A', 'AMY2B', 'ANG', 'ANGPT1', 'ANGPT2', 'ANGPTL1', 'ANGPTL2', 'ANGPTL3', 'ANGPTL4', 'ANGPTL7', 'ANKRD54', 'ANPEP', 'ANXA10', 'ANXA11', 'ANXA3', 'ANXA4', 'ANXA5', 'AOC1', 'APBB1IP', 'APEX1', 'APLP1', 'APOM', 'APP', 'APRT', 'AREG', 'ARHGAP1', 'ARHGAP25', 'ARHGEF12', 'ARNT', 'ARSA', 'ARSB', 'ART3', 'ARTN', 'ASAH2', 'ASGR1', 'ATF2', 'ATP5IF1', 'ATP5PO', 'ATP6AP2', 'ATP6V1D', 'ATP6V1F', 'ATXN10', 'AXIN1', 'AXL', 'AZU1', 'B4GALT1', 'B4GAT1', 'BAG3', 'BAG6', 'BAIAP2', 'BAX', 'BCAM', 'BCAN', 'BCL2L11', 'BCR', 'BGN', 'BID', 'BIN2', 'BIRC2', 'BLMH', 'BLVRB', 'BMP4', 'BMP6', 'BOC', 'BPIFB1', 'BRK1', 'BSG', 'BST1', 'BST2', 'BTC', 'BTN2A1', 'BTN3A2', 'C19orf12', 'C1QA', 'C1QTNF1', 'C2', 'C4BPB', 'CA11', 'CA12', 'CA13', 'CA14', 'CA3', 'CA4', 'CA5A', 'CA6', 'CA9', 'CALB1', 'CALB2', 'CALCA', 'CALCOCO1', 'CAMKK1', 'CAPG', 'CARHSP1', 'CASC4', 'CASP1', 'CASP10', 'CASP2', 'CASP8', 'CBLIF', 'CBLN4', 'CC2D1A', 'CCDC80', 'CCL11', 'CCL13', 'CCL14', 'CCL15', 'CCL16', 'CCL17', 'CCL18', 'CCL19', 'CCL2', 'CCL20', 'CCL21', 'CCL22', 'CCL23', 'CCL25', 'CCL26', 'CCL27', 'CCL28', 'CCL3', 'CCL4', 'CCL5', 'CCL7', 'CCL8', 'CCN1', 'CCN2', 'CCN3', 'CCS', 'CCT5', 'CD109', 'CD14', 'CD160', 'CD163', 'CD164', 'CD177', 'CD1C', 'CD200', 'CD200R1', 'CD207', 'CD209', 'CD22', 'CD244', 'CD27', 'CD276', 'CD28', 'CD2AP', 'CD300E', 'CD300LF', 'CD300LG', 'CD302', 'CD33', 'CD34', 'CD38', 'CD4', 'CD40', 'CD40LG', 'CD48', 'CD5', 'CD55', 'CD59', 'CD6', 'CD63', 'CD69', 'CD70', 'CD74', 'CD79B', 'CD84', 'CD8A', 'CD93', 'CD97', 'CD99', 'CDC27', 'CDC37', 'CDCP1', 'CDH1', 'CDH15', 'CDH17', 'CDH2', 'CDH3', 'CDH5', 'CDH6', 'CDHR1', 'CDHR2', 'CDHR5', 'CDKN1A', 'CDKN2D', 'CDNF', 'CDON', 'CDSN', 'CEACAM1', 'CEACAM21', 'CEACAM3', 'CEACAM5', 'CEACAM8', 'CEBPB', 'CELA3A', 'CEP164', 'CEP85', 'CES1', 'CES2', 'CES3', 'CFC1', 'CGA', 'CGREF1', 'CHAC2', 'CHEK2', 'CHGB', 'CHI3L1', 'CHIT1', 'CHL1', 'CHMP1A', 'CHRDL1', 'CHRDL2', 'CKAP4', 'CKMT1A_CKMT1B', 'CLC', 'CLEC10A', 'CLEC11A', 'CLEC14A', 'CLEC1A', 'CLEC1B', 'CLEC4A', 'CLEC4C', 'CLEC4D', 'CLEC4G', 'CLEC5A', 'CLEC6A', 'CLEC7A', 'CLIP2', 'CLMP', 'CLPP', 'CLPS', 'CLSPN', 'CLSTN1', 'CLSTN2', 'CLTA', 'CLUL1', 'CNDP1', 'CNPY2', 'CNPY4', 'CNST', 'CNTN1', 'CNTN2', 'CNTN3', 'CNTN4', 'CNTN5', 'CNTNAP2', 'COL18A1', 'COL1A1', 'COL4A1', 'COL6A3', 'COL9A1', 'COLEC12', 'COMP', 'COMT', 'COPE', 'CORO1A', 'COX5B', 'CPA1', 'CPA2', 'CPB1', 'CPE', 'CPM', 'CPPED1', 'CPVL', 'CPXM1', 'CR2', 'CRADD', 'CREG1', 'CRELD2', 'CRHBP', 'CRHR1', 'CRIM1', 'CRIP2', 'CRISP2', 'CRLF1', 'CRNN', 'CRTAC1', 'CRTAM', 'CRX', 'CSF1', 'CSF2RA', 'CSF3', 'CST3', 'CST5', 'CST6', 'CST7', 'CSTB', 'CTRB1', 'CTRC', 'CTSB', 'CTSC', 'CTSD', 'CTSF', 'CTSH', 'CTSL', 'CTSO', 'CTSS', 'CTSV', 'CTSZ', 'CX3CL1', 'CXADR', 'CXCL1', 'CXCL10', 'CXCL11', 'CXCL12', 'CXCL13', 'CXCL14', 'CXCL16', 'CXCL17', 'CXCL3', 'CXCL5', 'CXCL6', 'CXCL8', 'CXCL9', 'DAB2', 'DAG1', 'DAPP1', 'DARS', 'DBI', 'DCBLD2', 'DCN', 'DCTN1', 'DCTN2', 'DCTN6', 'DCTPP1', 'DDAH1', 'DDC', 'DDR1', 'DDX58', 'DECR1', 'DEFA1_DEFA1B', 'DEFB4A_DEFB4B', 'DFFA', 'DGKZ', 'DIABLO', 'DKK1', 'DKK3', 'DKK4', 'DKKL1', 'DLK1', 'DLL1', 'DNAJA2', 'DNAJB1', 'DNAJB8', 'DNER', 'DNMBP', 'DNPH1', 'DOK2', 'DPEP1', 'DPEP2', 'DPP10', 'DPP4', 'DPP6', 'DPP7', 'DPT', 'DPY30', 'DRAXIN', 'DSC2', 'DSG2', 'DSG3', 'DSG4', 'DTX3', 'DUOX2', 'DUSP3', 'EBI3_IL27', 'ECE1', 'EDA2R', 'EDAR', 'EFEMP1', 'EFNA1', 'EFNA4', 'EGFL7', 'EGFR', 'EGLN1', 'EIF4B', 'EIF4EBP1', 'EIF4G1', 'EIF5A', 'ELOA', 'ENAH', 'ENG', 'ENO1', 'ENO2', 'ENPP2', 'ENPP5', 'ENPP7', 'ENTPD2', 'ENTPD5', 'EPCAM', 'EPHA1', 'EPHA10', 'EPHA2', 'EPHB4', 'EPHB6', 'EPHX2', 'EPO', 'EPS8L2', 'ERBB2', 'ERBB3', 'ERBB4', 'ERBIN', 'EREG', 'ERP44', 'ESAM', 'ESM1', 'EZR', 'F2R', 'F3', 'F7', 'F9', 'FABP1', 'FABP2', 'FABP4', 'FABP5', 'FABP6', 'FABP9', 'FADD', 'FAM3B', 'FAM3C', 'FAP', 'FAS', 'FASLG', 'FBP1', 'FCAR', 'FCER2', 'FCGR2A', 'FCGR2B', 'FCGR3B', 'FCN2', 'FCRL1', 'FCRL2', 'FCRL3', 'FCRL5', 'FCRL6', 'FCRLB', 'FEN1', 'FES', 'FETUB', 'FGF19', 'FGF2', 'FGF21', 'FGF23', 'FGF5', 'FGFBP1', 'FGFR2', 'FGR', 'FHIT', 'FIS1', 'FKBP1B', 'FKBP5', 'FKBP7', 'FLI1', 'FLT1', 'FLT3', 'FLT3LG', 'FLT4', 'FMR1', 'FOLR1', 'FOLR2', 'FOLR3', 'FOPNL', 'FOSB', 'FOXO1', 'FOXO3', 'FRZB', 'FST', 'FSTL3', 'FUCA1', 'FURIN', 'FUS', 'FUT3_FUT5', 'FUT8', 'FXN', 'FXYD5', 'FYB1', 'GAL', 'GALNT10', 'GALNT2', 'GALNT3', 'GAS6', 'GBP2', 'GBP4', 'GCG', 'GCNT1', 'GDF15', 'GDF2', 'GDNF', 'GFAP', 'GFER', 'GFOD2', 'GFRA1', 'GFRA2', 'GFRA3', 'GGA1', 'GGH', 'GGT1', 'GGT5', 'GH1', 'GH2', 'GHRHR', 'GHRL', 'GKN1', 'GLB1', 'GLO1', 'GLRX', 'GLT8D2', 'GMPR', 'GNE', 'GNLY', 'GOPC', 'GP2', 'GPA33', 'GPC1', 'GPC5', 'GPKOW', 'GPR37', 'GRAP2', 'GRK5', 'GRN', 'GRPEL1', 'GSAP', 'GSTA1', 'GSTA3', 'GSTP1', 'GUCA2A', 'GUSB', 'GZMA', 'GZMB', 'GZMH', 'HAGH', 'HAO1', 'HARS', 'HAVCR1', 'HAVCR2', 'HBEGF', 'HBQ1', 'HCLS1', 'HDGF', 'HEBP1', 'HGF', 'HGS', 'HK2', 'HLA-DRA', 'HMBS', 'HMOX1', 'HMOX2', 'HNMT', 'HNRNPK', 'HPCAL1', 'HPGDS', 'HS3ST3B1', 'HS6ST1', 'HSD11B1', 'HSP90B1', 'HSPA1A', 'HSPB1', 'HSPB6', 'HSPG2', 'HTRA2', 'HYOU1', 'ICAM1', 'ICAM2', 'ICAM3', 'ICAM4', 'ICAM5', 'ICOSLG', 'IDI2', 'IDS', 'IDUA', 'IFNG', 'IFNGR1', 'IFNGR2', 'IFNL1', 'IGF1R', 'IGF2R', 'IGFBP1', 'IGFBP2', 'IGFBP3', 'IGFBP4', 'IGFBP6', 'IGFBP7', 'IGFBPL1', 'IGSF3', 'IGSF8', 'IKBKG', 'IKZF2', 'IL10', 'IL10RA', 'IL10RB', 'IL11', 'IL12A_IL12B', 'IL12B', 'IL12RB1', 'IL13', 'IL13RA1', 'IL15', 'IL15RA', 'IL16', 'IL17A', 'IL17C', 'IL17D', 'IL17F', 'IL17RA', 'IL17RB', 'IL18', 'IL18BP', 'IL18R1', 'IL18RAP', 'IL19', 'IL1A', 'IL1B', 'IL1R1', 'IL1R2', 'IL1RAP', 'IL1RL1', 'IL1RL2', 'IL1RN', 'IL2', 'IL20', 'IL20RA', 'IL22RA1', 'IL24', 'IL2RA', 'IL2RB', 'IL32', 'IL33', 'IL34', 'IL3RA', 'IL4', 'IL4R', 'IL5', 'IL5RA', 'IL6', 'IL6R', 'IL6ST', 'IL7', 'IL7R', 'ILKAP', 'IMPA1', 'ING1', 'INHBC', 'INPP1', 'INPPL1', 'IPCEF1', 'IQGAP2', 'IRAK1', 'IRAK4', 'ISLR2', 'ISM1', 'ITGA11', 'ITGA5', 'ITGAM', 'ITGAV', 'ITGB1', 'ITGB1BP1', 'ITGB1BP2', 'ITGB2', 'ITGB5', 'ITGB6', 'ITIH3', 'ITM2A', 'JAM2', 'JCHAIN', 'JUN', 'KAZALD1', 'KCNIP4', 'KDR', 'KEL', 'KIFBP', 'KIR2DL3', 'KIR3DL1', 'KIRREL2', 'KIT', 'KITLG', 'KLB', 'KLK1', 'KLK10', 'KLK11', 'KLK12', 'KLK13', 'KLK14', 'KLK4', 'KLK6', 'KLK8', 'KLRB1', 'KLRD1', 'KRT14', 'KRT18', 'KRT19', 'KRT5', 'KYNU', 'L1CAM', 'LACTB2', 'LAG3', 'LAIR1', 'LAIR2', 'LAMA4', 'LAMP3', 'LAP3', 'LAT', 'LAT2', 'LBP', 'LBR', 'LCN2', 'LDLR', 'LEFTY2', 'LEP', 'LEPR', 'LGALS1', 'LGALS3', 'LGALS4', 'LGALS7_LGALS7B', 'LGALS9', 'LGMN', 'LHB', 'LHPP', 'LIF', 'LIFR', 'LILRA2', 'LILRA5', 'LILRB1', 'LILRB2', 'LILRB4', 'LILRB5', 'LPCAT2', 'LPL', 'LPO', 'LRIG1', 'LRMP', 'LRP1', 'LRP11', 'LRPAP1', 'LRRC25', 'LRRN1', 'LSM1', 'LSP1', 'LTA', 'LTA4H', 'LTBP2', 'LTBP3', 'LTBR', 'LTO1', 'LXN', 'LY6D', 'LY75', 'LY9', 'LY96', 'LYAR', 'LYN', 'LYPD1', 'LYPD3', 'LYPD8', 'MAD1L1', 'MAEA', 'MAGED1', 'MANF', 'MAP2K6', 'MAP3K5', 'MAP4K5', 'MAPK9', 'MARCO', 'MASP1', 'MATN3', 'MAVS', 'MAX', 'MB', 'MCAM', 'MCFD2', 'MDGA1', 'MDK', 'MEGF10', 'MEGF9', 'MEP1B', 'MERTK', 'MESD', 'MET', 'METAP1', 'METAP1D', 'MFAP3', 'MFAP5', 'MFGE8', 'MGLL', 'MGMT', 'MIA', 'MICB_MICA', 'MIF', 'MILR1', 'MITD1', 'MLN', 'MME', 'MMP1', 'MMP10', 'MMP12', 'MMP13', 'MMP3', 'MMP8', 'MMP9', 'MNDA', 'MOG', 'MPHOSPH8', 'MPI', 'MPIG6B', 'MPO', 'MRPL46', 'MSLN', 'MSMB', 'MSR1', 'MSTN', 'MTPN', 'MUC13', 'MUC16', 'MVK', 'MYO9B', 'MYOC', 'MZB1', 'MZT1', 'NAAA', 'NADK', 'NAMPT', 'NBL1', 'NBN', 'NCAM1', 'NCAM2', 'NCAN', 'NCF2', 'NCK2', 'NCLN', 'NCR1', 'NCS1', 'NDRG1', 'NDUFS6', 'NECTIN2', 'NECTIN4', 'NEFL', 'NELL1', 'NELL2', 'NFASC', 'NFATC1', 'NFATC3', 'NFKBIE', 'NGF', 'NID1', 'NID2', 'NINJ1', 'NME3', 'NMNAT1', 'NOMO1', 'NOS1', 'NOS3', 'NOTCH1', 'NOTCH3', 'NPDC1', 'NPM1', 'NPPB', 'NPPC', 'NPTN', 'NPTX1', 'NPTXR', 'NPY', 'NRCAM', 'NRP1', 'NRP2', 'NRTN', 'NT5E', 'NTF3', 'NTF4', 'NTRK2', 'NTRK3', 'NTproBNP', 'NUB1', 'NUDC', 'NUDT2', 'NUDT5', 'NXPH1', 'OBP2B', 'ODAM', 'OGFR', 'OGN', 'OLR1', 'OMD', 'OMG', 'OPTC', 'OSCAR', 'OSM', 'OSMR', 'OXT', 'P4HB', 'PADI2', 'PADI4', 'PAEP', 'PAG1', 'PAK4', 'PAM', 'PAMR1', 'PAPPA', 'PARP1', 'PBLD', 'PCDH1', 'PCDH17', 'PCOLCE', 'PCSK9', 'PDCD1', 'PDCD1LG2', 'PDCD5', 'PDCD6', 'PDGFA', 'PDGFB', 'PDGFC', 'PDGFRA', 'PDGFRB', 'PDLIM7', 'PDP1', 'PEAR1', 'PEBP1', 'PECAM1', 'PFDN2', 'PFKFB2', 'PGF', 'PGLYRP1', 'PHOSPHO1', 'PI3', 'PIGR', 'PIK3AP1', 'PIK3IP1', 'PILRA', 'PILRB', 'PKLR', 'PLA2G10', 'PLA2G15', 'PLA2G1B', 'PLA2G2A', 'PLA2G4A', 'PLA2G7', 'PLAT', 'PLAU', 'PLAUR', 'PLIN1', 'PLIN3', 'PLTP', 'PLXDC1', 'PLXNA4', 'PLXNB2', 'PLXNB3', 'PM20D1', 'PMVK', 'PNLIPRP2', 'PNPT1', 'PODXL2', 'POLR2F', 'PON2', 'PON3', 'PPM1A', 'PPME1', 'PPP1R12A', 'PPP1R2', 'PPP3R1', 'PPY', 'PQBP1', 'PRDX1', 'PRDX3', 'PRDX5', 'PREB', 'PRELP', 'PRKAB1', 'PRKAR1A', 'PRKCQ', 'PRKRA', 'PRL', 'PROC', 'PROK1', 'PRSS2', 'PRSS8', 'PRTFDC1', 'PRTG', 'PRTN3', 'PSIP1', 'PSMA1', 'PSMD9', 'PSME1', 'PSME2', 'PSMG3', 'PSPN', 'PSRC1', 'PTEN', 'PTGDS', 'PTH1R', 'PTK7', 'PTN', 'PTPN1', 'PTPN6', 'PTPRF', 'PTPRM', 'PTPRN2', 'PTPRS', 'PTS', 'PTX3', 'PVALB', 'PVR', 'PXN', 'QPCT', 'RAB6A', 'RAB6B', 'RABEPK', 'RAD23B', 'RANGAP1', 'RARRES1', 'RARRES2', 'RASA1', 'RASSF2', 'RBKS', 'RBP2', 'RBP5', 'RCOR1', 'REG1A', 'REG3A', 'REG4', 'RELT', 'REN', 'RETN', 'RGMA', 'RGMB', 'RGS8', 'RHOC', 'RNASE3', 'RNASET2', 'ROBO1', 'ROBO2', 'ROR1', 'RRM2', 'RRM2B', 'RSPO1', 'RSPO3', 'RTBDN', 'RTN4R', 'RUVBL1', 'RWDD1', 'S100A11', 'S100A16', 'S100A4', 'S100P', 'SAMD9L', 'SCAMP3', 'SCARA5', 'SCARB1', 'SCARB2', 'SCARF1', 'SCARF2', 'SCG2', 'SCG3', 'SCGB1A1', 'SCGN', 'SCLY', 'SCP2', 'SCRN1', 'SDC1', 'SDC4', 'SELE', 'SELPLG', 'SEMA3F', 'SEMA4C', 'SEMA4D', 'SEMA7A', 'SEPTIN9', 'SERPINA12', 'SERPINA9', 'SERPINB1', 'SERPINB6', 'SERPINB8', 'SERPINB9', 'SERPINE1', 'SESTD1', 'SETMAR', 'SEZ6L', 'SEZ6L2', 'SF3B4', 'SFRP1', 'SFTPA1', 'SFTPA2', 'SFTPD', 'SH2B3', 'SH2D1A', 'SHMT1', 'SIAE', 'SIGLEC1', 'SIGLEC10', 'SIGLEC15', 'SIGLEC5', 'SIGLEC6', 'SIGLEC7', 'SIGLEC9', 'SIRPA', 'SIRPB1', 'SIRT2', 'SIRT5', 'SIT1', 'SKAP1', 'SKAP2', 'SLAMF1', 'SLAMF7', 'SLAMF8', 'SLC16A1', 'SLC27A4', 'SLC39A14', 'SLC39A5', 'SLIT2', 'SLITRK2', 'SLITRK6', 'SMAD1', 'SMAD5', 'SMARCA2', 'SMOC1', 'SMOC2', 'SMPD1', 'SMPDL3A', 'SNAP29', 'SNCG', 'SNX9', 'SOD2', 'SORCS2', 'SORD', 'SORT1', 'SOST', 'SPARC', 'SPARCL1', 'SPINK1', 'SPINK4', 'SPINK5', 'SPINK6', 'SPINT1', 'SPOCK1', 'SPON1', 'SPON2', 'SPP1', 'SPRY2', 'SRC', 'SRP14', 'SRPK2', 'SSB', 'SSC4D', 'SSC5D', 'ST3GAL1', 'ST6GAL1', 'STAT5B', 'STC1', 'STC2', 'STK11', 'STK4', 'STX16', 'STX6', 'STX8', 'STXBP3', 'SUGT1', 'SULT1A1', 'SULT2A1', 'SUMF2', 'SUSD2', 'TACC3', 'TACSTD2', 'TAFA5', 'TANK', 'TARBP2', 'TBC1D17', 'TBC1D23', 'TBC1D5', 'TBCC', 'TBL1X', 'TCL1A', 'TCL1B', 'TCN2', 'TDGF1', 'TDRKH', 'TEK', 'TFF1', 'TFF2', 'TFF3', 'TFPI', 'TFPI2', 'TFRC', 'TGFA', 'TGFB1', 'TGFBI', 'TGFBR2', 'TGFBR3', 'THBD', 'THBS2', 'THBS4', 'THOP1', 'THPO', 'THY1', 'TIA1', 'TIE1', 'TIGAR', 'TIMD4', 'TIMP1', 'TIMP3', 'TIMP4', 'TINAGL1', 'TJAP1', 'TLR3', 'TMPRSS15', 'TMPRSS5', 'TMSB10', 'TNC', 'TNF', 'TNFAIP8', 'TNFRSF10A', 'TNFRSF10B', 'TNFRSF10C', 'TNFRSF11A', 'TNFRSF11B', 'TNFRSF12A', 'TNFRSF13B', 'TNFRSF13C', 'TNFRSF14', 'TNFRSF19', 'TNFRSF1A', 'TNFRSF1B', 'TNFRSF21', 'TNFRSF4', 'TNFRSF6B', 'TNFRSF8', 'TNFRSF9', 'TNFSF10', 'TNFSF11', 'TNFSF12', 'TNFSF13', 'TNFSF13B', 'TNNI3', 'TNR', 'TNXB', 'TP53', 'TP53INP1', 'TPMT', 'TPP1', 'TPT1', 'TRAF2', 'TREM2', 'TREML2', 'TRIAP1', 'TRIM21', 'TRIM5', 'TSHB', 'TSLP', 'TSPAN1', 'TST', 'TXLNA', 'TXNDC15', 'TXNDC5', 'TXNRD1', 'TYMP', 'TYRO3', 'UBAC1', 'ULBP2', 'UXS1', 'VAMP5', 'VASH1', 'VASN', 'VAT1', 'VCAM1', 'VCAN', 'VEGFA', 'VEGFC', 'VEGFD', 'VIM', 'VMO1', 'VNN2', 'VPS37A', 'VPS53', 'VSIG4', 'VSTM1', 'VSTM2L', 'VTA1', 'VTCN1', 'VWA1', 'VWC2', 'VWF', 'WARS', 'WAS', 'WASF1', 'WASF3', 'WFDC12', 'WFDC2', 'WFIKKN1', 'WFIKKN2', 'WIF1', 'WISP1', 'WISP2', 'WWP2', 'XCL1', 'XG', 'XPNPEP2', 'XRCC4', 'YES1', 'ZBTB16', 'ZBTB17']",1347
Fold 1,"['CA6', 'CASC4', 'CCL20', 'CCL7', 'CD1C', 'DSG4', 'FOSB', 'GDF15', 'GFRA1', 'IL2RA', 'JUN', 'LGALS1', 'LGALS9', 'MAD1L1', 'MDGA1', 'MZB1', 'NOMO1', 'PLAUR', 'PON3', 'RARRES2', 'SDC1', 'TNFRSF8', 'VWA1']",23
Fold 2,"['ADGRG2', 'ANGPTL2', 'CAPG', 'CASP1', 'CCL20', 'CDCP1', 'CRTAC1', 'CXCL8', 'DSG4', 'EGLN1', 'FCAR', 'FOSB', 'GFRA2', 'GGT1', 'GNLY', 'HCLS1', 'HDGF', 'HLA-DRA', 'ICAM1', 'IGF2R', 'KIR2DL3', 'KLRD1', 'LGALS1', 'LILRB1', 'LRPAP1', 'LY96', 'MDGA1', 'MSLN', 'MSR1', 'MUC13', 'MZB1', 'NAMPT', 'NINJ1', 'NOMO1', 'PLAUR', 'PON3', 'S100A11', 'SIGLEC9', 'SPINT1', 'SRP14', 'SSB', 'TMPRSS5', 'TMSB10', 'TNFRSF13B', 'TNFRSF8']",45
